gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
6658-1,1461012086199,1,target, 232, 181, 238, 198, 160, 147, 170, 207, 3, 1, distr1, 233, 124, 110, 217, 241, 139, 86, 187, 2, 3, distr2, 168, 194, 149, 98, 68, 196, 116, 211, 1, 2, true
6658-1,1461012113511,2,target, 236, 200, 107, 113, 195, 130, 185, 55, 3, 3, distr2, 203, 226, 126, 176, 122, 175, 141, 118, 2, 2, distr1, 84, 51, 56, 205, 91, 137, 87, 228, 1, 1, true
6658-1,1461012147922,3,target, 171, 176, 86, 197, 100, 234, 79, 194, 1, 2, distr2, 84, 238, 192, 94, 135, 147, 204, 210, 2, 1, distr1, 121, 196, 233, 161, 165, 150, 85, 249, 3, 3, true
6658-1,1461012169174,4,target, 189, 144, 129, 91, 93, 179, 236, 118, 3, 2, distr2, 163, 184, 248, 164, 205, 68, 236, 210, 2, 3, distr1, 186, 131, 100, 115, 152, 147, 130, 143, 1, 1, true
6658-1,1461012194335,5,target, 209, 156, 213, 204, 106, 194, 152, 97, 1, 3, distr1, 184, 139, 159, 74, 217, 81, 147, 86, 2, 1, distr2, 129, 128, 101, 134, 209, 226, 170, 133, 3, 2, true
6658-1,1461012229551,6,target, 86, 157, 134, 190, 107, 200, 223, 90, 2, 3, distr1, 58, 196, 73, 66, 211, 182, 70, 184, 3, 1, distr2, 200, 179, 236, 229, 186, 228, 146, 95, 1, 2, true
6658-1,1461012258254,7,target, 96, 76, 248, 110, 210, 145, 62, 71, 2, 3, distr2, 119, 67, 81, 148, 68, 71, 50, 157, 3, 2, distr1, 201, 228, 233, 206, 189, 204, 167, 174, 1, 1, true
6658-1,1461012278048,8,target, 173, 208, 65, 192, 207, 113, 77, 224, 3, 3, distr1, 94, 119, 207, 134, 122, 103, 124, 226, 1, 2, distr2, 220, 177, 56, 160, 61, 106, 57, 195, 2, 1, true
6658-1,1461012334299,9,target, 59, 146, 243, 200, 57, 130, 117, 145, 2, 1, distr1, 193, 117, 230, 212, 59, 198, 231, 126, 3, 2, distr2, 171, 196, 180, 147, 139, 194, 132, 96, 1, 3, true
6658-1,1461012367961,10,target, 155, 136, 140, 216, 230, 143, 50, 141, 1, 1, distr1, 98, 201, 70, 210, 90, 202, 67, 247, 2, 2, distr2, 243, 83, 173, 145, 84, 226, 76, 219, 3, 3, true
