gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
8025-4,1461016314018,1,target, 145, 55, 73, 228, 96, 69, 209, 94, 1, 2, distr2, 236, 160, 147, 107, 96, 117, 74, 181, 2, 3, distr1, 178, 98, 101, 221, 197, 116, 192, 76, 3, 1, true
8025-4,1461016342412,2,target, 172, 239, 236, 156, 235, 99, 148, 151, 3, 3, distr1, 154, 225, 59, 245, 158, 184, 210, 235, 2, 1, distr2, 112, 177, 143, 70, 51, 193, 122, 187, 1, 2, true
8025-4,1461016372982,3,target, 152, 195, 203, 138, 132, 145, 134, 114, 1, 3, distr2, 88, 248, 134, 92, 68, 215, 149, 108, 3, 2, distr1, 136, 115, 89, 146, 135, 57, 87, 218, 2, 1, true
8025-4,1461016390096,4,target, 140, 243, 244, 106, 87, 95, 131, 137, 1, 2, distr1, 59, 130, 119, 102, 131, 187, 93, 79, 3, 1, distr2, 150, 74, 66, 195, 243, 92, 198, 204, 2, 3, true
8025-4,1461016400413,5,target, 111, 97, 239, 244, 76, 87, 74, 219, 1, 2, distr2, 133, 187, 153, 69, 83, 232, 124, 223, 3, 3, distr1, 222, 190, 177, 231, 131, 234, 154, 109, 2, 1, true
8025-4,1461016409885,6,target, 96, 238, 166, 69, 174, 99, 122, 50, 1, 2, distr2, 227, 159, 67, 150, 173, 241, 182, 219, 3, 1, distr1, 57, 153, 76, 196, 120, 228, 232, 80, 2, 3, true
8025-4,1461016427303,7,target, 129, 81, 233, 209, 225, 111, 90, 76, 2, 2, distr2, 118, 61, 84, 141, 233, 245, 210, 198, 1, 3, distr1, 180, 228, 55, 163, 186, 59, 177, 244, 3, 1, true
8025-4,1461016437733,8,target, 148, 70, 150, 227, 100, 210, 116, 104, 1, 3, distr2, 220, 232, 126, 79, 205, 170, 179, 129, 3, 2, distr1, 179, 164, 152, 226, 90, 240, 235, 136, 2, 1, true
8025-4,1461016448587,9,target, 84, 175, 69, 243, 169, 121, 226, 205, 1, 1, distr2, 177, 162, 161, 114, 128, 83, 107, 193, 2, 2, distr1, 83, 103, 216, 214, 212, 120, 201, 112, 3, 3, true
8025-4,1461016537775,10,target, 125, 225, 193, 222, 177, 86, 127, 132, 2, 3, distr2, 142, 135, 109, 207, 118, 214, 67, 133, 1, 2, distr1, 180, 81, 59, 56, 249, 196, 186, 91, 3, 1, true
8025-4,1461016554931,11,target, 151, 74, 133, 236, 141, 173, 56, 149, 1, 2, distr2, 52, 175, 125, 194, 140, 138, 68, 199, 3, 3, distr1, 179, 149, 97, 198, 164, 191, 244, 53, 2, 1, true
8025-4,1461016594914,12,target, 140, 137, 234, 98, 110, 196, 84, 203, 1, 2, distr2, 249, 220, 207, 211, 143, 82, 245, 60, 3, 1, distr1, 73, 150, 114, 129, 153, 110, 53, 233, 2, 3, true
8025-4,1461016606613,13,target, 208, 58, 120, 69, 204, 141, 126, 246, 1, 2, distr2, 136, 101, 174, 140, 191, 52, 92, 78, 3, 3, distr1, 228, 88, 226, 146, 189, 101, 240, 51, 2, 1, true
