gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
1384-3,1461002937789,1,target, 248, 76, 84, 171, 207, 88, 117, 126, 2, 3, distr2, 56, 124, 218, 208, 156, 135, 112, 235, 3, 1, distr1, 75, 103, 145, 183, 232, 238, 194, 150, 1, 2, true
1384-3,1461002957355,2,distr2, 86, 143, 179, 192, 103, 139, 138, 161, 2, 1, target, 98, 76, 177, 61, 222, 67, 57, 166, 1, 2, distr1, 170, 60, 177, 137, 76, 238, 70, 114, 3, 3, false
1384-3,1461002975697,3,target, 240, 223, 118, 132, 72, 156, 206, 76, 1, 2, distr1, 118, 63, 134, 226, 206, 212, 204, 216, 2, 3, distr2, 216, 215, 55, 140, 194, 85, 50, 156, 3, 1, true
1384-3,1461003001074,4,distr1, 106, 246, 185, 100, 156, 171, 73, 222, 2, 3, distr2, 77, 111, 99, 115, 54, 244, 164, 166, 3, 2, target, 151, 208, 240, 158, 102, 218, 132, 174, 1, 1, false
1384-3,1461003012537,5,target, 150, 59, 143, 100, 86, 58, 223, 105, 1, 3, distr2, 227, 83, 50, 202, 154, 171, 69, 90, 2, 2, distr1, 56, 127, 170, 221, 184, 182, 206, 231, 3, 1, true
1384-3,1461003027169,6,distr1, 229, 87, 92, 55, 174, 95, 93, 210, 2, 2, target, 94, 224, 145, 144, 169, 187, 148, 78, 1, 1, distr2, 150, 103, 74, 248, 225, 69, 215, 185, 3, 3, false
1384-3,1461003039784,7,target, 78, 200, 154, 172, 223, 234, 224, 119, 2, 1, distr2, 81, 89, 126, 245, 232, 230, 91, 125, 1, 2, distr1, 98, 120, 187, 75, 61, 177, 206, 167, 3, 3, true
1384-3,1461003051417,8,target, 133, 95, 123, 212, 126, 141, 201, 76, 3, 3, distr1, 240, 109, 228, 238, 246, 241, 191, 52, 1, 2, distr2, 170, 151, 195, 126, 70, 143, 174, 108, 2, 1, true
1384-3,1461003061112,9,target, 149, 91, 107, 212, 80, 64, 221, 78, 3, 3, distr1, 213, 87, 56, 194, 113, 158, 129, 63, 1, 1, distr2, 192, 163, 101, 119, 130, 180, 53, 85, 2, 2, true
1384-3,1461003075257,10,target, 179, 88, 181, 182, 123, 199, 192, 151, 3, 1, distr1, 146, 70, 67, 193, 83, 81, 249, 198, 2, 2, distr2, 121, 120, 112, 125, 132, 110, 55, 62, 1, 3, true
1384-3,1461003089872,11,distr1, 226, 190, 135, 64, 228, 187, 108, 241, 1, 3, target, 202, 77, 105, 246, 103, 148, 119, 128, 2, 1, distr2, 95, 243, 233, 150, 75, 225, 74, 157, 3, 2, false
1384-3,1461003103617,12,target, 205, 108, 231, 64, 72, 99, 203, 125, 3, 3, distr2, 74, 235, 77, 112, 141, 249, 144, 174, 2, 2, distr1, 195, 157, 158, 135, 222, 234, 144, 201, 1, 1, true
1384-3,1461003111320,13,target, 85, 162, 236, 230, 221, 64, 246, 51, 1, 3, distr1, 167, 180, 139, 78, 226, 184, 175, 126, 3, 2, distr2, 208, 150, 103, 197, 161, 66, 249, 105, 2, 1, true
1384-3,1461003125727,14,target, 238, 192, 80, 169, 160, 212, 71, 78, 3, 2, distr2, 163, 221, 217, 100, 94, 215, 141, 143, 1, 1, distr1, 68, 192, 235, 54, 129, 132, 247, 201, 2, 3, true
1384-3,1461003133152,15,target, 70, 72, 55, 108, 240, 92, 172, 114, 3, 2, distr1, 181, 118, 203, 222, 130, 229, 66, 221, 2, 1, distr2, 214, 221, 151, 232, 138, 146, 186, 143, 1, 3, true
