gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
8912-5,1461007753500,1,target, 65, 166, 204, 209, 91, 53, 56, 169, 3, 3, distr1, 248, 221, 118, 217, 208, 189, 139, 168, 1, 1, distr2, 215, 73, 95, 224, 246, 214, 146, 79, 2, 2, true
8912-5,1461007782862,2,target, 96, 206, 112, 215, 243, 105, 248, 223, 3, 3, distr2, 111, 54, 246, 167, 195, 210, 224, 235, 1, 2, distr1, 201, 156, 67, 151, 62, 87, 238, 145, 2, 1, true
8912-5,1461007800177,3,target, 223, 124, 246, 120, 84, 89, 232, 113, 2, 2, distr2, 61, 110, 163, 132, 240, 221, 91, 59, 1, 3, distr1, 226, 86, 235, 91, 143, 56, 167, 144, 3, 1, true
8912-5,1461007817611,4,target, 156, 130, 217, 184, 133, 246, 150, 171, 3, 1, distr1, 141, 65, 243, 70, 92, 154, 149, 221, 2, 2, distr2, 94, 212, 244, 121, 183, 170, 214, 72, 1, 3, true
8912-5,1461007840597,5,distr1, 82, 222, 163, 179, 111, 190, 78, 64, 3, 3, distr2, 110, 66, 163, 182, 139, 170, 124, 131, 2, 2, target, 118, 189, 200, 234, 201, 221, 88, 130, 1, 1, false
8912-5,1461007858753,6,target, 103, 115, 156, 130, 199, 120, 223, 75, 3, 3, distr1, 208, 125, 224, 181, 57, 140, 228, 176, 2, 1, distr2, 102, 222, 153, 70, 234, 107, 131, 149, 1, 2, true
8912-5,1461007877174,7,target, 67, 199, 101, 173, 239, 155, 204, 141, 3, 2, distr1, 194, 248, 75, 214, 135, 241, 203, 88, 1, 1, distr2, 196, 132, 239, 243, 211, 202, 171, 129, 2, 3, true
8912-5,1461007915943,8,target, 89, 247, 86, 84, 249, 237, 74, 221, 2, 1, distr1, 94, 108, 200, 109, 74, 158, 75, 224, 1, 2, distr2, 159, 65, 218, 186, 70, 165, 99, 93, 3, 3, true
8912-5,1461007941165,9,target, 133, 132, 53, 242, 178, 90, 182, 63, 1, 2, distr2, 194, 56, 179, 135, 203, 162, 111, 223, 3, 3, distr1, 245, 166, 129, 53, 164, 102, 57, 69, 2, 1, true
8912-5,1461007972330,10,target, 117, 169, 141, 138, 78, 119, 247, 175, 1, 3, distr1, 180, 154, 196, 74, 89, 181, 194, 166, 3, 2, distr2, 88, 57, 125, 58, 91, 244, 218, 195, 2, 1, true
8912-5,1461007997696,11,target, 160, 100, 190, 158, 124, 244, 169, 71, 1, 1, distr1, 98, 150, 118, 197, 182, 201, 213, 211, 3, 2, distr2, 122, 124, 109, 82, 180, 67, 76, 153, 2, 3, true
8912-5,1461008020167,12,target, 155, 211, 220, 169, 55, 181, 172, 68, 1, 3, distr2, 181, 119, 239, 246, 209, 148, 141, 198, 3, 1, distr1, 199, 148, 228, 87, 188, 147, 79, 127, 2, 2, true
8912-5,1461008046795,13,target, 184, 186, 118, 108, 64, 129, 87, 244, 3, 3, distr2, 72, 54, 168, 190, 87, 77, 185, 218, 1, 1, distr1, 80, 210, 197, 96, 155, 181, 93, 69, 2, 2, true
8912-5,1461008062625,14,target, 179, 81, 74, 64, 193, 117, 236, 59, 2, 2, distr1, 181, 222, 230, 69, 105, 190, 116, 83, 1, 3, distr2, 55, 209, 130, 142, 187, 226, 103, 236, 3, 1, true
8912-5,1461008083778,15,target, 186, 135, 76, 151, 248, 103, 246, 231, 1, 3, distr2, 77, 106, 69, 152, 207, 201, 168, 71, 3, 2, distr1, 99, 159, 134, 214, 86, 191, 167, 57, 2, 1, true
8912-5,1461008109604,16,target, 202, 73, 143, 179, 169, 95, 197, 229, 2, 1, distr1, 105, 132, 207, 242, 111, 248, 228, 122, 1, 2, distr2, 114, 51, 203, 168, 233, 53, 232, 158, 3, 3, true
8912-5,1461008180954,17,target, 121, 201, 212, 242, 52, 134, 154, 219, 2, 2, distr1, 132, 204, 174, 187, 228, 189, 142, 134, 3, 3, distr2, 54, 219, 243, 56, 176, 225, 121, 231, 1, 1, true
