gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
9677-3,1461010948458,1,target, 140, 70, 165, 61, 109, 230, 102, 96, 1, 3, distr2, 249, 161, 83, 237, 101, 59, 70, 148, 3, 1, distr1, 68, 95, 154, 128, 159, 88, 70, 129, 2, 2, true
9677-3,1461010985428,2,target, 189, 182, 106, 178, 80, 73, 207, 123, 1, 1, distr1, 87, 65, 171, 155, 230, 178, 159, 107, 3, 2, distr2, 179, 91, 174, 197, 63, 116, 131, 51, 2, 3, true
9677-3,1461011013688,3,target, 74, 126, 241, 149, 102, 177, 98, 147, 2, 2, distr1, 134, 150, 126, 127, 207, 244, 62, 221, 3, 3, distr2, 185, 211, 142, 242, 236, 69, 157, 78, 1, 1, true
9677-3,1461011041643,4,target, 221, 51, 219, 68, 247, 129, 233, 186, 2, 1, distr2, 174, 192, 80, 239, 149, 238, 65, 123, 3, 3, distr1, 190, 183, 86, 82, 238, 78, 92, 145, 1, 2, true
9677-3,1461011073970,5,target, 54, 210, 242, 213, 162, 183, 155, 211, 1, 1, distr1, 105, 191, 102, 112, 133, 89, 139, 173, 2, 2, distr2, 225, 90, 182, 162, 92, 154, 78, 165, 3, 3, true
9677-3,1461011145308,6,distr1, 184, 134, 65, 113, 204, 64, 220, 188, 3, 3, target, 200, 166, 217, 178, 188, 86, 105, 236, 1, 1, distr2, 224, 109, 84, 172, 209, 126, 108, 231, 2, 2, false
9677-3,1461011186368,7,target, 94, 227, 97, 154, 193, 202, 229, 174, 3, 1, distr1, 109, 111, 101, 91, 83, 235, 212, 197, 2, 3, distr2, 154, 214, 153, 157, 92, 181, 160, 186, 1, 2, true
9677-3,1461011248326,8,target, 75, 157, 178, 80, 227, 139, 99, 55, 3, 1, distr1, 108, 81, 97, 208, 95, 79, 159, 101, 2, 3, distr2, 136, 161, 82, 148, 85, 149, 212, 202, 1, 2, true
9677-3,1461011265533,9,target, 87, 117, 51, 173, 186, 188, 169, 86, 2, 2, distr1, 188, 92, 200, 59, 230, 219, 125, 102, 1, 3, distr2, 132, 197, 140, 227, 201, 168, 69, 130, 3, 1, true
9677-3,1461011288634,10,target, 58, 85, 125, 104, 113, 116, 60, 187, 1, 3, distr1, 171, 126, 124, 127, 75, 104, 217, 177, 2, 1, distr2, 220, 164, 230, 102, 65, 210, 139, 76, 3, 2, true
9677-3,1461011320276,11,target, 145, 105, 237, 207, 85, 148, 96, 129, 1, 3, distr1, 79, 133, 236, 100, 230, 199, 173, 186, 3, 1, distr2, 243, 80, 162, 126, 175, 165, 135, 74, 2, 2, true
