gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
0868-9,1461003065786,1,target, 240, 173, 141, 160, 78, 144, 220, 243, 1, 1, distr1, 247, 213, 126, 139, 72, 143, 66, 162, 2, 3, distr2, 93, 247, 186, 220, 128, 133, 184, 107, 3, 2, true
0868-9,1461003108418,2,target, 128, 153, 151, 80, 211, 219, 83, 81, 3, 1, distr2, 66, 209, 161, 81, 239, 106, 227, 60, 2, 2, distr1, 84, 172, 114, 225, 242, 155, 127, 180, 1, 3, true
0868-9,1461003139239,3,target, 196, 73, 90, 104, 56, 129, 172, 188, 3, 1, distr2, 228, 154, 165, 180, 54, 80, 55, 117, 1, 3, distr1, 162, 76, 52, 205, 212, 104, 148, 99, 2, 2, true
0868-9,1461003174160,4,distr1, 201, 214, 165, 217, 170, 157, 143, 60, 3, 1, target, 164, 145, 149, 178, 84, 189, 221, 104, 2, 3, distr2, 206, 93, 170, 94, 230, 75, 248, 129, 1, 2, false
0868-9,1461003232767,5,target, 58, 230, 206, 89, 169, 190, 222, 75, 1, 2, distr2, 190, 135, 165, 51, 188, 236, 60, 124, 2, 1, distr1, 215, 125, 205, 85, 219, 165, 229, 100, 3, 3, true
0868-9,1461003257194,6,target, 145, 61, 66, 198, 212, 188, 134, 168, 2, 2, distr2, 233, 147, 168, 176, 145, 221, 208, 249, 1, 3, distr1, 187, 197, 115, 178, 235, 212, 249, 76, 3, 1, true
0868-9,1461003270030,7,target, 50, 249, 58, 161, 192, 160, 54, 86, 1, 2, distr1, 64, 242, 199, 59, 168, 66, 144, 231, 3, 1, distr2, 147, 206, 142, 116, 90, 235, 112, 104, 2, 3, true
0868-9,1461003288154,8,target, 232, 107, 234, 236, 135, 70, 139, 174, 2, 2, distr1, 209, 55, 86, 212, 107, 203, 60, 129, 3, 3, distr2, 116, 100, 220, 161, 193, 156, 140, 154, 1, 1, true
0868-9,1461003319041,9,target, 240, 64, 182, 238, 95, 232, 84, 110, 1, 2, distr1, 213, 167, 249, 190, 195, 187, 233, 161, 2, 3, distr2, 232, 193, 62, 125, 135, 222, 71, 206, 3, 1, true
0868-9,1461003337622,10,target, 235, 169, 239, 112, 190, 93, 90, 176, 2, 3, distr2, 156, 152, 213, 151, 192, 224, 119, 93, 1, 2, distr1, 182, 168, 177, 211, 115, 82, 88, 127, 3, 1, true
0868-9,1461003351542,11,target, 157, 227, 145, 191, 103, 187, 111, 222, 1, 2, distr2, 173, 239, 158, 131, 126, 82, 203, 189, 2, 3, distr1, 205, 58, 69, 169, 180, 131, 176, 59, 3, 1, true
0868-9,1461003371640,12,target, 76, 236, 81, 190, 124, 151, 102, 65, 2, 1, distr2, 212, 110, 52, 211, 58, 138, 237, 145, 3, 2, distr1, 152, 71, 222, 164, 120, 205, 107, 244, 1, 3, true
0868-9,1461003385931,13,target, 228, 231, 187, 201, 188, 237, 67, 61, 1, 3, distr1, 190, 105, 115, 130, 174, 154, 110, 55, 2, 1, distr2, 126, 122, 77, 198, 182, 158, 74, 162, 3, 2, true
0868-9,1461003396723,14,target, 51, 211, 155, 90, 116, 240, 78, 84, 1, 3, distr2, 63, 150, 74, 52, 198, 171, 166, 231, 2, 1, distr1, 148, 74, 87, 215, 94, 195, 85, 168, 3, 2, true
0868-9,1461003404455,15,target, 100, 170, 219, 223, 157, 221, 118, 82, 2, 3, distr2, 58, 99, 240, 100, 162, 151, 72, 218, 1, 2, distr1, 108, 147, 56, 225, 102, 183, 157, 87, 3, 1, true
0868-9,1461003414518,16,target, 118, 127, 207, 248, 82, 88, 243, 215, 3, 1, distr2, 56, 121, 232, 166, 75, 143, 107, 148, 2, 2, distr1, 234, 243, 67, 103, 130, 62, 167, 219, 1, 3, true
0868-9,1461003422671,17,target, 115, 219, 217, 233, 149, 183, 74, 182, 1, 1, distr2, 138, 218, 195, 144, 177, 235, 172, 222, 2, 3, distr1, 162, 86, 189, 212, 122, 105, 205, 240, 3, 2, true
0868-9,1461003433997,18,target, 135, 220, 116, 186, 196, 66, 188, 246, 3, 1, distr2, 124, 203, 120, 173, 245, 242, 152, 198, 1, 2, distr1, 180, 78, 221, 203, 117, 159, 195, 243, 2, 3, true
0868-9,1461003452622,19,target, 67, 207, 62, 221, 86, 97, 162, 219, 3, 3, distr1, 170, 89, 243, 70, 69, 162, 242, 167, 1, 1, distr2, 219, 154, 190, 239, 77, 112, 165, 96, 2, 2, true
0868-9,1461003486731,20,target, 180, 83, 92, 235, 122, 124, 102, 70, 2, 2, distr2, 90, 157, 71, 214, 75, 208, 82, 198, 1, 3, distr1, 154, 106, 176, 239, 133, 109, 234, 200, 3, 1, true
