gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
2860-0,1461004710206,1,target, 146, 162, 115, 90, 204, 181, 164, 143, 1, 1, distr1, 68, 239, 226, 235, 102, 148, 116, 89, 3, 2, distr2, 149, 86, 96, 191, 125, 124, 122, 193, 2, 3, true
2860-0,1461004739406,2,target, 66, 146, 115, 91, 237, 242, 138, 172, 3, 3, distr2, 99, 208, 231, 108, 195, 198, 54, 168, 1, 2, distr1, 231, 88, 184, 68, 122, 169, 207, 216, 2, 1, true
2860-0,1461004780912,3,target, 249, 61, 83, 241, 230, 101, 53, 187, 2, 2, distr2, 245, 119, 170, 110, 229, 138, 63, 192, 3, 3, distr1, 62, 187, 52, 95, 240, 227, 61, 200, 1, 1, true
2860-0,1461004809638,4,target, 161, 148, 104, 71, 194, 242, 63, 164, 1, 1, distr1, 144, 82, 84, 102, 228, 95, 246, 64, 2, 2, distr2, 96, 154, 109, 85, 60, 245, 145, 71, 3, 3, true
2860-0,1461004848126,5,target, 192, 71, 190, 119, 111, 239, 224, 114, 1, 2, distr1, 166, 106, 137, 83, 203, 57, 161, 135, 3, 1, distr2, 200, 115, 124, 136, 177, 246, 222, 215, 2, 3, true
2860-0,1461004906242,6,target, 154, 102, 60, 68, 208, 130, 205, 74, 1, 1, distr2, 230, 122, 193, 164, 67, 142, 101, 171, 2, 3, distr1, 242, 230, 120, 175, 182, 201, 228, 87, 3, 2, true
2860-0,1461004932703,7,target, 225, 204, 227, 117, 213, 59, 85, 209, 2, 1, distr1, 78, 153, 109, 75, 68, 148, 118, 180, 3, 3, distr2, 98, 156, 70, 126, 169, 229, 173, 171, 1, 2, true
2860-0,1461004969390,8,target, 124, 145, 115, 176, 114, 173, 189, 72, 2, 2, distr1, 142, 192, 65, 116, 206, 228, 91, 137, 3, 3, distr2, 127, 235, 232, 59, 107, 97, 78, 131, 1, 1, true
2860-0,1461005002919,9,target, 84, 67, 136, 228, 119, 121, 222, 148, 3, 3, distr1, 118, 100, 170, 163, 227, 235, 65, 171, 1, 1, distr2, 92, 96, 242, 54, 73, 116, 238, 236, 2, 2, true
2860-0,1461005029589,10,target, 164, 210, 227, 234, 142, 80, 112, 84, 3, 2, distr1, 92, 192, 65, 168, 52, 194, 193, 209, 2, 3, distr2, 216, 60, 205, 172, 104, 52, 55, 169, 1, 1, true
