gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
9794-5,1461005408622,1,target, 88, 101, 51, 61, 237, 212, 176, 147, 2, 2, distr2, 184, 63, 96, 106, 53, 97, 240, 198, 3, 3, distr1, 151, 54, 191, 72, 90, 235, 209, 122, 1, 1, true
9794-5,1461005420593,2,target, 209, 71, 158, 130, 111, 116, 81, 226, 3, 1, distr2, 102, 92, 235, 78, 89, 195, 198, 187, 2, 3, distr1, 185, 193, 198, 65, 51, 192, 108, 53, 1, 2, true
9794-5,1461005432272,3,target, 79, 229, 209, 66, 188, 139, 58, 179, 3, 1, distr2, 183, 61, 219, 198, 126, 120, 136, 178, 2, 3, distr1, 170, 238, 128, 211, 157, 114, 71, 176, 1, 2, true
9794-5,1461005449381,4,target, 126, 131, 184, 249, 50, 242, 175, 183, 1, 2, distr1, 119, 229, 191, 97, 178, 154, 76, 177, 2, 1, distr2, 248, 231, 218, 185, 149, 152, 65, 71, 3, 3, true
9794-5,1461005463511,5,target, 92, 163, 56, 234, 75, 224, 141, 91, 3, 1, distr2, 98, 232, 87, 143, 221, 236, 182, 184, 2, 3, distr1, 74, 68, 73, 102, 103, 228, 218, 246, 1, 2, true
9794-5,1461005472191,6,target, 65, 59, 203, 171, 248, 153, 233, 53, 1, 2, distr1, 102, 159, 207, 168, 152, 51, 141, 90, 2, 1, distr2, 70, 89, 50, 181, 124, 101, 78, 143, 3, 3, true
9794-5,1461005481971,7,target, 89, 192, 234, 60, 91, 86, 181, 159, 2, 2, distr2, 142, 221, 179, 90, 114, 161, 169, 108, 3, 3, distr1, 229, 96, 136, 228, 164, 124, 63, 236, 1, 1, true
9794-5,1461005495056,8,target, 101, 123, 146, 208, 187, 159, 228, 111, 3, 2, distr2, 203, 172, 233, 134, 173, 241, 144, 152, 1, 3, distr1, 119, 125, 76, 53, 115, 187, 114, 109, 2, 1, true
9794-5,1461005510128,9,target, 139, 64, 242, 194, 109, 232, 158, 121, 3, 1, distr2, 234, 110, 102, 56, 132, 191, 187, 62, 1, 3, distr1, 161, 115, 132, 249, 195, 241, 128, 217, 2, 2, true
9794-5,1461005524783,10,distr1, 78, 103, 228, 214, 74, 146, 128, 139, 1, 1, target, 179, 114, 194, 119, 79, 102, 204, 52, 2, 2, distr2, 79, 222, 138, 199, 80, 88, 102, 209, 3, 3, false
9794-5,1461005537398,11,target, 218, 153, 68, 55, 166, 115, 236, 102, 2, 2, distr2, 62, 145, 221, 74, 242, 87, 91, 158, 3, 3, distr1, 83, 101, 183, 247, 135, 81, 55, 120, 1, 1, true
9794-5,1461005549608,12,target, 168, 182, 102, 57, 58, 113, 190, 166, 2, 1, distr1, 146, 192, 52, 70, 171, 97, 117, 154, 3, 2, distr2, 230, 170, 225, 61, 66, 248, 177, 100, 1, 3, true
9794-5,1461005563096,13,target, 61, 247, 182, 79, 140, 225, 183, 60, 2, 1, distr2, 180, 125, 50, 185, 144, 146, 143, 56, 1, 2, distr1, 150, 128, 70, 176, 61, 82, 225, 118, 3, 3, true
9794-5,1461005590046,14,target, 85, 69, 214, 186, 115, 108, 145, 103, 1, 1, distr1, 247, 128, 238, 88, 218, 242, 208, 75, 3, 3, distr2, 79, 84, 212, 219, 121, 152, 189, 185, 2, 2, true
9794-5,1461005606042,15,target, 202, 221, 184, 121, 55, 103, 208, 146, 3, 2, distr1, 203, 75, 108, 117, 177, 136, 218, 247, 1, 3, distr2, 54, 165, 103, 129, 77, 52, 169, 170, 2, 1, true
9794-5,1461005618056,16,distr2, 200, 139, 212, 158, 62, 215, 76, 196, 2, 3, target, 94, 210, 114, 209, 208, 233, 54, 55, 1, 2, distr1, 113, 153, 206, 108, 134, 135, 91, 195, 3, 1, false
9794-5,1461005633037,17,target, 172, 119, 82, 162, 151, 99, 237, 127, 2, 3, distr1, 208, 195, 144, 243, 181, 213, 164, 73, 3, 2, distr2, 98, 185, 179, 105, 95, 139, 213, 91, 1, 1, true
9794-5,1461005646118,18,target, 97, 81, 94, 181, 118, 174, 134, 129, 2, 3, distr1, 195, 180, 225, 133, 213, 135, 88, 196, 1, 1, distr2, 70, 96, 62, 145, 73, 205, 109, 249, 3, 2, true
9794-5,1461005656074,19,target, 178, 63, 181, 72, 107, 55, 169, 54, 3, 3, distr1, 61, 217, 63, 201, 156, 115, 233, 78, 2, 1, distr2, 193, 243, 78, 103, 160, 125, 194, 77, 1, 2, true
9794-5,1461005671887,20,target, 183, 227, 165, 156, 129, 72, 93, 141, 1, 2, distr1, 221, 225, 236, 211, 127, 129, 84, 167, 2, 3, distr2, 112, 154, 174, 167, 91, 157, 145, 76, 3, 1, true
9794-5,1461005690251,21,target, 157, 186, 130, 74, 247, 196, 202, 125, 3, 2, distr2, 179, 152, 206, 160, 99, 199, 134, 180, 1, 3, distr1, 55, 203, 51, 130, 224, 248, 121, 100, 2, 1, true
9794-5,1461005698270,22,target, 178, 84, 126, 51, 163, 104, 240, 185, 2, 1, distr1, 205, 183, 141, 128, 185, 63, 216, 247, 3, 3, distr2, 227, 72, 224, 165, 216, 231, 102, 50, 1, 2, true
9794-5,1461005711281,23,target, 241, 177, 72, 192, 57, 139, 218, 229, 1, 3, distr2, 67, 136, 56, 238, 164, 65, 182, 134, 2, 1, distr1, 244, 99, 137, 202, 143, 75, 212, 81, 3, 2, true
9794-5,1461005727567,24,target, 211, 202, 110, 61, 118, 91, 217, 89, 1, 2, distr1, 196, 170, 186, 103, 220, 90, 78, 126, 3, 1, distr2, 202, 134, 239, 163, 222, 104, 71, 237, 2, 3, true
9794-5,1461005736593,25,target, 67, 58, 121, 176, 105, 127, 84, 200, 3, 3, distr2, 204, 82, 98, 114, 113, 125, 121, 136, 1, 1, distr1, 122, 224, 131, 226, 195, 175, 153, 77, 2, 2, true
9794-5,1461005754206,26,target, 109, 102, 244, 223, 98, 114, 248, 139, 3, 1, distr2, 127, 206, 185, 119, 163, 162, 204, 57, 1, 2, distr1, 210, 114, 120, 227, 236, 232, 83, 82, 2, 3, true
9794-5,1461005768269,27,target, 84, 201, 233, 198, 97, 113, 147, 170, 2, 1, distr1, 156, 244, 180, 183, 173, 242, 162, 59, 3, 2, distr2, 60, 216, 81, 90, 125, 207, 152, 198, 1, 3, true
9794-5,1461005777907,28,target, 63, 232, 176, 196, 244, 178, 240, 54, 2, 2, distr1, 164, 169, 195, 192, 105, 73, 229, 146, 1, 1, distr2, 117, 180, 55, 136, 205, 235, 223, 138, 3, 3, true
9794-5,1461005787388,29,target, 150, 77, 105, 191, 80, 159, 155, 57, 2, 2, distr1, 103, 89, 107, 162, 154, 78, 213, 238, 1, 1, distr2, 245, 117, 105, 94, 218, 69, 150, 244, 3, 3, true
9794-5,1461005795825,30,target, 155, 118, 227, 161, 170, 117, 54, 151, 3, 3, distr1, 222, 105, 169, 245, 148, 135, 184, 121, 1, 2, distr2, 187, 191, 214, 141, 70, 100, 222, 50, 2, 1, true
9794-5,1461005810570,31,target, 127, 110, 104, 141, 101, 168, 148, 217, 3, 3, distr1, 83, 128, 189, 150, 174, 185, 121, 204, 2, 1, distr2, 186, 52, 206, 190, 181, 167, 223, 95, 1, 2, true
9794-5,1461005823476,32,target, 186, 129, 153, 135, 176, 109, 96, 125, 1, 2, distr2, 138, 71, 172, 182, 93, 104, 88, 141, 2, 3, distr1, 193, 61, 73, 88, 156, 208, 199, 207, 3, 1, true
9794-5,1461005832197,33,target, 200, 148, 165, 137, 158, 69, 63, 202, 3, 2, distr2, 132, 198, 243, 125, 193, 142, 93, 199, 2, 1, distr1, 149, 142, 56, 241, 155, 193, 125, 248, 1, 3, true
9794-5,1461005847477,34,target, 51, 145, 249, 103, 60, 178, 124, 184, 1, 2, distr2, 234, 201, 176, 225, 190, 83, 62, 162, 3, 1, distr1, 225, 204, 60, 100, 78, 151, 173, 76, 2, 3, true
9794-5,1461005861496,35,target, 226, 224, 211, 71, 166, 185, 141, 182, 1, 3, distr1, 103, 82, 64, 160, 190, 201, 144, 113, 2, 1, distr2, 93, 100, 212, 124, 146, 75, 196, 227, 3, 2, true
9794-5,1461005874548,36,target, 162, 59, 239, 142, 243, 136, 111, 94, 3, 3, distr2, 90, 53, 197, 111, 167, 211, 200, 85, 1, 2, distr1, 138, 63, 104, 201, 180, 221, 185, 101, 2, 1, true
9794-5,1461005892386,37,distr1, 54, 64, 182, 81, 115, 58, 140, 151, 1, 3, target, 226, 173, 122, 84, 199, 131, 183, 214, 2, 2, distr2, 248, 215, 61, 163, 79, 239, 225, 66, 3, 1, false
9794-5,1461005908713,38,target, 224, 120, 126, 95, 161, 144, 51, 223, 1, 3, distr1, 206, 64, 96, 87, 207, 150, 140, 92, 2, 2, distr2, 55, 110, 222, 169, 144, 189, 109, 228, 3, 1, true
