gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
6676-f,1461011158836,1,target, 216, 160, 205, 64, 150, 237, 65, 187, 1, 3, distr2, 167, 68, 170, 246, 184, 124, 160, 192, 2, 2, distr1, 135, 235, 174, 95, 51, 206, 219, 243, 3, 1, true
6676-f,1461011172208,2,target, 101, 218, 184, 115, 207, 222, 204, 97, 1, 3, distr2, 237, 149, 147, 143, 116, 93, 236, 218, 2, 1, distr1, 213, 181, 101, 199, 105, 65, 206, 69, 3, 2, true
6676-f,1461011211474,3,distr2, 221, 74, 232, 117, 97, 246, 220, 247, 3, 1, distr1, 86, 189, 200, 247, 245, 154, 148, 138, 1, 3, target, 225, 247, 102, 107, 180, 175, 113, 217, 2, 2, false
6676-f,1461011224342,4,target, 227, 178, 104, 226, 70, 81, 233, 220, 2, 1, distr1, 159, 98, 182, 112, 216, 100, 149, 134, 3, 2, distr2, 216, 82, 54, 164, 106, 188, 126, 183, 1, 3, true
6676-f,1461011237025,5,target, 111, 246, 210, 218, 125, 214, 236, 87, 1, 1, distr2, 228, 203, 110, 208, 54, 177, 64, 240, 3, 3, distr1, 145, 187, 138, 225, 115, 117, 205, 167, 2, 2, true
6676-f,1461011255617,6,target, 234, 208, 242, 156, 213, 158, 183, 190, 1, 2, distr1, 144, 151, 91, 129, 76, 206, 88, 131, 3, 3, distr2, 63, 90, 248, 217, 93, 85, 70, 126, 2, 1, true
6676-f,1461011286783,7,target, 152, 217, 248, 225, 55, 84, 213, 188, 2, 3, distr1, 164, 155, 234, 181, 128, 104, 249, 55, 3, 2, distr2, 160, 94, 60, 197, 150, 229, 204, 203, 1, 1, true
6676-f,1461011298232,8,target, 132, 136, 88, 57, 234, 141, 242, 79, 3, 3, distr1, 246, 87, 59, 107, 159, 153, 149, 165, 2, 1, distr2, 132, 113, 103, 238, 133, 107, 231, 168, 1, 2, true
6676-f,1461011360673,9,distr2, 206, 243, 218, 59, 87, 223, 159, 141, 2, 2, target, 118, 80, 224, 150, 173, 123, 148, 229, 1, 1, distr1, 211, 197, 123, 144, 161, 52, 153, 156, 3, 3, false
6676-f,1461011375324,10,target, 139, 52, 148, 241, 144, 199, 212, 233, 3, 3, distr1, 188, 137, 134, 208, 70, 50, 196, 211, 2, 2, distr2, 209, 159, 207, 163, 133, 102, 127, 65, 1, 1, true
6676-f,1461011383825,11,target, 127, 218, 221, 223, 84, 241, 198, 123, 2, 3, distr2, 71, 99, 186, 56, 241, 88, 120, 54, 3, 2, distr1, 95, 120, 227, 100, 212, 81, 238, 56, 1, 1, true
6676-f,1461011391738,12,target, 69, 65, 120, 178, 187, 60, 231, 97, 1, 3, distr1, 116, 74, 245, 209, 161, 122, 121, 227, 2, 1, distr2, 78, 105, 94, 90, 132, 181, 164, 225, 3, 2, true
6676-f,1461011407754,13,target, 65, 93, 150, 213, 227, 229, 136, 174, 3, 1, distr2, 216, 221, 114, 195, 85, 143, 73, 181, 2, 2, distr1, 103, 230, 98, 181, 169, 86, 168, 121, 1, 3, true
6676-f,1461011415326,14,target, 214, 217, 163, 66, 80, 183, 81, 91, 1, 2, distr2, 163, 205, 115, 153, 178, 67, 80, 167, 3, 1, distr1, 198, 172, 180, 176, 207, 114, 51, 216, 2, 3, true
6676-f,1461011434960,15,target, 161, 132, 112, 188, 156, 148, 175, 117, 1, 2, distr1, 220, 78, 244, 80, 123, 83, 230, 125, 2, 1, distr2, 67, 205, 176, 169, 199, 198, 151, 160, 3, 3, true
6676-f,1461011459070,16,target, 118, 55, 82, 190, 197, 243, 218, 185, 2, 3, distr1, 217, 74, 51, 191, 154, 249, 132, 59, 1, 1, distr2, 100, 224, 103, 160, 130, 185, 76, 236, 3, 2, true
6676-f,1461011485392,17,distr1, 159, 119, 174, 103, 200, 56, 217, 184, 3, 2, distr2, 175, 218, 87, 130, 179, 205, 90, 182, 1, 1, target, 78, 202, 130, 197, 54, 132, 77, 237, 2, 3, false
6676-f,1461011495441,18,target, 138, 88, 197, 187, 52, 143, 120, 211, 1, 3, distr1, 224, 194, 126, 171, 80, 231, 74, 154, 3, 1, distr2, 125, 247, 163, 131, 227, 182, 240, 230, 2, 2, true
6676-f,1461011505319,19,target, 208, 141, 114, 80, 238, 102, 221, 236, 2, 2, distr1, 220, 122, 234, 231, 195, 171, 204, 135, 1, 1, distr2, 150, 98, 90, 141, 72, 189, 93, 143, 3, 3, true
6676-f,1461011526706,20,target, 114, 142, 204, 141, 185, 207, 97, 122, 2, 2, distr2, 246, 121, 105, 71, 206, 182, 67, 186, 1, 1, distr1, 198, 152, 114, 71, 176, 56, 169, 238, 3, 3, true
6676-f,1461011547375,21,target, 222, 199, 138, 207, 185, 110, 124, 84, 2, 2, distr2, 160, 150, 52, 92, 82, 130, 162, 242, 3, 1, distr1, 162, 228, 153, 143, 92, 85, 103, 74, 1, 3, true
6676-f,1461011558422,22,target, 184, 89, 78, 125, 152, 210, 205, 226, 1, 2, distr2, 196, 158, 127, 248, 98, 212, 200, 112, 2, 1, distr1, 137, 83, 123, 50, 157, 76, 81, 221, 3, 3, true
6676-f,1461011584876,23,target, 168, 236, 166, 220, 158, 155, 56, 247, 1, 1, distr1, 164, 98, 203, 248, 170, 181, 68, 153, 2, 3, distr2, 249, 167, 162, 54, 155, 164, 109, 129, 3, 2, true
6676-f,1461011609082,24,target, 52, 124, 249, 178, 214, 92, 67, 244, 3, 3, distr1, 217, 136, 219, 234, 246, 154, 153, 139, 1, 2, distr2, 92, 111, 222, 99, 220, 61, 201, 189, 2, 1, true
6676-f,1461011620436,25,target, 165, 158, 178, 77, 54, 226, 209, 183, 1, 2, distr2, 93, 182, 215, 118, 188, 79, 75, 103, 2, 1, distr1, 114, 105, 222, 61, 93, 241, 76, 170, 3, 3, true
6676-f,1461011627518,26,target, 199, 117, 230, 197, 229, 57, 200, 225, 3, 3, distr2, 114, 207, 230, 209, 247, 162, 163, 200, 2, 2, distr1, 192, 247, 60, 170, 153, 96, 224, 227, 1, 1, true
6676-f,1461011645505,27,target, 171, 58, 196, 191, 84, 231, 172, 120, 3, 2, distr1, 89, 167, 72, 249, 78, 235, 187, 115, 2, 1, distr2, 205, 106, 139, 57, 187, 123, 230, 79, 1, 3, true
6676-f,1461011662908,28,target, 199, 178, 214, 240, 180, 55, 135, 225, 2, 3, distr2, 127, 170, 75, 243, 52, 200, 98, 166, 1, 1, distr1, 167, 196, 246, 92, 189, 175, 95, 152, 3, 2, true
6676-f,1461011686077,29,distr1, 74, 196, 190, 97, 69, 248, 193, 220, 1, 1, target, 109, 77, 97, 159, 164, 80, 242, 87, 2, 2, distr2, 178, 176, 177, 218, 224, 231, 187, 132, 3, 3, false
6676-f,1461011694221,30,target, 129, 189, 206, 76, 115, 79, 205, 180, 3, 1, distr2, 88, 66, 117, 83, 138, 118, 228, 219, 2, 2, distr1, 94, 183, 237, 196, 212, 182, 72, 91, 1, 3, true
6676-f,1461011719510,31,target, 199, 164, 204, 156, 168, 98, 231, 187, 3, 3, distr1, 219, 149, 161, 180, 116, 186, 59, 164, 1, 2, distr2, 91, 86, 84, 188, 173, 82, 231, 249, 2, 1, true
6676-f,1461011728357,32,target, 221, 58, 213, 217, 163, 126, 123, 243, 3, 3, distr2, 191, 160, 181, 152, 126, 217, 215, 218, 2, 2, distr1, 84, 105, 162, 132, 50, 101, 183, 127, 1, 1, true
6676-f,1461011736966,33,target, 146, 176, 228, 99, 175, 243, 52, 208, 3, 1, distr2, 204, 98, 179, 234, 107, 124, 162, 96, 2, 2, distr1, 211, 57, 245, 153, 58, 223, 149, 85, 1, 3, true
6676-f,1461011768108,34,target, 230, 234, 187, 112, 220, 186, 241, 156, 1, 3, distr1, 70, 58, 204, 209, 191, 75, 216, 213, 2, 2, distr2, 179, 242, 93, 239, 109, 155, 168, 161, 3, 1, true
6676-f,1461011805431,35,target, 198, 171, 157, 51, 140, 163, 226, 108, 1, 2, distr1, 117, 236, 204, 147, 62, 210, 135, 72, 2, 3, distr2, 207, 183, 206, 233, 138, 137, 102, 113, 3, 1, true
6676-f,1461011818686,36,distr2, 107, 62, 138, 239, 154, 121, 241, 202, 3, 1, target, 120, 145, 224, 166, 184, 245, 179, 249, 2, 2, distr1, 98, 196, 154, 108, 116, 235, 187, 127, 1, 3, false
6676-f,1461011846655,37,target, 228, 164, 106, 129, 227, 208, 54, 121, 2, 2, distr2, 66, 98, 163, 209, 104, 126, 238, 144, 3, 1, distr1, 127, 68, 58, 242, 133, 193, 117, 190, 1, 3, true
6676-f,1461011854546,38,target, 122, 197, 62, 54, 55, 219, 214, 96, 2, 3, distr2, 221, 214, 115, 241, 178, 76, 187, 71, 3, 2, distr1, 66, 139, 195, 188, 78, 148, 118, 244, 1, 1, true
6676-f,1461011870632,39,target, 181, 61, 169, 104, 165, 210, 138, 118, 2, 2, distr1, 133, 75, 188, 225, 193, 95, 71, 51, 3, 3, distr2, 240, 156, 190, 83, 92, 73, 84, 72, 1, 1, true
6676-f,1461011888679,40,target, 73, 69, 104, 171, 165, 178, 193, 54, 1, 2, distr1, 69, 97, 208, 98, 83, 216, 205, 191, 3, 3, distr2, 199, 209, 118, 154, 214, 112, 132, 108, 2, 1, true
6676-f,1461011896936,41,target, 125, 55, 245, 228, 59, 91, 100, 166, 2, 3, distr2, 185, 206, 159, 145, 239, 180, 77, 107, 3, 1, distr1, 82, 130, 61, 127, 145, 77, 189, 104, 1, 2, true
6676-f,1461011919606,42,target, 63, 88, 82, 249, 154, 233, 73, 208, 1, 3, distr2, 188, 160, 66, 241, 72, 76, 50, 219, 3, 1, distr1, 180, 185, 140, 246, 241, 201, 191, 164, 2, 2, true
6676-f,1461011935472,43,target, 139, 213, 182, 170, 190, 177, 164, 63, 1, 1, distr2, 126, 64, 130, 101, 154, 113, 228, 191, 2, 3, distr1, 190, 184, 208, 224, 77, 142, 148, 174, 3, 2, true
6676-f,1461011963856,44,target, 99, 162, 207, 211, 164, 75, 201, 51, 3, 2, distr1, 222, 59, 191, 208, 217, 239, 223, 190, 2, 3, distr2, 163, 68, 129, 155, 198, 94, 237, 168, 1, 1, true
6676-f,1461011979504,45,target, 94, 127, 198, 234, 64, 243, 241, 50, 2, 1, distr2, 164, 200, 237, 228, 247, 207, 83, 63, 1, 3, distr1, 223, 179, 123, 121, 190, 203, 118, 75, 3, 2, true
6676-f,1461012004616,46,target, 73, 67, 149, 167, 178, 213, 75, 135, 2, 1, distr1, 138, 244, 234, 86, 204, 140, 236, 238, 1, 2, distr2, 140, 103, 115, 197, 135, 227, 54, 238, 3, 3, true
6676-f,1461012015929,47,target, 197, 225, 106, 116, 221, 97, 227, 243, 2, 1, distr1, 85, 153, 50, 212, 188, 199, 98, 114, 3, 2, distr2, 62, 68, 93, 143, 199, 100, 125, 67, 1, 3, true
6676-f,1461012026641,48,target, 106, 177, 222, 156, 184, 196, 237, 189, 1, 1, distr2, 110, 80, 199, 215, 51, 171, 211, 218, 2, 3, distr1, 77, 108, 87, 165, 249, 237, 242, 76, 3, 2, true
6676-f,1461012040733,49,target, 149, 209, 208, 65, 248, 240, 187, 119, 3, 3, distr2, 103, 244, 111, 65, 97, 234, 139, 62, 2, 1, distr1, 238, 113, 153, 211, 91, 100, 69, 148, 1, 2, true
6676-f,1461012057156,50,target, 104, 155, 183, 127, 161, 158, 172, 100, 1, 1, distr2, 163, 193, 168, 68, 69, 136, 122, 83, 2, 2, distr1, 115, 237, 98, 182, 59, 80, 53, 162, 3, 3, true
