gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
6234-e,1461003434319,1,target, 230, 52, 100, 74, 180, 162, 69, 168, 2, 3, distr2, 153, 225, 86, 167, 234, 214, 227, 125, 3, 2, distr1, 77, 98, 92, 65, 149, 93, 219, 210, 1, 1, true
6234-e,1461003445472,2,target, 171, 140, 222, 126, 133, 153, 200, 113, 1, 2, distr2, 127, 195, 67, 189, 144, 239, 87, 64, 3, 1, distr1, 51, 196, 77, 55, 157, 170, 186, 52, 2, 3, true
6234-e,1461003475292,3,target, 225, 178, 102, 209, 67, 188, 185, 107, 3, 2, distr1, 178, 206, 170, 58, 92, 107, 60, 195, 1, 3, distr2, 200, 97, 176, 87, 168, 225, 169, 137, 2, 1, true
6234-e,1461003497016,4,target, 175, 232, 138, 73, 111, 171, 95, 177, 1, 3, distr1, 60, 103, 95, 142, 188, 88, 236, 72, 3, 1, distr2, 230, 103, 89, 181, 192, 165, 95, 60, 2, 2, true
6234-e,1461003508344,5,target, 183, 64, 119, 101, 53, 170, 190, 61, 1, 2, distr1, 153, 84, 200, 75, 127, 136, 170, 98, 2, 1, distr2, 186, 57, 83, 68, 216, 238, 84, 114, 3, 3, true
6234-e,1461003546783,6,target, 245, 246, 75, 63, 243, 215, 59, 196, 1, 1, distr2, 85, 74, 187, 133, 135, 194, 216, 230, 2, 2, distr1, 218, 210, 124, 100, 173, 182, 72, 224, 3, 3, true
6234-e,1461003557352,7,target, 53, 82, 137, 185, 193, 227, 167, 111, 3, 2, distr2, 128, 130, 102, 95, 192, 114, 142, 87, 2, 1, distr1, 91, 128, 94, 115, 58, 131, 232, 140, 1, 3, true
6234-e,1461003579336,8,target, 59, 123, 189, 52, 230, 141, 152, 130, 1, 3, distr2, 110, 243, 77, 177, 82, 222, 185, 98, 3, 1, distr1, 133, 137, 115, 106, 182, 50, 174, 72, 2, 2, true
6234-e,1461003607747,9,target, 243, 215, 107, 53, 152, 119, 93, 123, 2, 1, distr2, 154, 132, 217, 226, 122, 138, 126, 79, 3, 2, distr1, 151, 243, 79, 95, 127, 237, 223, 186, 1, 3, true
6234-e,1461003634476,10,distr2, 82, 149, 65, 117, 111, 242, 83, 192, 1, 2, target, 214, 162, 56, 127, 88, 237, 206, 138, 3, 3, distr1, 191, 66, 190, 196, 175, 204, 176, 244, 2, 1, false
6234-e,1461003641892,11,target, 122, 194, 114, 195, 121, 222, 64, 203, 1, 1, distr1, 98, 188, 234, 113, 64, 203, 51, 195, 2, 3, distr2, 123, 222, 74, 82, 150, 62, 160, 132, 3, 2, true
6234-e,1461003670501,12,target, 93, 149, 51, 209, 133, 121, 234, 223, 3, 2, distr2, 216, 107, 188, 187, 230, 160, 211, 52, 1, 1, distr1, 213, 151, 239, 59, 134, 232, 108, 244, 2, 3, true
