gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
2791-1,1461002989723,1,distr2, 154, 238, 144, 219, 246, 140, 209, 97, 3, 2, target, 177, 99, 199, 217, 126, 65, 83, 221, 1, 3, distr1, 103, 199, 124, 54, 136, 91, 50, 123, 2, 1, false
2791-1,1461003008996,2,target, 112, 125, 61, 144, 72, 117, 171, 82, 1, 1, distr1, 176, 85, 163, 192, 71, 110, 194, 155, 3, 3, distr2, 123, 210, 195, 89, 225, 196, 93, 111, 2, 2, true
2791-1,1461003039988,3,target, 92, 68, 239, 115, 233, 245, 220, 57, 1, 3, distr2, 223, 210, 141, 200, 72, 139, 213, 226, 2, 1, distr1, 50, 172, 203, 224, 236, 188, 166, 184, 3, 2, true
2791-1,1461003070876,4,target, 104, 230, 82, 193, 103, 144, 116, 106, 1, 1, distr1, 183, 128, 54, 66, 226, 246, 157, 240, 2, 3, distr2, 70, 205, 162, 231, 68, 85, 182, 243, 3, 2, true
2791-1,1461003080676,5,target, 222, 145, 68, 102, 114, 59, 221, 227, 1, 2, distr1, 147, 179, 220, 76, 146, 128, 65, 78, 2, 1, distr2, 132, 148, 142, 244, 123, 214, 90, 62, 3, 3, true
2791-1,1461003090853,6,target, 127, 219, 73, 232, 53, 212, 179, 51, 1, 2, distr1, 113, 162, 129, 66, 55, 62, 202, 78, 2, 3, distr2, 160, 97, 137, 70, 233, 113, 248, 197, 3, 1, true
2791-1,1461003118205,7,distr1, 56, 193, 200, 152, 222, 248, 105, 141, 2, 2, distr2, 243, 71, 170, 217, 87, 77, 176, 202, 1, 3, target, 91, 216, 143, 130, 77, 223, 214, 151, 3, 1, false
2791-1,1461003140949,8,target, 212, 78, 107, 178, 235, 50, 211, 238, 1, 2, distr2, 144, 148, 104, 218, 166, 118, 138, 249, 3, 3, distr1, 117, 118, 127, 191, 189, 245, 202, 87, 2, 1, true
2791-1,1461003160389,9,target, 132, 196, 206, 67, 78, 229, 170, 244, 1, 1, distr1, 177, 239, 72, 150, 96, 59, 115, 162, 2, 2, distr2, 227, 143, 186, 60, 233, 154, 239, 230, 3, 3, true
2791-1,1461003177102,10,target, 100, 178, 193, 111, 59, 248, 140, 199, 2, 2, distr2, 248, 59, 189, 181, 184, 54, 61, 177, 3, 3, distr1, 206, 155, 205, 220, 207, 196, 203, 224, 1, 1, true
2791-1,1461003205037,11,target, 99, 109, 229, 74, 104, 66, 171, 225, 3, 3, distr1, 206, 155, 116, 122, 68, 118, 73, 53, 1, 1, distr2, 128, 185, 226, 78, 60, 243, 109, 173, 2, 2, true
2791-1,1461003242823,12,target, 212, 162, 57, 169, 178, 198, 196, 245, 2, 2, distr1, 230, 56, 196, 214, 182, 107, 93, 199, 3, 1, distr2, 185, 55, 237, 51, 97, 244, 78, 207, 1, 3, true
2791-1,1461003272398,13,target, 223, 132, 222, 243, 238, 51, 174, 56, 1, 1, distr1, 243, 74, 188, 66, 126, 163, 212, 93, 3, 3, distr2, 130, 52, 190, 124, 89, 115, 238, 244, 2, 2, true
2791-1,1461003293774,14,target, 182, 138, 50, 202, 245, 194, 81, 212, 3, 1, distr1, 70, 78, 174, 93, 179, 177, 117, 183, 2, 3, distr2, 60, 201, 230, 174, 204, 208, 196, 160, 1, 2, true
2791-1,1461003313631,15,target, 83, 177, 84, 106, 64, 111, 104, 103, 2, 2, distr2, 79, 160, 71, 135, 225, 54, 142, 118, 3, 3, distr1, 196, 138, 66, 61, 214, 165, 160, 226, 1, 1, true
2791-1,1461003342759,16,target, 57, 178, 194, 92, 220, 247, 239, 98, 3, 1, distr1, 210, 162, 139, 55, 131, 241, 54, 203, 1, 2, distr2, 105, 242, 224, 95, 249, 93, 198, 231, 2, 3, true
2791-1,1461003381832,17,target, 129, 110, 209, 96, 174, 111, 136, 171, 2, 2, distr1, 136, 247, 169, 65, 150, 166, 123, 244, 1, 3, distr2, 52, 156, 112, 228, 212, 123, 211, 69, 3, 1, true
2791-1,1461003402663,18,target, 139, 241, 174, 122, 233, 149, 56, 188, 2, 1, distr2, 66, 114, 236, 183, 233, 65, 207, 235, 3, 2, distr1, 89, 125, 171, 113, 200, 115, 52, 58, 1, 3, true
2791-1,1461003449712,19,target, 206, 55, 178, 211, 162, 83, 126, 68, 2, 3, distr2, 106, 66, 50, 238, 200, 77, 225, 161, 1, 2, distr1, 102, 180, 162, 139, 192, 147, 198, 106, 3, 1, true
2791-1,1461003511073,20,target, 99, 201, 64, 205, 206, 170, 58, 117, 2, 1, distr2, 94, 226, 158, 204, 135, 79, 173, 247, 1, 3, distr1, 99, 173, 94, 191, 146, 148, 161, 55, 3, 2, true
2791-1,1461003528072,21,target, 107, 122, 242, 85, 131, 134, 230, 95, 1, 3, distr2, 236, 87, 215, 93, 82, 118, 56, 218, 3, 1, distr1, 73, 140, 189, 128, 74, 179, 246, 60, 2, 2, true
2791-1,1461003543220,22,target, 168, 200, 149, 215, 163, 74, 214, 213, 1, 2, distr2, 238, 97, 135, 159, 205, 69, 235, 57, 2, 3, distr1, 79, 169, 130, 168, 81, 102, 58, 174, 3, 1, true
