gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
6549-7,1461002656251,1,target, 195, 102, 207, 220, 154, 232, 64, 227, 1, 1, distr2, 204, 50, 79, 176, 147, 183, 184, 196, 3, 3, distr1, 71, 210, 130, 110, 195, 155, 66, 245, 2, 2, true
6549-7,1461002672029,2,target, 99, 192, 218, 247, 243, 102, 112, 179, 1, 2, distr2, 141, 169, 134, 94, 61, 200, 112, 244, 3, 3, distr1, 96, 65, 123, 227, 80, 91, 86, 236, 2, 1, true
6549-7,1461002680751,3,target, 215, 118, 224, 247, 216, 190, 227, 112, 2, 2, distr1, 55, 52, 102, 185, 158, 178, 80, 160, 1, 1, distr2, 156, 220, 143, 187, 104, 96, 184, 87, 3, 3, true
6549-7,1461002699832,4,target, 141, 192, 195, 226, 126, 189, 56, 119, 1, 3, distr1, 75, 82, 134, 86, 180, 55, 218, 90, 3, 1, distr2, 58, 143, 165, 162, 73, 140, 148, 183, 2, 2, true
6549-7,1461002710451,5,target, 98, 90, 61, 195, 201, 246, 108, 184, 2, 1, distr2, 239, 133, 220, 147, 162, 175, 88, 185, 3, 2, distr1, 160, 99, 205, 199, 157, 97, 187, 81, 1, 3, true
6549-7,1461002721260,6,target, 226, 161, 247, 196, 182, 222, 118, 150, 2, 1, distr2, 190, 194, 237, 63, 172, 149, 219, 122, 1, 3, distr1, 71, 182, 152, 178, 68, 51, 211, 129, 3, 2, true
6549-7,1461002731249,7,target, 216, 156, 231, 209, 215, 222, 183, 213, 3, 3, distr1, 68, 218, 231, 134, 225, 183, 80, 221, 1, 2, distr2, 245, 148, 157, 65, 113, 124, 225, 60, 2, 1, true
6549-7,1461002738019,8,target, 71, 181, 159, 72, 247, 248, 113, 206, 2, 2, distr2, 143, 94, 115, 193, 131, 194, 237, 149, 3, 1, distr1, 203, 99, 214, 141, 134, 213, 186, 233, 1, 3, true
6549-7,1461002747552,9,target, 149, 224, 98, 139, 248, 103, 219, 225, 1, 1, distr2, 156, 207, 100, 59, 130, 190, 73, 237, 3, 2, distr1, 130, 237, 113, 64, 177, 62, 96, 164, 2, 3, true
6549-7,1461002755569,10,target, 50, 132, 158, 61, 57, 213, 142, 189, 2, 1, distr2, 106, 131, 76, 135, 229, 197, 104, 173, 1, 2, distr1, 91, 158, 220, 193, 223, 70, 232, 64, 3, 3, true
