gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
7616-0,1461006955644,1,target, 123, 110, 211, 206, 156, 140, 54, 219, 3, 2, distr2, 58, 128, 247, 221, 164, 115, 131, 152, 2, 3, distr1, 164, 208, 170, 98, 79, 55, 88, 112, 1, 1, true
7616-0,1461006995484,2,target, 132, 205, 170, 112, 223, 199, 219, 191, 3, 1, distr2, 69, 78, 185, 130, 240, 193, 139, 84, 1, 3, distr1, 145, 194, 126, 73, 77, 223, 247, 190, 2, 2, true
7616-0,1461007046786,3,target, 135, 156, 222, 77, 116, 163, 63, 93, 3, 2, distr2, 182, 168, 71, 130, 121, 202, 242, 132, 2, 3, distr1, 126, 102, 163, 125, 159, 173, 170, 64, 1, 1, true
7616-0,1461007079548,4,target, 58, 75, 225, 184, 79, 213, 229, 164, 3, 1, distr2, 83, 245, 202, 120, 160, 152, 213, 143, 2, 2, distr1, 210, 150, 244, 248, 190, 84, 137, 136, 1, 3, true
7616-0,1461007118314,5,target, 152, 174, 59, 57, 216, 195, 235, 199, 2, 1, distr2, 172, 111, 192, 128, 213, 188, 228, 118, 3, 3, distr1, 88, 74, 68, 217, 69, 114, 176, 178, 1, 2, true
7616-0,1461007148546,6,target, 156, 121, 194, 71, 210, 244, 108, 241, 3, 2, distr1, 75, 233, 70, 58, 112, 52, 151, 106, 1, 1, distr2, 234, 233, 145, 124, 87, 221, 182, 96, 2, 3, true
7616-0,1461007176018,7,target, 176, 153, 138, 136, 208, 231, 172, 96, 1, 1, distr1, 198, 178, 243, 114, 182, 61, 103, 155, 2, 3, distr2, 60, 214, 134, 200, 115, 114, 109, 207, 3, 2, true
7616-0,1461007202724,8,target, 150, 159, 87, 237, 225, 187, 240, 143, 2, 3, distr2, 55, 136, 87, 85, 229, 100, 220, 113, 1, 1, distr1, 187, 149, 111, 101, 190, 215, 74, 154, 3, 2, true
7616-0,1461007238722,9,target, 120, 150, 129, 86, 73, 195, 143, 167, 1, 1, distr1, 185, 119, 154, 207, 150, 142, 189, 187, 3, 3, distr2, 131, 248, 159, 137, 119, 83, 86, 76, 2, 2, true
7616-0,1461007272868,10,target, 157, 243, 95, 93, 60, 172, 135, 58, 2, 1, distr1, 169, 238, 94, 73, 198, 184, 57, 103, 3, 3, distr2, 135, 105, 101, 220, 227, 186, 246, 64, 1, 2, true
7616-0,1461007306146,11,target, 154, 237, 225, 178, 125, 195, 164, 105, 3, 2, distr2, 223, 88, 126, 247, 65, 79, 193, 96, 1, 1, distr1, 155, 200, 56, 78, 61, 93, 168, 171, 2, 3, true
7616-0,1461007334308,12,target, 156, 228, 99, 125, 195, 170, 110, 240, 3, 2, distr1, 86, 77, 67, 83, 138, 187, 84, 107, 1, 1, distr2, 191, 210, 83, 149, 222, 114, 216, 91, 2, 3, true
7616-0,1461007363812,13,target, 100, 147, 224, 97, 185, 217, 165, 212, 2, 2, distr2, 239, 55, 97, 214, 60, 246, 95, 87, 1, 1, distr1, 81, 65, 221, 200, 87, 219, 71, 180, 3, 3, true
7616-0,1461007379992,14,target, 104, 65, 242, 204, 57, 244, 58, 187, 1, 2, distr2, 137, 59, 183, 105, 116, 159, 108, 195, 3, 3, distr1, 208, 175, 178, 182, 223, 127, 117, 174, 2, 1, true
7616-0,1461007410792,15,target, 213, 235, 216, 54, 153, 106, 161, 92, 1, 3, distr1, 93, 214, 134, 205, 111, 77, 175, 228, 2, 1, distr2, 51, 226, 91, 197, 54, 214, 169, 216, 3, 2, true
7616-0,1461007451714,16,target, 174, 158, 234, 126, 78, 206, 215, 109, 2, 1, distr2, 110, 133, 72, 113, 203, 126, 247, 121, 3, 2, distr1, 82, 201, 110, 73, 131, 138, 229, 219, 1, 3, true
7616-0,1461007514740,17,target, 87, 162, 118, 226, 191, 222, 147, 190, 3, 1, distr1, 200, 178, 162, 156, 159, 213, 192, 209, 2, 2, distr2, 53, 136, 197, 138, 176, 128, 118, 183, 1, 3, true
7616-0,1461007528254,18,target, 224, 226, 121, 236, 150, 65, 93, 125, 3, 3, distr1, 159, 62, 163, 77, 50, 52, 142, 119, 1, 2, distr2, 155, 142, 124, 199, 134, 163, 95, 220, 2, 1, true
7616-0,1461007559656,19,target, 109, 74, 219, 110, 95, 97, 177, 197, 3, 1, distr2, 138, 118, 215, 119, 195, 191, 135, 76, 2, 2, distr1, 61, 232, 247, 195, 138, 167, 82, 89, 1, 3, true
7616-0,1461007593376,20,target, 230, 172, 222, 245, 175, 73, 191, 104, 3, 1, distr1, 91, 221, 70, 246, 78, 244, 86, 124, 2, 2, distr2, 208, 231, 139, 54, 71, 151, 138, 142, 1, 3, true
7616-0,1461007611120,21,target, 161, 107, 164, 84, 189, 59, 143, 154, 1, 1, distr2, 71, 146, 78, 161, 69, 200, 185, 84, 3, 3, distr1, 226, 172, 61, 97, 198, 239, 183, 51, 2, 2, true
7616-0,1461007643028,22,target, 169, 172, 130, 117, 180, 193, 103, 170, 2, 3, distr1, 136, 51, 56, 134, 57, 107, 178, 157, 3, 2, distr2, 115, 141, 76, 184, 203, 78, 60, 222, 1, 1, true
