gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
4192-c,1461003172472,1,target, 191, 70, 94, 115, 59, 193, 130, 87, 3, 2, distr1, 179, 138, 199, 110, 238, 103, 124, 244, 2, 1, distr2, 116, 173, 227, 97, 87, 96, 161, 214, 1, 3, true
4192-c,1461003191813,2,target, 97, 129, 199, 227, 135, 247, 50, 160, 2, 2, distr1, 178, 114, 225, 161, 184, 221, 193, 127, 1, 1, distr2, 115, 230, 204, 166, 216, 94, 109, 221, 3, 3, true
4192-c,1461003227533,3,distr1, 53, 153, 185, 144, 156, 70, 228, 245, 2, 1, distr2, 237, 205, 217, 71, 181, 113, 243, 156, 3, 3, target, 248, 74, 89, 217, 243, 168, 110, 170, 1, 2, false
4192-c,1461003261282,4,target, 230, 229, 127, 62, 123, 209, 65, 175, 1, 1, distr1, 66, 247, 215, 117, 178, 175, 119, 141, 3, 2, distr2, 109, 50, 77, 248, 103, 59, 93, 235, 2, 3, true
4192-c,1461003277349,5,target, 220, 246, 140, 222, 136, 170, 123, 190, 2, 2, distr1, 55, 82, 213, 86, 77, 223, 103, 236, 3, 3, distr2, 89, 179, 200, 107, 209, 242, 182, 51, 1, 1, true
4192-c,1461003304421,6,target, 151, 109, 62, 97, 243, 221, 93, 181, 3, 3, distr1, 225, 234, 128, 216, 192, 113, 105, 134, 2, 2, distr2, 82, 51, 155, 57, 114, 73, 125, 130, 1, 1, true
4192-c,1461003329913,7,target, 221, 234, 151, 243, 178, 223, 69, 246, 1, 1, distr2, 230, 125, 220, 190, 66, 96, 191, 64, 2, 3, distr1, 137, 89, 152, 80, 93, 219, 86, 124, 3, 2, true
4192-c,1461003359620,8,target, 62, 147, 214, 167, 129, 56, 160, 194, 3, 1, distr2, 89, 182, 118, 100, 188, 157, 154, 106, 1, 3, distr1, 239, 208, 177, 116, 150, 188, 87, 109, 2, 2, true
4192-c,1461003415553,9,target, 184, 106, 147, 130, 172, 50, 170, 169, 2, 2, distr2, 62, 212, 197, 174, 63, 134, 100, 223, 1, 1, distr1, 57, 240, 204, 154, 109, 192, 51, 117, 3, 3, true
4192-c,1461003462144,10,target, 216, 211, 140, 94, 223, 203, 218, 194, 3, 1, distr1, 200, 221, 193, 155, 123, 106, 211, 160, 2, 2, distr2, 235, 191, 77, 241, 224, 128, 106, 217, 1, 3, true
4192-c,1461003485343,11,target, 133, 192, 207, 249, 92, 89, 186, 149, 3, 3, distr2, 136, 143, 122, 231, 242, 129, 243, 150, 2, 1, distr1, 176, 81, 192, 131, 199, 195, 163, 53, 1, 2, true
4192-c,1461003547993,12,target, 115, 185, 172, 130, 76, 234, 88, 113, 2, 3, distr1, 57, 67, 64, 243, 112, 196, 114, 178, 1, 2, distr2, 115, 137, 173, 112, 50, 206, 172, 109, 3, 1, true
4192-c,1461003579126,13,target, 184, 240, 70, 68, 123, 244, 77, 53, 2, 3, distr2, 73, 80, 182, 218, 153, 214, 144, 234, 1, 2, distr1, 161, 192, 122, 154, 130, 81, 209, 216, 3, 1, true
4192-c,1461003606770,14,target, 157, 152, 54, 198, 107, 86, 139, 120, 1, 3, distr2, 230, 143, 76, 102, 175, 66, 144, 78, 3, 2, distr1, 141, 159, 208, 224, 218, 60, 110, 189, 2, 1, true
4192-c,1461003624123,15,target, 167, 243, 118, 177, 176, 174, 246, 184, 3, 3, distr1, 180, 201, 248, 59, 184, 181, 103, 225, 1, 1, distr2, 57, 117, 103, 60, 167, 115, 179, 220, 2, 2, true
4192-c,1461003661818,16,target, 223, 197, 190, 161, 149, 118, 166, 221, 3, 1, distr1, 71, 96, 54, 60, 233, 142, 154, 178, 1, 2, distr2, 97, 190, 199, 203, 105, 201, 226, 132, 2, 3, true
4192-c,1461003691554,17,target, 140, 233, 223, 207, 232, 107, 125, 236, 3, 1, distr2, 121, 205, 181, 99, 111, 108, 113, 125, 1, 2, distr1, 126, 228, 138, 59, 118, 208, 75, 109, 2, 3, true
4192-c,1461003702148,18,target, 100, 207, 123, 86, 85, 102, 65, 186, 2, 2, distr1, 89, 56, 78, 219, 242, 110, 188, 61, 3, 3, distr2, 103, 126, 142, 75, 119, 120, 206, 51, 1, 1, true
4192-c,1461003712189,19,target, 152, 249, 139, 206, 190, 113, 156, 106, 1, 1, distr1, 118, 188, 133, 234, 209, 139, 52, 211, 2, 2, distr2, 207, 195, 99, 134, 72, 91, 234, 202, 3, 3, true
4192-c,1461003745418,20,target, 62, 244, 216, 128, 169, 75, 104, 209, 3, 1, distr2, 52, 69, 196, 206, 95, 190, 194, 188, 1, 2, distr1, 240, 102, 80, 145, 206, 244, 128, 69, 2, 3, true
4192-c,1461003756243,21,target, 66, 246, 202, 121, 111, 72, 197, 220, 1, 2, distr2, 186, 93, 128, 129, 243, 133, 77, 203, 2, 3, distr1, 70, 213, 239, 211, 84, 197, 216, 222, 3, 1, true
4192-c,1461003813419,22,target, 193, 89, 67, 142, 98, 65, 235, 70, 1, 3, distr2, 73, 155, 159, 166, 232, 164, 248, 141, 2, 1, distr1, 188, 223, 149, 193, 105, 77, 70, 222, 3, 2, true
4192-c,1461003836535,23,target, 209, 108, 158, 229, 192, 163, 110, 206, 3, 1, distr2, 92, 152, 147, 61, 89, 155, 86, 166, 2, 2, distr1, 178, 92, 201, 208, 216, 93, 65, 131, 1, 3, true
4192-c,1461003851247,24,target, 78, 155, 244, 172, 130, 64, 100, 93, 2, 2, distr1, 174, 173, 178, 80, 227, 198, 66, 62, 1, 1, distr2, 248, 118, 208, 226, 230, 177, 124, 75, 3, 3, true
4192-c,1461003880820,25,target, 137, 105, 243, 232, 62, 239, 96, 190, 1, 2, distr2, 162, 58, 208, 160, 117, 232, 121, 116, 3, 3, distr1, 61, 186, 60, 218, 177, 161, 238, 245, 2, 1, true
4192-c,1461003890074,26,target, 167, 70, 56, 98, 147, 185, 236, 229, 3, 2, distr2, 232, 226, 143, 87, 151, 243, 75, 185, 2, 1, distr1, 142, 220, 239, 65, 211, 139, 73, 136, 1, 3, true
4192-c,1461003913818,27,target, 150, 72, 147, 193, 83, 159, 129, 110, 1, 3, distr2, 144, 76, 243, 186, 66, 175, 68, 71, 2, 2, distr1, 54, 238, 188, 245, 197, 246, 248, 239, 3, 1, true
4192-c,1461003944594,28,target, 62, 78, 188, 81, 134, 149, 186, 238, 2, 2, distr1, 61, 155, 236, 187, 191, 83, 232, 212, 3, 3, distr2, 191, 133, 69, 84, 105, 152, 167, 246, 1, 1, true
4192-c,1461003956484,29,target, 157, 88, 55, 98, 239, 222, 197, 71, 3, 1, distr2, 190, 197, 173, 97, 73, 205, 166, 184, 2, 2, distr1, 85, 104, 232, 196, 87, 58, 181, 211, 1, 3, true
4192-c,1461003971461,30,target, 98, 216, 171, 202, 106, 84, 91, 97, 1, 1, distr1, 215, 123, 209, 164, 187, 127, 147, 73, 2, 2, distr2, 119, 174, 142, 187, 116, 179, 143, 95, 3, 3, true
4192-c,1461004023282,31,target, 249, 228, 115, 244, 68, 191, 154, 225, 3, 2, distr1, 166, 247, 51, 209, 167, 121, 219, 62, 1, 1, distr2, 206, 163, 166, 242, 182, 156, 117, 136, 2, 3, true
4192-c,1461004047590,32,target, 64, 159, 98, 198, 245, 51, 120, 179, 3, 2, distr1, 119, 173, 202, 115, 57, 67, 153, 172, 2, 3, distr2, 182, 226, 70, 232, 170, 72, 228, 202, 1, 1, true
4192-c,1461004060624,33,target, 189, 167, 128, 235, 209, 53, 145, 78, 1, 1, distr1, 223, 170, 224, 78, 177, 75, 129, 171, 3, 3, distr2, 239, 94, 74, 152, 153, 71, 81, 100, 2, 2, true
4192-c,1461004071690,34,target, 225, 162, 238, 148, 54, 56, 70, 181, 2, 3, distr2, 186, 171, 74, 205, 149, 118, 79, 91, 1, 2, distr1, 220, 189, 156, 139, 215, 245, 53, 200, 3, 1, true
4192-c,1461004083187,35,target, 173, 242, 145, 129, 179, 69, 110, 149, 1, 2, distr2, 140, 118, 143, 122, 231, 66, 99, 220, 2, 1, distr1, 132, 158, 55, 199, 125, 91, 51, 124, 3, 3, true
4192-c,1461004105533,36,target, 227, 100, 69, 87, 120, 104, 157, 144, 2, 1, distr1, 187, 103, 89, 248, 177, 159, 124, 120, 3, 2, distr2, 113, 61, 155, 62, 78, 249, 54, 106, 1, 3, true
4192-c,1461004115841,37,target, 180, 159, 52, 216, 128, 165, 144, 60, 2, 3, distr2, 200, 233, 62, 54, 198, 116, 149, 80, 1, 2, distr1, 234, 58, 228, 56, 165, 209, 69, 169, 3, 1, true
4192-c,1461004138361,38,target, 128, 190, 164, 241, 108, 191, 71, 182, 2, 3, distr2, 52, 73, 53, 155, 144, 88, 235, 153, 3, 2, distr1, 121, 209, 216, 236, 179, 244, 78, 143, 1, 1, true
4192-c,1461004158435,39,target, 87, 77, 146, 207, 58, 91, 182, 138, 2, 3, distr1, 121, 176, 77, 204, 216, 186, 219, 194, 1, 1, distr2, 181, 214, 168, 177, 72, 79, 100, 207, 3, 2, true
4192-c,1461004168870,40,target, 188, 166, 210, 94, 76, 185, 180, 232, 1, 3, distr2, 170, 103, 222, 243, 233, 138, 175, 156, 2, 2, distr1, 190, 186, 104, 234, 50, 141, 55, 193, 3, 1, true
4192-c,1461004194111,41,target, 51, 173, 245, 116, 123, 71, 155, 136, 3, 2, distr2, 99, 229, 210, 180, 77, 177, 159, 182, 1, 1, distr1, 196, 131, 93, 210, 144, 170, 199, 169, 2, 3, true
4192-c,1461004212984,42,target, 142, 141, 80, 195, 161, 162, 198, 54, 1, 2, distr2, 177, 106, 232, 76, 242, 212, 84, 110, 2, 3, distr1, 103, 58, 200, 191, 187, 154, 129, 101, 3, 1, true
4192-c,1461004236028,43,target, 101, 246, 214, 142, 238, 56, 179, 226, 1, 2, distr2, 154, 180, 101, 69, 147, 232, 68, 106, 3, 3, distr1, 196, 106, 62, 53, 137, 129, 182, 163, 2, 1, true
4192-c,1461004252302,44,target, 244, 162, 98, 110, 64, 129, 66, 72, 2, 2, distr2, 204, 83, 223, 235, 108, 72, 205, 245, 1, 3, distr1, 171, 94, 152, 83, 108, 62, 58, 241, 3, 1, true
4192-c,1461004269784,45,target, 189, 204, 81, 169, 202, 171, 185, 146, 3, 3, distr1, 138, 112, 184, 222, 190, 213, 238, 233, 1, 2, distr2, 196, 115, 89, 128, 142, 62, 213, 181, 2, 1, true
4192-c,1461004313341,46,target, 224, 125, 238, 121, 91, 233, 131, 101, 3, 1, distr1, 86, 65, 231, 100, 54, 146, 122, 50, 2, 2, distr2, 126, 117, 198, 177, 88, 240, 57, 149, 1, 3, true
