gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
9764-6,1461001721890,1,target, 52, 194, 64, 210, 149, 58, 244, 63, 2, 1, distr1, 117, 97, 123, 64, 218, 185, 142, 184, 3, 3, distr2, 190, 64, 232, 233, 81, 216, 87, 93, 1, 2, true
9764-6,1461001746537,2,target, 159, 164, 178, 214, 67, 185, 172, 248, 2, 2, distr1, 156, 226, 130, 113, 79, 185, 95, 181, 1, 1, distr2, 247, 237, 56, 115, 232, 84, 63, 179, 3, 3, true
9764-6,1461001758258,3,target, 202, 206, 221, 176, 139, 213, 237, 197, 3, 2, distr1, 98, 165, 153, 245, 206, 93, 123, 194, 1, 1, distr2, 183, 69, 82, 171, 110, 57, 161, 131, 2, 3, true
9764-6,1461001771006,4,target, 80, 192, 202, 234, 216, 101, 77, 61, 2, 1, distr1, 108, 103, 163, 119, 142, 178, 167, 224, 3, 3, distr2, 245, 160, 179, 234, 197, 94, 114, 201, 1, 2, true
9764-6,1461001780206,5,target, 130, 198, 195, 220, 143, 216, 134, 215, 1, 3, distr1, 197, 205, 149, 61, 191, 80, 53, 234, 3, 1, distr2, 74, 224, 128, 114, 249, 52, 58, 66, 2, 2, true
9764-6,1461001815047,6,target, 119, 80, 111, 93, 248, 113, 142, 160, 1, 1, distr1, 84, 148, 77, 62, 91, 170, 200, 163, 3, 3, distr2, 75, 81, 197, 152, 60, 179, 213, 226, 2, 2, true
9764-6,1461001827810,7,target, 235, 129, 175, 199, 160, 55, 221, 209, 2, 2, distr2, 151, 79, 208, 139, 122, 52, 191, 113, 1, 3, distr1, 82, 182, 140, 162, 207, 120, 210, 183, 3, 1, true
9764-6,1461001859984,8,target, 127, 226, 146, 80, 57, 173, 238, 192, 2, 1, distr1, 197, 70, 102, 152, 193, 185, 85, 65, 3, 3, distr2, 225, 194, 157, 180, 234, 156, 139, 87, 1, 2, true
9764-6,1461001878925,9,target, 131, 101, 59, 110, 183, 231, 85, 136, 3, 2, distr1, 209, 156, 61, 131, 116, 187, 231, 214, 1, 3, distr2, 188, 156, 204, 227, 197, 236, 202, 205, 2, 1, true
9764-6,1461001888972,10,target, 75, 152, 63, 175, 77, 112, 131, 155, 1, 2, distr2, 66, 158, 144, 189, 141, 91, 169, 147, 3, 3, distr1, 175, 245, 135, 114, 227, 87, 74, 182, 2, 1, true
9764-6,1461001919482,11,target, 69, 90, 218, 58, 75, 246, 184, 66, 1, 2, distr2, 53, 201, 115, 176, 173, 248, 249, 183, 3, 1, distr1, 134, 240, 238, 62, 179, 144, 92, 198, 2, 3, true
9764-6,1461001935053,12,target, 202, 57, 221, 79, 171, 150, 174, 205, 1, 1, distr2, 126, 93, 136, 181, 128, 188, 68, 246, 3, 2, distr1, 177, 79, 184, 238, 246, 187, 231, 205, 2, 3, true
9764-6,1461001968710,13,target, 158, 133, 86, 171, 106, 163, 113, 228, 2, 2, distr2, 148, 197, 238, 85, 142, 188, 206, 140, 3, 3, distr1, 157, 83, 138, 195, 86, 217, 220, 165, 1, 1, true
9764-6,1461001977563,14,target, 227, 220, 122, 189, 77, 185, 218, 69, 3, 1, distr1, 99, 178, 156, 141, 169, 60, 225, 125, 2, 2, distr2, 244, 227, 106, 137, 116, 188, 88, 202, 1, 3, true
9764-6,1461001988323,15,target, 53, 78, 109, 220, 60, 142, 94, 125, 1, 3, distr1, 163, 132, 188, 208, 97, 211, 214, 102, 3, 2, distr2, 124, 73, 196, 242, 102, 188, 203, 126, 2, 1, true
9764-6,1461002004638,16,target, 78, 72, 177, 54, 157, 108, 80, 219, 1, 1, distr1, 119, 176, 162, 78, 246, 86, 222, 249, 3, 3, distr2, 132, 139, 99, 76, 120, 80, 107, 208, 2, 2, true
9764-6,1461002017604,17,target, 206, 193, 222, 122, 205, 242, 109, 100, 1, 1, distr2, 120, 89, 218, 99, 93, 136, 219, 97, 3, 3, distr1, 209, 176, 157, 127, 88, 213, 111, 197, 2, 2, true
9764-6,1461002030005,18,target, 59, 237, 51, 233, 208, 202, 205, 179, 1, 1, distr2, 154, 126, 94, 57, 136, 163, 68, 241, 2, 3, distr1, 146, 157, 164, 78, 154, 108, 63, 196, 3, 2, true
9764-6,1461002051628,19,target, 120, 231, 100, 67, 158, 92, 216, 50, 3, 2, distr2, 207, 164, 83, 204, 160, 194, 135, 185, 2, 3, distr1, 191, 172, 75, 192, 204, 83, 117, 153, 1, 1, true
9764-6,1461002072305,20,target, 158, 157, 124, 178, 215, 194, 51, 144, 2, 1, distr1, 202, 144, 249, 248, 101, 58, 224, 178, 3, 3, distr2, 218, 170, 219, 207, 116, 230, 83, 117, 1, 2, true
9764-6,1461002106833,21,distr2, 66, 209, 74, 174, 139, 105, 196, 178, 3, 3, target, 106, 218, 73, 212, 64, 153, 203, 175, 2, 1, distr1, 139, 212, 145, 155, 181, 82, 230, 90, 1, 2, false
9764-6,1461002136391,22,distr2, 223, 57, 150, 76, 165, 229, 149, 181, 3, 2, target, 239, 208, 150, 141, 187, 105, 219, 217, 2, 1, distr1, 227, 51, 64, 113, 66, 122, 232, 224, 1, 3, false
9764-6,1461002161302,23,target, 150, 55, 100, 201, 117, 85, 199, 74, 3, 1, distr1, 196, 119, 88, 193, 230, 181, 200, 112, 1, 2, distr2, 58, 177, 219, 130, 126, 117, 172, 91, 2, 3, true
9764-6,1461002189228,24,target, 156, 55, 225, 157, 85, 114, 91, 155, 1, 3, distr1, 128, 192, 213, 82, 154, 120, 99, 168, 3, 2, distr2, 239, 158, 224, 173, 212, 196, 172, 54, 2, 1, true
9764-6,1461002204290,25,target, 249, 159, 131, 220, 79, 144, 168, 66, 1, 2, distr2, 152, 178, 77, 227, 204, 223, 132, 80, 2, 3, distr1, 138, 236, 112, 115, 164, 194, 70, 176, 3, 1, true
9764-6,1461002225949,26,distr1, 131, 240, 71, 186, 76, 238, 222, 249, 1, 1, target, 127, 109, 209, 61, 110, 72, 167, 90, 2, 2, distr2, 218, 93, 137, 51, 153, 109, 129, 87, 3, 3, false
9764-6,1461002235987,27,target, 89, 133, 212, 146, 172, 228, 53, 164, 2, 3, distr1, 237, 79, 168, 215, 195, 157, 132, 118, 1, 1, distr2, 86, 124, 88, 53, 195, 50, 127, 226, 3, 2, true
9764-6,1461002253796,28,target, 133, 60, 78, 164, 187, 146, 154, 160, 2, 1, distr1, 55, 162, 135, 80, 67, 136, 194, 230, 1, 2, distr2, 174, 185, 213, 195, 218, 175, 94, 101, 3, 3, true
9764-6,1461002265400,29,target, 101, 169, 150, 54, 118, 161, 70, 64, 2, 2, distr1, 233, 75, 243, 197, 57, 242, 192, 63, 1, 1, distr2, 204, 69, 130, 96, 223, 214, 231, 50, 3, 3, true
9764-6,1461002282105,30,distr1, 164, 232, 67, 180, 135, 183, 132, 85, 2, 1, target, 244, 235, 139, 101, 195, 241, 176, 165, 3, 2, distr2, 178, 126, 59, 171, 86, 74, 239, 63, 1, 3, false
9764-6,1461002291039,31,target, 54, 155, 86, 64, 144, 219, 160, 102, 1, 3, distr1, 116, 198, 72, 117, 232, 247, 88, 172, 3, 2, distr2, 116, 53, 204, 231, 115, 197, 70, 209, 2, 1, true
9764-6,1461002316827,32,target, 197, 133, 102, 131, 176, 225, 239, 77, 3, 2, distr2, 87, 233, 156, 147, 123, 71, 173, 82, 2, 1, distr1, 228, 237, 182, 77, 112, 102, 73, 58, 1, 3, true
9764-6,1461002323760,33,target, 180, 114, 106, 116, 242, 219, 168, 135, 2, 1, distr2, 159, 228, 89, 175, 158, 150, 151, 135, 3, 2, distr1, 74, 85, 70, 224, 182, 226, 181, 125, 1, 3, true
9764-6,1461002359961,34,target, 239, 86, 91, 176, 57, 226, 118, 106, 3, 1, distr2, 238, 65, 138, 175, 235, 216, 89, 179, 2, 2, distr1, 83, 190, 158, 235, 210, 134, 195, 104, 1, 3, true
9764-6,1461002368150,35,target, 86, 153, 173, 122, 181, 199, 87, 238, 1, 1, distr1, 174, 218, 52, 123, 124, 151, 224, 72, 2, 2, distr2, 111, 201, 176, 195, 119, 99, 135, 244, 3, 3, true
