gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
4061-1,1461006777243,1,target, 95, 239, 50, 214, 82, 157, 155, 121, 1, 1, distr2, 97, 183, 71, 171, 126, 81, 107, 102, 2, 3, distr1, 98, 198, 185, 93, 58, 150, 191, 130, 3, 2, true
4061-1,1461006786939,2,target, 190, 72, 209, 80, 240, 144, 189, 150, 2, 2, distr2, 159, 78, 66, 182, 149, 166, 106, 141, 3, 1, distr1, 80, 166, 213, 182, 62, 142, 168, 235, 1, 3, true
4061-1,1461006805765,3,target, 133, 225, 240, 216, 189, 226, 196, 134, 2, 2, distr2, 173, 108, 150, 199, 229, 177, 167, 97, 3, 3, distr1, 201, 167, 103, 55, 225, 70, 247, 161, 1, 1, true
4061-1,1461006818323,4,target, 93, 181, 58, 205, 153, 59, 119, 225, 3, 2, distr2, 204, 162, 65, 104, 102, 222, 94, 72, 2, 1, distr1, 101, 210, 55, 144, 146, 84, 57, 248, 1, 3, true
4061-1,1461006827781,5,target, 95, 113, 68, 103, 96, 112, 121, 243, 2, 1, distr1, 93, 142, 228, 151, 155, 197, 141, 76, 3, 2, distr2, 154, 209, 210, 136, 175, 62, 71, 139, 1, 3, true
4061-1,1461006837697,6,target, 203, 184, 117, 91, 140, 50, 186, 59, 2, 2, distr2, 54, 169, 198, 98, 205, 71, 222, 153, 3, 1, distr1, 221, 65, 247, 56, 213, 104, 51, 168, 1, 3, true
4061-1,1461006872349,7,target, 241, 135, 99, 158, 57, 211, 176, 103, 1, 1, distr2, 137, 188, 101, 59, 105, 199, 173, 150, 3, 2, distr1, 150, 184, 76, 141, 160, 102, 144, 176, 2, 3, true
4061-1,1461006884267,8,target, 104, 64, 77, 206, 67, 86, 50, 227, 3, 1, distr2, 166, 95, 54, 52, 181, 228, 227, 53, 2, 2, distr1, 142, 232, 128, 220, 197, 135, 86, 93, 1, 3, true
4061-1,1461006892418,9,target, 144, 207, 244, 152, 228, 203, 183, 199, 3, 3, distr1, 197, 91, 125, 140, 219, 233, 247, 54, 1, 1, distr2, 88, 153, 132, 113, 208, 218, 230, 246, 2, 2, true
4061-1,1461006901236,10,target, 214, 226, 101, 236, 99, 239, 63, 75, 2, 2, distr1, 193, 241, 73, 245, 189, 72, 104, 220, 1, 1, distr2, 147, 93, 92, 86, 233, 191, 214, 219, 3, 3, true
4061-1,1461006912299,11,target, 188, 178, 120, 67, 116, 86, 145, 76, 1, 3, distr1, 100, 157, 122, 233, 150, 55, 141, 79, 3, 1, distr2, 114, 213, 80, 117, 178, 179, 155, 97, 2, 2, true
4061-1,1461006929035,12,target, 175, 107, 228, 102, 99, 165, 78, 180, 1, 1, distr1, 63, 89, 131, 240, 208, 200, 121, 188, 2, 2, distr2, 86, 94, 165, 157, 244, 59, 172, 74, 3, 3, true
4061-1,1461006936353,13,target, 201, 110, 202, 96, 61, 86, 186, 102, 1, 2, distr1, 239, 241, 95, 195, 82, 209, 229, 127, 2, 1, distr2, 190, 226, 113, 154, 215, 176, 211, 184, 3, 3, true
4061-1,1461006944221,14,target, 216, 181, 113, 97, 125, 109, 172, 128, 2, 2, distr2, 121, 111, 177, 145, 223, 207, 173, 67, 1, 3, distr1, 109, 130, 216, 65, 241, 236, 117, 246, 3, 1, true
4061-1,1461006958415,15,target, 107, 184, 226, 76, 236, 66, 72, 51, 2, 3, distr2, 210, 249, 182, 187, 118, 165, 124, 172, 1, 1, distr1, 239, 138, 51, 229, 209, 236, 123, 131, 3, 2, true
4061-1,1461006969270,16,target, 60, 67, 191, 137, 200, 66, 236, 85, 3, 2, distr1, 68, 221, 201, 229, 209, 129, 220, 242, 2, 3, distr2, 102, 64, 213, 220, 156, 172, 144, 182, 1, 1, true
4061-1,1461006977325,17,target, 225, 245, 249, 68, 133, 237, 194, 149, 1, 2, distr1, 116, 229, 242, 223, 119, 161, 154, 146, 2, 1, distr2, 142, 131, 124, 109, 89, 53, 144, 80, 3, 3, true
4061-1,1461006989176,18,target, 248, 103, 161, 159, 226, 235, 206, 227, 3, 2, distr1, 85, 160, 144, 215, 181, 130, 95, 186, 2, 3, distr2, 146, 227, 115, 164, 109, 219, 154, 68, 1, 1, true
4061-1,1461007000763,19,target, 124, 216, 167, 187, 249, 191, 114, 132, 2, 3, distr1, 231, 203, 93, 88, 109, 249, 220, 107, 3, 2, distr2, 76, 214, 99, 52, 191, 194, 218, 77, 1, 1, true
4061-1,1461007013395,20,target, 134, 233, 167, 240, 179, 218, 63, 89, 1, 2, distr2, 139, 53, 60, 242, 176, 177, 80, 239, 3, 3, distr1, 191, 240, 213, 178, 85, 194, 232, 241, 2, 1, true
4061-1,1461007023405,21,target, 89, 172, 178, 193, 216, 71, 238, 224, 1, 1, distr1, 109, 62, 228, 149, 174, 93, 160, 143, 3, 3, distr2, 199, 138, 203, 166, 85, 93, 87, 147, 2, 2, true
4061-1,1461007041920,22,target, 162, 83, 122, 120, 88, 161, 190, 244, 1, 3, distr2, 173, 212, 211, 246, 162, 121, 61, 110, 2, 1, distr1, 139, 190, 95, 178, 163, 104, 218, 136, 3, 2, true
4061-1,1461007050912,23,target, 158, 232, 240, 104, 79, 111, 243, 56, 2, 3, distr2, 181, 148, 105, 127, 238, 197, 173, 159, 1, 1, distr1, 205, 218, 180, 101, 146, 147, 198, 64, 3, 2, true
