gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
2189-9,1461002908338,1,target, 192, 146, 143, 186, 135, 118, 138, 183, 2, 2, distr2, 172, 170, 219, 158, 215, 197, 66, 156, 3, 3, distr1, 133, 58, 99, 194, 248, 134, 60, 207, 1, 1, true
2189-9,1461002933287,2,target, 122, 147, 169, 137, 149, 222, 134, 184, 1, 1, distr2, 153, 117, 130, 143, 145, 58, 79, 92, 3, 2, distr1, 183, 190, 148, 168, 97, 242, 145, 116, 2, 3, true
2189-9,1461002978704,3,target, 60, 207, 108, 168, 154, 231, 61, 170, 2, 1, distr2, 50, 214, 131, 219, 68, 241, 56, 205, 1, 2, distr1, 213, 162, 64, 168, 101, 164, 236, 181, 3, 3, true
2189-9,1461003003123,4,target, 204, 120, 119, 173, 104, 114, 221, 84, 3, 1, distr2, 121, 84, 65, 215, 187, 196, 96, 170, 1, 2, distr1, 182, 214, 241, 96, 82, 116, 141, 192, 2, 3, true
2189-9,1461003025099,5,target, 186, 220, 244, 145, 165, 192, 97, 228, 1, 2, distr2, 101, 218, 226, 124, 145, 225, 224, 147, 2, 1, distr1, 173, 126, 172, 147, 180, 65, 222, 91, 3, 3, true
2189-9,1461003042000,6,target, 141, 237, 218, 215, 223, 62, 177, 138, 2, 1, distr2, 242, 55, 173, 236, 169, 120, 66, 130, 1, 2, distr1, 171, 142, 198, 87, 90, 66, 182, 149, 3, 3, true
2189-9,1461003138554,7,target, 219, 155, 69, 249, 241, 200, 220, 94, 1, 3, distr2, 107, 94, 197, 212, 143, 183, 220, 100, 2, 2, distr1, 156, 58, 186, 53, 112, 151, 79, 205, 3, 1, true
2189-9,1461003164775,8,target, 74, 160, 187, 84, 69, 230, 192, 86, 3, 2, distr1, 215, 216, 68, 93, 158, 241, 156, 172, 1, 1, distr2, 69, 112, 124, 243, 178, 240, 95, 86, 2, 3, true
2189-9,1461003235311,9,target, 213, 227, 113, 84, 106, 109, 120, 135, 3, 3, distr1, 239, 61, 184, 163, 182, 166, 155, 192, 1, 2, distr2, 147, 111, 159, 181, 136, 246, 214, 213, 2, 1, true
2189-9,1461003263120,10,target, 103, 232, 167, 67, 221, 104, 89, 101, 3, 1, distr1, 219, 75, 68, 61, 108, 199, 221, 116, 2, 3, distr2, 225, 50, 234, 171, 195, 119, 196, 218, 1, 2, true
2189-9,1461003283456,11,target, 227, 90, 208, 97, 204, 72, 220, 85, 3, 1, distr1, 223, 120, 203, 102, 228, 201, 105, 111, 1, 3, distr2, 50, 120, 119, 97, 136, 169, 143, 228, 2, 2, true
2189-9,1461003309599,12,target, 79, 102, 81, 67, 54, 177, 131, 243, 3, 1, distr2, 217, 95, 99, 80, 158, 125, 205, 176, 2, 3, distr1, 63, 183, 119, 66, 190, 107, 93, 141, 1, 2, true
2189-9,1461003351795,13,target, 225, 101, 107, 195, 85, 127, 246, 130, 3, 2, distr1, 213, 51, 66, 177, 89, 186, 128, 236, 1, 3, distr2, 150, 158, 79, 149, 118, 187, 146, 59, 2, 1, true
2189-9,1461003376857,14,target, 71, 189, 211, 115, 226, 131, 73, 207, 2, 1, distr2, 65, 212, 205, 120, 196, 168, 151, 75, 3, 3, distr1, 85, 66, 101, 196, 56, 114, 171, 141, 1, 2, true
2189-9,1461003404827,15,target, 190, 247, 206, 139, 219, 234, 130, 93, 1, 1, distr2, 83, 181, 221, 101, 227, 140, 190, 246, 2, 3, distr1, 149, 100, 200, 168, 92, 196, 195, 91, 3, 2, true
2189-9,1461003420198,16,target, 248, 51, 154, 63, 243, 230, 174, 123, 2, 2, distr1, 223, 50, 180, 67, 93, 157, 106, 65, 1, 3, distr2, 92, 119, 209, 53, 134, 82, 128, 97, 3, 1, true
2189-9,1461003457419,17,target, 170, 79, 210, 137, 69, 114, 104, 97, 3, 2, distr1, 228, 101, 181, 206, 172, 198, 145, 89, 2, 1, distr2, 56, 67, 103, 83, 107, 74, 227, 190, 1, 3, true
2189-9,1461003478088,18,target, 141, 103, 191, 126, 245, 177, 52, 87, 2, 1, distr1, 108, 162, 188, 243, 233, 128, 189, 208, 1, 2, distr2, 71, 68, 130, 121, 115, 189, 58, 136, 3, 3, true
2189-9,1461003487389,19,target, 123, 185, 50, 135, 173, 148, 137, 82, 1, 2, distr1, 145, 123, 175, 52, 190, 146, 170, 96, 3, 3, distr2, 131, 190, 129, 201, 208, 79, 188, 55, 2, 1, true
2189-9,1461003509432,20,target, 186, 235, 236, 171, 117, 79, 213, 223, 2, 3, distr1, 69, 87, 186, 171, 64, 191, 239, 67, 3, 2, distr2, 181, 153, 125, 171, 203, 106, 245, 116, 1, 1, true
2189-9,1461003538433,21,target, 202, 146, 98, 220, 96, 234, 145, 69, 3, 3, distr1, 85, 86, 122, 224, 100, 149, 231, 228, 2, 1, distr2, 176, 206, 50, 165, 143, 91, 128, 129, 1, 2, true
2189-9,1461003557498,22,target, 205, 114, 117, 153, 236, 221, 89, 119, 3, 3, distr2, 130, 188, 144, 108, 138, 185, 153, 59, 1, 2, distr1, 119, 74, 120, 231, 228, 116, 229, 141, 2, 1, true
2189-9,1461003577470,23,target, 75, 194, 134, 239, 249, 245, 178, 162, 2, 2, distr1, 99, 200, 144, 70, 62, 101, 129, 60, 3, 1, distr2, 141, 219, 145, 232, 206, 120, 241, 186, 1, 3, true
2189-9,1461003590155,24,target, 167, 76, 216, 176, 133, 132, 207, 117, 3, 3, distr2, 204, 114, 132, 101, 126, 64, 194, 87, 2, 1, distr1, 111, 178, 58, 53, 181, 118, 232, 129, 1, 2, true
2189-9,1461003607398,25,target, 91, 120, 117, 72, 243, 247, 147, 176, 1, 3, distr2, 132, 91, 66, 182, 135, 51, 149, 214, 3, 1, distr1, 68, 177, 173, 171, 61, 107, 180, 73, 2, 2, true
2189-9,1461003624975,26,target, 171, 146, 155, 229, 224, 61, 209, 179, 1, 2, distr1, 112, 122, 143, 132, 121, 178, 80, 144, 3, 3, distr2, 232, 187, 77, 137, 71, 198, 185, 79, 2, 1, true
2189-9,1461003639238,27,target, 183, 89, 62, 138, 78, 105, 216, 54, 3, 1, distr2, 197, 221, 119, 118, 130, 191, 200, 166, 2, 2, distr1, 224, 132, 51, 81, 106, 169, 54, 218, 1, 3, true
2189-9,1461003661907,28,target, 67, 119, 110, 153, 226, 69, 162, 214, 2, 3, distr1, 212, 161, 183, 157, 62, 182, 138, 176, 3, 2, distr2, 193, 167, 129, 94, 56, 74, 96, 115, 1, 1, true
2189-9,1461003683142,29,target, 95, 89, 124, 229, 166, 213, 214, 237, 2, 2, distr2, 245, 172, 82, 216, 65, 171, 196, 188, 3, 1, distr1, 228, 166, 229, 139, 141, 92, 239, 193, 1, 3, true
2189-9,1461003707745,30,target, 215, 240, 203, 62, 75, 132, 92, 124, 1, 3, distr2, 239, 110, 227, 75, 120, 224, 199, 72, 3, 1, distr1, 189, 158, 245, 80, 150, 107, 204, 92, 2, 2, true
2189-9,1461003735521,31,target, 138, 55, 187, 122, 218, 237, 166, 103, 2, 3, distr2, 95, 231, 244, 155, 128, 229, 129, 246, 1, 1, distr1, 172, 104, 242, 115, 165, 91, 225, 62, 3, 2, true
