gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
0007-b,1461006881423,1,target, 239, 148, 150, 127, 188, 123, 74, 135, 3, 3, distr2, 89, 117, 85, 60, 76, 147, 72, 78, 1, 1, distr1, 112, 90, 238, 71, 69, 115, 180, 114, 2, 2, true
0007-b,1461006907592,2,distr1, 173, 79, 76, 101, 77, 75, 241, 120, 1, 2, distr2, 113, 91, 193, 77, 197, 185, 85, 181, 3, 1, target, 140, 203, 165, 158, 232, 199, 63, 187, 2, 3, false
0007-b,1461006924527,3,target, 53, 177, 68, 75, 101, 103, 213, 88, 3, 2, distr2, 232, 96, 73, 230, 187, 118, 103, 172, 2, 3, distr1, 165, 164, 107, 135, 82, 102, 97, 147, 1, 1, true
0007-b,1461006936031,4,target, 235, 149, 57, 188, 114, 143, 203, 231, 3, 1, distr1, 147, 187, 90, 186, 160, 225, 198, 142, 2, 2, distr2, 141, 248, 199, 177, 243, 222, 187, 99, 1, 3, true
0007-b,1461006954974,5,target, 132, 177, 196, 137, 214, 56, 102, 198, 1, 2, distr1, 193, 223, 80, 141, 229, 194, 170, 124, 3, 3, distr2, 157, 198, 108, 169, 199, 195, 127, 212, 2, 1, true
0007-b,1461006976836,6,target, 189, 182, 65, 226, 203, 213, 185, 98, 1, 2, distr1, 126, 115, 195, 155, 240, 76, 241, 116, 3, 1, distr2, 242, 233, 176, 76, 110, 148, 73, 192, 2, 3, true
0007-b,1461007015593,7,target, 233, 215, 129, 174, 64, 153, 232, 156, 1, 3, distr1, 202, 171, 118, 218, 121, 135, 210, 127, 3, 1, distr2, 216, 121, 145, 193, 191, 227, 233, 164, 2, 2, true
0007-b,1461007028089,8,distr1, 84, 53, 139, 238, 239, 229, 225, 94, 3, 2, target, 189, 238, 101, 206, 164, 159, 132, 214, 2, 3, distr2, 228, 195, 242, 185, 179, 226, 160, 169, 1, 1, false
0007-b,1461007085843,9,target, 193, 196, 194, 96, 135, 237, 176, 222, 2, 3, distr1, 175, 144, 232, 153, 98, 126, 204, 236, 3, 2, distr2, 153, 105, 154, 113, 199, 78, 77, 64, 1, 1, true
0007-b,1461007103842,10,target, 176, 239, 123, 225, 223, 190, 167, 91, 1, 3, distr1, 219, 222, 148, 228, 216, 242, 184, 172, 2, 2, distr2, 128, 141, 154, 217, 70, 130, 80, 95, 3, 1, true
