gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
2698-f,1461013464997,1,target, 181, 214, 60, 195, 116, 75, 229, 223, 3, 3, distr2, 199, 241, 116, 56, 164, 207, 114, 136, 2, 2, distr1, 76, 171, 227, 105, 152, 59, 100, 207, 1, 1, true
2698-f,1461013486146,2,target, 55, 187, 146, 124, 245, 121, 75, 153, 3, 2, distr2, 132, 87, 157, 214, 200, 238, 155, 170, 2, 3, distr1, 176, 248, 128, 188, 204, 119, 193, 51, 1, 1, true
2698-f,1461013498594,3,target, 170, 104, 71, 210, 51, 124, 169, 154, 1, 1, distr2, 218, 73, 60, 205, 169, 155, 191, 215, 3, 3, distr1, 68, 171, 205, 184, 223, 214, 235, 97, 2, 2, true
2698-f,1461013513814,4,target, 173, 208, 130, 194, 165, 91, 142, 111, 3, 1, distr2, 201, 191, 223, 222, 245, 227, 177, 77, 2, 3, distr1, 126, 65, 148, 245, 160, 242, 150, 82, 1, 2, true
2698-f,1461013536060,5,target, 66, 70, 153, 215, 223, 179, 166, 243, 2, 3, distr1, 167, 78, 106, 246, 136, 92, 215, 69, 3, 1, distr2, 160, 78, 204, 62, 60, 167, 142, 65, 1, 2, true
2698-f,1461013556834,6,target, 51, 134, 246, 81, 53, 135, 172, 78, 2, 2, distr1, 245, 185, 144, 135, 225, 208, 99, 114, 1, 3, distr2, 198, 208, 66, 128, 173, 176, 215, 74, 3, 1, true
2698-f,1461013567650,7,target, 56, 117, 244, 229, 138, 208, 228, 104, 1, 2, distr1, 107, 238, 241, 223, 69, 86, 63, 100, 3, 3, distr2, 173, 174, 179, 239, 105, 66, 233, 176, 2, 1, true
2698-f,1461013584788,8,target, 201, 94, 69, 164, 163, 97, 200, 229, 3, 3, distr2, 172, 123, 147, 68, 243, 152, 245, 200, 2, 1, distr1, 144, 121, 241, 184, 172, 186, 110, 159, 1, 2, true
2698-f,1461013610532,9,target, 76, 161, 101, 109, 110, 204, 160, 128, 3, 2, distr1, 186, 106, 127, 191, 100, 242, 81, 101, 2, 1, distr2, 228, 76, 95, 224, 106, 187, 230, 99, 1, 3, true
2698-f,1461013619028,10,target, 107, 110, 225, 159, 121, 240, 233, 50, 3, 1, distr1, 100, 152, 55, 129, 237, 69, 125, 229, 2, 2, distr2, 191, 163, 107, 116, 102, 147, 57, 72, 1, 3, true
