gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
1298-4,1461010912577,1,target, 235, 198, 199, 140, 229, 217, 73, 57, 2, 2, distr1, 68, 177, 96, 107, 102, 192, 98, 181, 1, 1, distr2, 95, 249, 191, 207, 157, 65, 125, 212, 3, 3, true
1298-4,1461010954900,2,target, 105, 167, 171, 222, 77, 138, 74, 71, 1, 1, distr2, 57, 97, 198, 195, 248, 249, 65, 103, 3, 3, distr1, 122, 169, 197, 220, 96, 157, 116, 201, 2, 2, true
1298-4,1461010982896,3,target, 99, 126, 54, 134, 128, 219, 183, 204, 3, 3, distr1, 94, 219, 218, 112, 86, 97, 56, 102, 2, 1, distr2, 229, 55, 183, 146, 162, 66, 67, 109, 1, 2, true
1298-4,1461011025195,4,target, 249, 178, 155, 76, 100, 231, 183, 94, 3, 3, distr2, 230, 209, 79, 58, 149, 118, 82, 122, 1, 2, distr1, 108, 195, 62, 223, 85, 165, 145, 218, 2, 1, true
1298-4,1461011085113,5,target, 212, 232, 122, 240, 196, 84, 123, 188, 2, 1, distr1, 236, 120, 164, 233, 182, 247, 197, 119, 1, 2, distr2, 135, 67, 227, 176, 101, 93, 180, 94, 3, 3, true
1298-4,1461011109082,6,target, 161, 52, 175, 82, 83, 125, 212, 77, 2, 3, distr2, 92, 220, 155, 112, 212, 173, 163, 183, 3, 1, distr1, 77, 207, 162, 214, 219, 145, 53, 110, 1, 2, true
1298-4,1461011136178,7,target, 222, 130, 103, 227, 243, 249, 53, 52, 2, 1, distr1, 221, 118, 163, 174, 59, 55, 194, 129, 3, 2, distr2, 184, 241, 165, 114, 56, 229, 230, 227, 1, 3, true
1298-4,1461011157491,8,target, 85, 115, 128, 189, 72, 210, 153, 107, 2, 3, distr1, 142, 211, 196, 83, 151, 224, 244, 71, 3, 2, distr2, 96, 214, 155, 215, 97, 170, 91, 78, 1, 1, true
1298-4,1461011183798,9,target, 80, 229, 201, 227, 106, 143, 83, 222, 2, 1, distr1, 248, 207, 69, 150, 131, 225, 111, 166, 1, 3, distr2, 50, 229, 214, 243, 236, 93, 249, 139, 3, 2, true
1298-4,1461011200987,10,target, 203, 224, 97, 196, 241, 161, 147, 118, 2, 3, distr1, 114, 169, 75, 212, 135, 165, 220, 77, 1, 1, distr2, 144, 107, 151, 146, 134, 147, 109, 92, 3, 2, true
1298-4,1461011227623,11,target, 233, 149, 204, 210, 189, 123, 237, 130, 1, 3, distr1, 119, 106, 128, 103, 59, 177, 180, 116, 2, 2, distr2, 80, 210, 93, 151, 204, 226, 74, 144, 3, 1, true
1298-4,1461011258902,12,target, 249, 177, 116, 215, 101, 185, 129, 103, 3, 1, distr1, 187, 157, 186, 114, 134, 219, 115, 193, 1, 2, distr2, 187, 135, 166, 122, 58, 150, 77, 72, 2, 3, true
1298-4,1461011301490,13,target, 160, 212, 222, 229, 203, 114, 57, 234, 3, 2, distr1, 186, 105, 135, 104, 58, 159, 128, 238, 2, 1, distr2, 224, 102, 161, 73, 186, 229, 190, 76, 1, 3, true
1298-4,1461011339691,14,target, 94, 122, 104, 160, 99, 80, 64, 58, 3, 3, distr1, 96, 132, 234, 218, 72, 182, 197, 159, 2, 1, distr2, 123, 234, 236, 57, 110, 54, 90, 146, 1, 2, true
1298-4,1461011356705,15,target, 113, 177, 114, 116, 134, 132, 61, 205, 2, 2, distr1, 126, 167, 209, 204, 181, 232, 61, 80, 3, 1, distr2, 150, 99, 62, 151, 176, 101, 220, 54, 1, 3, true
1298-4,1461011377294,16,target, 67, 94, 72, 187, 177, 153, 210, 128, 3, 1, distr2, 190, 62, 185, 113, 130, 91, 231, 98, 2, 3, distr1, 153, 85, 140, 194, 68, 92, 53, 116, 1, 2, true
1298-4,1461011423652,17,target, 85, 139, 223, 146, 76, 89, 100, 77, 1, 1, distr2, 101, 217, 117, 80, 57, 224, 168, 158, 2, 3, distr1, 205, 132, 136, 241, 116, 79, 99, 222, 3, 2, true
1298-4,1461011454968,18,target, 177, 201, 64, 167, 163, 164, 217, 144, 2, 2, distr2, 126, 234, 69, 203, 235, 240, 71, 231, 3, 3, distr1, 191, 198, 97, 127, 178, 54, 227, 111, 1, 1, true
1298-4,1461011513412,19,target, 143, 136, 127, 221, 169, 72, 210, 227, 2, 1, distr1, 67, 51, 88, 178, 144, 57, 100, 175, 3, 2, distr2, 114, 214, 159, 130, 160, 200, 139, 144, 1, 3, true
1298-4,1461011537085,20,target, 242, 230, 226, 50, 194, 154, 118, 91, 1, 2, distr2, 134, 69, 79, 106, 142, 156, 127, 81, 3, 3, distr1, 238, 54, 142, 158, 55, 161, 97, 82, 2, 1, true
1298-4,1461011568042,21,target, 190, 195, 133, 247, 130, 229, 205, 182, 2, 2, distr2, 52, 91, 171, 127, 121, 166, 155, 230, 3, 3, distr1, 116, 139, 234, 191, 61, 219, 238, 160, 1, 1, true
1298-4,1461011597719,22,target, 75, 190, 225, 86, 186, 213, 96, 179, 3, 2, distr1, 130, 242, 193, 248, 66, 211, 161, 131, 2, 3, distr2, 104, 178, 242, 155, 71, 244, 59, 78, 1, 1, true
1298-4,1461011617758,23,target, 208, 222, 76, 223, 57, 114, 175, 238, 1, 2, distr2, 112, 54, 156, 173, 212, 116, 228, 50, 2, 3, distr1, 197, 140, 170, 157, 60, 121, 72, 52, 3, 1, true
1298-4,1461011635959,24,target, 202, 215, 170, 104, 242, 87, 216, 172, 1, 3, distr1, 93, 68, 246, 195, 247, 189, 84, 208, 3, 1, distr2, 54, 84, 230, 225, 53, 110, 106, 127, 2, 2, true
1298-4,1461011656940,25,target, 239, 153, 229, 195, 165, 101, 136, 173, 2, 1, distr1, 222, 189, 211, 105, 163, 138, 192, 169, 3, 2, distr2, 178, 149, 213, 120, 136, 205, 87, 201, 1, 3, true
