gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
8189-9,1461012618975,1,target, 116, 149, 144, 237, 161, 72, 205, 76, 2, 1, distr2, 133, 114, 126, 215, 182, 161, 241, 122, 3, 3, distr1, 225, 76, 181, 148, 150, 142, 145, 233, 1, 2, true
8189-9,1461012636390,2,target, 229, 131, 93, 71, 54, 230, 200, 78, 1, 1, distr1, 202, 64, 246, 134, 189, 163, 223, 168, 3, 2, distr2, 200, 123, 153, 184, 225, 133, 183, 92, 2, 3, true
8189-9,1461012649933,3,target, 241, 211, 84, 118, 200, 121, 61, 238, 3, 1, distr2, 183, 180, 81, 197, 69, 146, 179, 84, 2, 3, distr1, 141, 209, 55, 180, 134, 176, 212, 117, 1, 2, true
8189-9,1461012719796,4,target, 194, 167, 146, 226, 171, 211, 114, 140, 2, 1, distr2, 203, 145, 125, 129, 136, 68, 217, 207, 3, 3, distr1, 60, 82, 138, 59, 175, 172, 158, 120, 1, 2, true
8189-9,1461012743932,5,target, 77, 127, 79, 103, 125, 190, 243, 111, 1, 3, distr2, 134, 154, 63, 89, 135, 188, 247, 91, 3, 2, distr1, 71, 226, 136, 133, 175, 100, 227, 66, 2, 1, true
8189-9,1461012763098,6,target, 84, 248, 161, 220, 107, 72, 92, 155, 2, 3, distr1, 153, 243, 209, 60, 169, 137, 185, 173, 1, 1, distr2, 108, 154, 54, 110, 87, 150, 147, 163, 3, 2, true
8189-9,1461012784843,7,target, 128, 206, 92, 140, 101, 183, 53, 117, 2, 1, distr2, 116, 136, 103, 61, 182, 188, 121, 209, 3, 3, distr1, 206, 249, 212, 125, 104, 100, 88, 70, 1, 2, true
8189-9,1461012817250,8,target, 187, 237, 145, 111, 167, 157, 168, 206, 3, 3, distr1, 80, 216, 141, 224, 131, 123, 96, 205, 1, 2, distr2, 153, 76, 84, 249, 113, 58, 134, 139, 2, 1, true
8189-9,1461012861673,9,distr2, 142, 157, 127, 219, 189, 249, 75, 244, 1, 3, distr1, 87, 120, 176, 144, 132, 60, 198, 112, 3, 1, target, 170, 148, 147, 232, 110, 167, 225, 67, 2, 2, false
8189-9,1461012888081,10,target, 108, 160, 229, 177, 249, 166, 75, 206, 2, 1, distr1, 113, 104, 207, 128, 124, 249, 172, 244, 3, 3, distr2, 212, 192, 72, 199, 65, 179, 193, 204, 1, 2, true
8189-9,1461012921565,11,target, 77, 200, 176, 184, 193, 182, 228, 86, 1, 1, distr2, 237, 90, 119, 139, 108, 59, 200, 191, 2, 2, distr1, 205, 197, 241, 218, 204, 93, 97, 203, 3, 3, true
8189-9,1461012939816,12,target, 147, 248, 173, 240, 121, 83, 145, 226, 3, 1, distr2, 177, 155, 133, 142, 154, 128, 94, 241, 1, 3, distr1, 158, 119, 238, 84, 200, 118, 218, 232, 2, 2, true
8189-9,1461012968973,13,target, 137, 140, 128, 194, 248, 72, 204, 193, 2, 3, distr1, 113, 64, 141, 198, 83, 194, 50, 93, 3, 2, distr2, 74, 85, 94, 177, 206, 93, 84, 152, 1, 1, true
8189-9,1461012988695,14,target, 93, 240, 76, 74, 216, 72, 192, 160, 1, 3, distr2, 224, 77, 202, 209, 103, 223, 178, 179, 3, 2, distr1, 65, 134, 223, 184, 129, 136, 201, 98, 2, 1, true
8189-9,1461013002260,15,target, 156, 236, 249, 144, 194, 129, 55, 244, 1, 3, distr1, 248, 112, 235, 151, 236, 198, 213, 152, 2, 1, distr2, 170, 211, 133, 244, 226, 163, 199, 69, 3, 2, true
8189-9,1461013020654,16,target, 114, 125, 122, 53, 56, 229, 155, 150, 2, 1, distr2, 133, 73, 51, 126, 225, 94, 112, 120, 3, 2, distr1, 79, 173, 205, 95, 188, 56, 196, 235, 1, 3, true
8189-9,1461013060017,17,distr1, 106, 79, 212, 243, 67, 141, 164, 169, 1, 1, target, 56, 227, 169, 98, 178, 146, 221, 128, 3, 3, distr2, 60, 127, 65, 218, 188, 116, 79, 119, 2, 2, false
8189-9,1461013081929,18,target, 75, 62, 166, 135, 123, 86, 236, 227, 3, 2, distr2, 103, 199, 191, 124, 109, 222, 129, 152, 2, 3, distr1, 142, 171, 186, 146, 102, 181, 204, 61, 1, 1, true
8189-9,1461013097799,19,target, 119, 82, 67, 208, 231, 145, 206, 234, 2, 2, distr1, 179, 173, 53, 165, 190, 236, 248, 102, 1, 3, distr2, 229, 158, 76, 79, 171, 234, 198, 243, 3, 1, true
