gameid,time,roundNum,clickStatus,clickP1,clickP2,clickP3,clickP4,clickP5,clickP6,clickP7,clickP8,clickLocS,clickLocL,alt1Status,alt1P1,alt1P2,alt1P3,alt1P4,alt1P5,alt1P6,alt1P7,alt1P8,alt1LocS,alt1LocL,alt2Status,alt2P1,alt2P2,alt2P3,alt2P4,alt2P5,alt2P6,alt2P7,alt2P8,alt2LocS,alt2LocL,outcome
5895-a,1461000939704,1,target, 133, 183, 237, 122, 231, 74, 52, 243, 3, 1, distr2, 60, 205, 164, 102, 143, 194, 224, 165, 1, 2, distr1, 83, 249, 72, 98, 121, 146, 166, 161, 2, 3, true
5895-a,1461000953830,2,target, 184, 56, 118, 102, 91, 116, 64, 138, 1, 2, distr2, 82, 149, 198, 163, 105, 211, 118, 75, 3, 1, distr1, 95, 98, 218, 148, 200, 109, 157, 225, 2, 3, true
5895-a,1461000972506,3,target, 114, 219, 133, 246, 144, 84, 77, 60, 2, 2, distr2, 185, 243, 108, 139, 164, 75, 187, 237, 1, 3, distr1, 73, 70, 60, 75, 52, 224, 201, 150, 3, 1, true
5895-a,1461000985775,4,target, 108, 104, 83, 89, 215, 195, 220, 54, 2, 3, distr1, 192, 126, 180, 223, 244, 70, 205, 231, 1, 1, distr2, 69, 227, 51, 199, 59, 192, 158, 216, 3, 2, true
5895-a,1461001000077,5,distr2, 178, 154, 119, 90, 115, 175, 202, 67, 2, 2, distr1, 150, 237, 85, 58, 134, 183, 92, 195, 3, 3, target, 242, 137, 63, 139, 161, 222, 78, 124, 1, 1, false
5895-a,1461001012863,6,target, 76, 114, 158, 196, 242, 234, 201, 156, 1, 2, distr2, 137, 210, 147, 144, 111, 112, 85, 242, 2, 1, distr1, 83, 68, 59, 238, 159, 190, 233, 156, 3, 3, true
5895-a,1461001024034,7,target, 101, 142, 125, 139, 192, 220, 73, 200, 2, 2, distr1, 131, 98, 141, 104, 85, 79, 116, 142, 3, 3, distr2, 230, 101, 239, 78, 240, 214, 248, 166, 1, 1, true
5895-a,1461001037107,8,target, 62, 239, 126, 61, 116, 211, 135, 156, 3, 1, distr1, 212, 115, 149, 129, 128, 101, 200, 195, 1, 2, distr2, 96, 178, 108, 185, 247, 60, 162, 166, 2, 3, true
5895-a,1461001055209,9,target, 144, 222, 164, 229, 115, 102, 78, 123, 2, 1, distr1, 232, 174, 193, 214, 170, 235, 114, 60, 3, 2, distr2, 136, 108, 234, 65, 184, 160, 67, 50, 1, 3, true
5895-a,1461001063152,10,target, 179, 245, 225, 213, 186, 221, 153, 98, 3, 3, distr1, 99, 205, 132, 73, 109, 72, 228, 50, 2, 1, distr2, 87, 212, 182, 242, 186, 205, 133, 120, 1, 2, true
5895-a,1461001082925,11,target, 152, 247, 187, 174, 76, 125, 96, 168, 2, 2, distr1, 129, 209, 153, 95, 74, 208, 169, 188, 3, 3, distr2, 244, 66, 158, 166, 163, 53, 168, 63, 1, 1, true
5895-a,1461001096788,12,target, 179, 80, 75, 151, 199, 84, 237, 130, 3, 3, distr2, 192, 128, 243, 69, 83, 182, 161, 107, 2, 2, distr1, 226, 210, 114, 209, 127, 204, 227, 90, 1, 1, true
5895-a,1461001106386,13,target, 228, 165, 153, 98, 204, 135, 197, 124, 2, 3, distr1, 175, 101, 198, 104, 76, 187, 72, 147, 1, 1, distr2, 71, 234, 225, 210, 204, 130, 93, 229, 3, 2, true
5895-a,1461001117446,14,target, 97, 215, 237, 177, 124, 234, 87, 214, 3, 3, distr2, 164, 141, 208, 204, 73, 180, 110, 159, 1, 1, distr1, 205, 200, 182, 186, 51, 127, 229, 139, 2, 2, true
5895-a,1461001127899,15,target, 225, 119, 154, 239, 89, 84, 73, 202, 3, 2, distr2, 80, 141, 91, 207, 143, 105, 115, 242, 2, 3, distr1, 87, 144, 249, 203, 131, 55, 83, 150, 1, 1, true
5895-a,1461001141752,16,target, 65, 78, 108, 213, 144, 164, 232, 209, 3, 1, distr1, 132, 204, 70, 166, 209, 125, 169, 108, 2, 2, distr2, 153, 195, 144, 201, 73, 151, 206, 93, 1, 3, true
5895-a,1461001152351,17,target, 105, 237, 239, 218, 110, 191, 69, 51, 2, 3, distr1, 99, 198, 150, 177, 108, 207, 135, 153, 1, 1, distr2, 224, 236, 193, 112, 247, 171, 140, 125, 3, 2, true
5895-a,1461001162492,18,target, 222, 165, 181, 232, 51, 122, 56, 248, 3, 3, distr2, 90, 68, 163, 107, 123, 231, 195, 154, 1, 1, distr1, 228, 70, 81, 224, 91, 170, 133, 243, 2, 2, true
5895-a,1461001170555,19,target, 71, 137, 100, 60, 77, 191, 51, 129, 1, 2, distr1, 210, 193, 227, 195, 121, 149, 232, 87, 2, 1, distr2, 118, 140, 201, 137, 134, 133, 112, 247, 3, 3, true
5895-a,1461001188882,20,distr1, 194, 171, 97, 190, 198, 136, 94, 76, 1, 1, target, 105, 193, 212, 164, 148, 244, 55, 119, 2, 3, distr2, 103, 163, 186, 155, 184, 244, 198, 147, 3, 2, false
5895-a,1461001196318,21,target, 94, 114, 130, 200, 91, 210, 131, 51, 2, 1, distr2, 168, 106, 213, 171, 112, 144, 95, 109, 1, 3, distr1, 193, 242, 178, 210, 77, 156, 225, 192, 3, 2, true
5895-a,1461001209271,22,target, 217, 151, 119, 122, 142, 53, 93, 190, 2, 2, distr2, 194, 171, 108, 235, 191, 196, 149, 139, 3, 1, distr1, 74, 64, 249, 173, 61, 104, 155, 206, 1, 3, true
5895-a,1461001233986,23,distr2, 243, 121, 90, 211, 176, 227, 241, 201, 1, 3, distr1, 227, 111, 187, 212, 238, 56, 194, 103, 2, 2, target, 141, 74, 85, 160, 245, 73, 182, 50, 3, 1, false
5895-a,1461001246669,24,target, 120, 144, 123, 149, 232, 140, 118, 55, 3, 1, distr1, 139, 126, 222, 137, 107, 175, 51, 106, 2, 2, distr2, 232, 76, 242, 109, 200, 190, 243, 228, 1, 3, true
5895-a,1461001255350,25,target, 62, 98, 167, 239, 125, 92, 86, 229, 3, 2, distr1, 217, 152, 165, 153, 55, 97, 60, 101, 2, 3, distr2, 235, 171, 134, 207, 133, 63, 69, 248, 1, 1, true
5895-a,1461001262763,26,target, 129, 244, 92, 246, 179, 113, 99, 198, 3, 1, distr1, 248, 165, 103, 97, 230, 155, 195, 167, 1, 3, distr2, 153, 179, 244, 131, 216, 74, 96, 143, 2, 2, true
5895-a,1461001283754,27,target, 111, 59, 135, 153, 129, 204, 88, 122, 3, 3, distr2, 148, 105, 75, 97, 229, 94, 80, 191, 2, 2, distr1, 138, 191, 147, 219, 69, 166, 174, 231, 1, 1, true
5895-a,1461001308845,28,target, 77, 61, 68, 211, 198, 83, 52, 179, 3, 1, distr1, 193, 239, 184, 128, 194, 206, 50, 185, 2, 3, distr2, 123, 64, 59, 202, 177, 188, 170, 54, 1, 2, true
5895-a,1461001317861,29,target, 198, 143, 91, 158, 113, 77, 186, 73, 3, 3, distr1, 93, 230, 167, 90, 245, 75, 221, 89, 1, 2, distr2, 131, 92, 144, 132, 211, 117, 84, 174, 2, 1, true
5895-a,1461001326747,30,target, 243, 129, 92, 235, 249, 134, 117, 236, 3, 1, distr2, 174, 224, 83, 90, 64, 132, 127, 106, 1, 2, distr1, 66, 197, 207, 160, 133, 228, 198, 96, 2, 3, true
5895-a,1461001334832,31,target, 72, 65, 106, 163, 231, 217, 243, 93, 3, 2, distr2, 181, 99, 176, 183, 245, 138, 191, 195, 2, 3, distr1, 225, 186, 244, 179, 162, 203, 87, 96, 1, 1, true
5895-a,1461001345865,32,target, 187, 132, 96, 118, 86, 231, 60, 192, 2, 3, distr1, 57, 99, 237, 185, 153, 158, 56, 131, 3, 1, distr2, 103, 142, 109, 196, 67, 163, 175, 122, 1, 2, true
5895-a,1461001353956,33,target, 60, 227, 211, 232, 247, 58, 51, 70, 3, 2, distr1, 173, 73, 204, 166, 51, 172, 156, 231, 2, 3, distr2, 73, 130, 236, 78, 179, 189, 244, 88, 1, 1, true
5895-a,1461001365749,34,target, 200, 75, 178, 50, 233, 168, 181, 58, 2, 2, distr2, 247, 174, 209, 200, 172, 61, 65, 116, 3, 3, distr1, 83, 54, 134, 194, 111, 56, 109, 62, 1, 1, true
5895-a,1461001374101,35,target, 99, 77, 66, 126, 165, 114, 202, 141, 2, 3, distr1, 72, 154, 104, 170, 231, 156, 54, 199, 1, 2, distr2, 172, 124, 191, 61, 88, 66, 81, 105, 3, 1, true
5895-a,1461001384299,36,target, 185, 52, 160, 178, 198, 117, 242, 164, 2, 2, distr1, 172, 136, 149, 112, 192, 63, 177, 60, 1, 1, distr2, 112, 80, 55, 82, 211, 222, 133, 242, 3, 3, true
5895-a,1461001398297,37,target, 95, 156, 104, 145, 230, 241, 54, 110, 3, 2, distr2, 217, 156, 151, 209, 148, 58, 74, 119, 2, 3, distr1, 194, 84, 142, 168, 137, 65, 82, 135, 1, 1, true
5895-a,1461001426741,38,distr2, 211, 132, 174, 196, 217, 92, 166, 241, 3, 3, distr1, 56, 202, 218, 112, 60, 114, 217, 232, 1, 1, target, 109, 96, 214, 197, 75, 83, 152, 146, 2, 2, false
5895-a,1461001439225,39,target, 247, 245, 190, 218, 79, 126, 224, 51, 1, 1, distr1, 189, 244, 188, 169, 52, 162, 223, 227, 3, 2, distr2, 181, 143, 241, 236, 190, 100, 106, 161, 2, 3, true
5895-a,1461001452857,40,distr2, 212, 53, 104, 115, 145, 213, 114, 188, 3, 2, distr1, 88, 236, 172, 58, 159, 162, 99, 224, 1, 3, target, 63, 193, 176, 233, 165, 162, 177, 92, 2, 1, false
5895-a,1461001467945,41,target, 88, 50, 205, 248, 243, 132, 232, 129, 3, 2, distr2, 156, 134, 190, 217, 169, 225, 198, 105, 2, 3, distr1, 211, 228, 203, 216, 139, 177, 248, 170, 1, 1, true
5895-a,1461001479941,42,target, 146, 118, 160, 231, 57, 122, 88, 190, 2, 2, distr2, 57, 140, 73, 225, 246, 70, 87, 63, 1, 1, distr1, 171, 112, 101, 62, 71, 208, 70, 149, 3, 3, true
5895-a,1461001497775,43,target, 125, 64, 118, 77, 149, 148, 181, 126, 1, 1, distr1, 128, 174, 150, 241, 179, 149, 56, 127, 3, 2, distr2, 142, 242, 90, 102, 114, 178, 187, 229, 2, 3, true
5895-a,1461001507271,44,target, 233, 131, 50, 213, 243, 74, 159, 55, 3, 3, distr2, 63, 90, 239, 232, 100, 106, 246, 151, 1, 2, distr1, 128, 59, 181, 167, 85, 140, 212, 82, 2, 1, true
5895-a,1461001519006,45,distr2, 219, 229, 101, 222, 105, 59, 232, 239, 3, 1, distr1, 177, 74, 76, 195, 60, 138, 189, 161, 2, 3, target, 129, 53, 93, 64, 50, 210, 225, 79, 1, 2, false
5895-a,1461001527586,46,target, 55, 85, 53, 243, 197, 82, 97, 180, 1, 2, distr1, 183, 217, 133, 175, 229, 100, 110, 111, 2, 3, distr2, 128, 181, 239, 94, 102, 247, 163, 147, 3, 1, true
5895-a,1461001539062,47,target, 120, 94, 77, 141, 234, 240, 125, 205, 3, 2, distr1, 59, 204, 225, 232, 126, 158, 111, 86, 2, 1, distr2, 60, 145, 159, 147, 61, 111, 146, 87, 1, 3, true
5895-a,1461001563191,48,distr1, 138, 68, 131, 158, 172, 120, 167, 193, 3, 2, distr2, 122, 164, 195, 107, 213, 160, 70, 69, 1, 3, target, 200, 108, 209, 232, 142, 109, 139, 147, 2, 1, false
5895-a,1461001575441,49,target, 55, 123, 84, 61, 243, 232, 119, 85, 2, 3, distr1, 79, 80, 197, 54, 109, 185, 130, 186, 3, 2, distr2, 244, 66, 60, 241, 109, 248, 54, 97, 1, 1, true
5895-a,1461001593010,50,target, 216, 195, 233, 206, 238, 110, 99, 83, 1, 1, distr2, 208, 114, 241, 138, 129, 240, 74, 243, 2, 3, distr1, 203, 226, 175, 152, 75, 237, 151, 148, 3, 2, true
