gameid,time,roundNum,sender,contents
1892-a,1476993769100,1,speaker,"not the violet but the blue"
1892-a,1476993797164,2,speaker,"the one that is darker green not lighter"
1892-a,1476993841398,3,speaker,"the one that is closest to solid grey"
1892-a,1476993868088,4,speaker,"purple"
1892-a,1476993883188,5,speaker,"the yellow green"
1892-a,1476993896205,6,speaker,"brown"
1892-a,1476993905947,7,speaker,"pink"
1892-a,1476993923271,8,speaker,"the lighter more neon green"
1892-a,1476993940762,9,speaker,"again the lighter neon green"
1892-a,1476994003546,10,listener,"this is taking too long, getting them wrong is less damaging then taking too long"
1892-a,1476994011116,10,speaker,"this one is tough...not the darkest purple. not the lightest...one in the middle"
