gameid,time,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocLalt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocLalt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocLtargetD1Diff,targetD2Diff,D1D2Diff,outcome
1220-3,1476501701959,1,equal,target,308,23,50,2,3,distr2,102,27,50,3,2,distr1,214,15,50,1,1,22,58,35,true
1220-3,1476501711086,2,further,target,310,22,50,3,1,distr2,155,67,50,2,2,distr1,296,7,50,1,3,12,52,43,true
1220-3,1476501723742,3,equal,target,60,55,50,1,1,distr2,127,73,50,2,3,distr1,15,17,50,3,2,37,22,48,true
1220-3,1476501731440,4,further,target,355,56,50,2,3,distr2,278,27,50,1,1,distr1,359,17,50,3,2,16,28,21,true
1220-3,1476501748922,5,closer,target,152,11,50,3,1,distr1,153,40,50,1,2,distr2,166,30,50,2,3,16,11,9,true
1220-3,1476501756490,6,closer,target,196,12,50,3,1,distr2,219,67,50,1,3,distr1,265,30,50,2,2,19,19,17,true
1220-3,1476501764386,7,further,target,229,74,50,1,2,distr1,266,53,50,3,1,distr2,68,37,50,2,3,11,78,76,true
1220-3,1476501789967,8,closer,target,354,13,50,2,3,distr2,33,19,50,1,1,distr1,130,1,50,3,2,17,18,13,true
1220-3,1476501807671,9,equal,target,83,79,50,3,2,distr2,107,21,50,2,1,distr1,317,62,50,1,3,91,24,68,true
1220-3,1476501815974,10,further,target,141,47,50,2,2,distr1,134,14,50,3,1,distr2,240,53,50,1,3,17,62,47,true
1220-3,1476501829304,11,further,target,155,34,50,3,2,distr2,25,57,50,1,3,distr1,149,84,50,2,1,19,44,56,true
1220-3,1476501838800,12,closer,target,142,51,50,3,1,distr2,91,67,50,2,3,distr1,133,83,50,1,2,12,14,8,true
1220-3,1476501846602,13,equal,target,215,72,50,1,3,distr1,176,18,50,2,2,distr2,330,23,50,3,1,30,31,37,true
1220-3,1476501858907,14,closer,target,94,22,50,2,1,distr2,164,45,50,3,3,distr1,150,47,50,1,2,13,16,8,true
1220-3,1476501870639,15,further,target,312,15,50,2,2,distr1,242,18,50,1,3,distr2,167,60,50,3,1,13,49,43,true
1220-3,1476501888469,16,further,target,1,15,50,3,2,distr2,243,26,50,2,1,distr1,29,33,50,1,3,17,25,40,true
1220-3,1476501899687,17,closer,distr2,266,48,50,3,2,target,258,57,50,1,3,distr1,245,29,50,2,1,12,5,10,false
1220-3,1476501908135,18,further,target,134,38,50,1,2,distr1,149,56,50,3,3,distr2,326,12,50,2,1,7,49,52,true
1220-3,1476501920144,19,further,target,319,30,50,3,3,distr2,200,43,50,2,2,distr1,358,35,50,1,1,17,41,46,true
1220-3,1476501944450,20,further,target,85,8,50,2,2,distr2,276,52,50,3,3,distr1,262,1,50,1,1,14,49,29,true
1220-3,1476501951805,21,closer,target,306,36,50,1,2,distr2,332,92,50,2,3,distr1,333,18,50,3,1,14,17,19,true
1220-3,1476501962253,22,further,target,205,19,50,1,2,distr2,342,58,50,2,3,distr1,32,9,50,3,1,19,39,29,true
1220-3,1476501969164,23,equal,target,100,41,50,3,3,distr1,344,37,50,2,1,distr2,175,98,50,1,2,65,29,72,true
1220-3,1476501980134,24,closer,target,92,82,50,1,3,distr2,139,43,50,3,1,distr1,155,74,50,2,2,17,18,10,true
1220-3,1476501992982,25,closer,target,357,17,50,2,3,distr1,318,41,50,3,2,distr2,352,40,50,1,1,18,11,17,true
1220-3,1476502001106,26,closer,target,51,39,50,2,1,distr1,97,42,50,3,2,distr2,78,24,50,1,3,18,11,11,true
1220-3,1476502007976,27,equal,target,103,75,50,2,1,distr2,185,83,50,3,2,distr1,221,53,50,1,3,68,40,41,true
1220-3,1476502053098,28,further,target,165,12,50,2,1,distr1,143,5,50,3,2,distr2,90,77,50,1,3,6,33,34,true
1220-3,1476502068780,29,closer,distr1,294,58,50,1,1,target,262,70,50,2,3,distr2,261,45,50,3,2,16,7,14,false
1220-3,1476502077866,30,equal,target,210,29,50,2,2,distr2,162,31,50,3,3,distr1,339,78,50,1,1,43,28,65,true
1220-3,1476502085305,31,equal,distr2,126,31,50,1,2,target,294,39,50,3,3,distr1,354,3,50,2,1,26,50,31,false
1220-3,1476502097286,32,further,target,284,57,50,3,3,distr1,247,78,50,2,1,distr2,23,69,50,1,2,17,49,57,true
1220-3,1476502113065,33,further,target,288,15,50,3,2,distr1,14,14,50,1,1,distr2,236,88,50,2,3,18,29,41,true
1220-3,1476502130721,34,closer,target,347,80,50,2,2,distr2,354,75,50,1,1,distr1,353,40,50,3,3,10,5,12,true
1220-3,1476502151435,35,closer,distr1,267,70,50,1,3,target,265,49,50,3,1,distr2,304,33,50,2,2,6,15,18,false
1220-3,1476502160987,36,equal,target,37,76,50,1,2,distr2,125,22,50,3,3,distr1,338,71,50,2,1,48,36,66,true
1220-3,1476502174293,37,equal,distr2,323,11,50,2,2,distr1,111,29,50,3,1,target,35,51,50,1,3,32,33,45,false
1220-3,1476502192919,38,further,target,353,27,50,2,1,distr2,47,58,50,3,3,distr1,6,41,50,1,2,9,42,39,true
1220-3,1476502223259,39,closer,distr1,37,6,50,1,1,distr2,83,10,50,3,2,target,244,4,50,2,3,11,18,10,false
1220-3,1476502232315,40,equal,target,125,95,50,3,3,distr1,83,24,50,1,1,distr2,339,23,50,2,2,26,74,46,true
1220-3,1476502241579,41,equal,target,354,70,50,3,1,distr2,131,49,50,1,3,distr1,282,9,50,2,2,28,77,41,true
1220-3,1476502250180,42,further,target,289,71,50,1,1,distr2,123,20,50,3,3,distr1,330,76,50,2,2,19,48,67,true
1220-3,1476502258742,43,further,target,29,43,50,3,2,distr2,235,84,50,2,3,distr1,30,63,50,1,1,7,57,62,true
1220-3,1476502278038,44,closer,target,137,6,50,3,1,distr2,77,23,50,1,3,distr1,50,7,50,2,2,8,16,15,true
1220-3,1476502285624,45,closer,target,176,8,50,2,1,distr2,158,37,50,1,2,distr1,105,17,50,3,3,16,18,12,true
1220-3,1476502309120,46,closer,distr2,201,39,50,2,3,distr1,206,84,50,1,2,target,216,57,50,3,1,11,12,8,false
1220-3,1476502340188,47,equal,target,343,94,50,2,2,distr1,145,30,50,1,1,distr2,202,94,50,3,3,68,54,41,true
1220-3,1476502350460,48,equal,target,26,16,50,2,1,distr2,178,99,50,3,2,distr1,63,65,50,1,3,34,44,38,true
1220-3,1476502357727,49,equal,target,66,7,50,1,1,distr1,342,78,50,3,2,distr2,275,59,50,2,3,38,47,30,true
1220-3,1476502366413,50,equal,target,80,29,50,1,2,distr1,315,77,50,3,3,distr2,210,11,50,2,1,71,32,29,true
