gameid,time,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocLalt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocLalt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocLtargetD1Diff,targetD2Diff,D1D2Diff,outcome
9741-b,1476474079954,1,closer,distr1,191,9,50,1,1,distr2,320,2,50,2,2,target,259,11,50,3,3,19,11,13,false
9741-b,1476474087745,2,further,target,204,82,50,1,1,distr1,194,30,50,3,2,distr2,287,62,50,2,3,15,41,29,true
9741-b,1476474094936,3,equal,target,123,81,50,3,2,distr2,275,90,50,1,3,distr1,331,66,50,2,1,95,71,25,true
9741-b,1476474111645,4,further,target,171,83,50,2,3,distr1,143,74,50,3,1,distr2,30,28,50,1,2,18,43,41,true
9741-b,1476474124373,5,closer,distr2,39,2,50,2,2,distr1,305,5,50,1,1,target,215,13,50,3,3,13,12,11,false
9741-b,1476474136933,6,equal,target,55,51,50,2,1,distr1,311,80,50,3,2,distr2,204,31,50,1,3,74,49,39,true
9741-b,1476474143263,7,equal,target,352,71,50,3,3,distr1,87,62,50,2,2,distr2,239,66,50,1,1,74,42,77,true
9741-b,1476474157434,8,closer,target,189,4,50,1,1,distr2,1,11,50,2,2,distr1,344,5,50,3,3,13,19,6,true
9741-b,1476474172980,9,closer,target,286,50,50,2,1,distr2,306,97,50,1,3,distr1,324,47,50,3,2,13,15,15,true
9741-b,1476474189347,10,closer,target,228,4,50,3,1,distr1,212,44,50,2,3,distr2,234,16,50,1,2,18,11,14,true
9741-b,1476474200326,11,further,target,290,1,50,2,1,distr1,328,5,50,3,2,distr2,211,62,50,1,3,6,25,26,true
9741-b,1476474207349,12,equal,target,79,67,50,3,2,distr2,38,92,50,2,1,distr1,24,29,50,1,3,41,35,23,true
9741-b,1476474213238,13,equal,target,242,83,50,2,1,distr2,163,66,50,1,2,distr1,62,7,50,3,3,53,66,28,true
9741-b,1476474219628,14,equal,target,239,86,50,3,3,distr1,147,21,50,2,2,distr2,313,32,50,1,1,52,28,39,true
9741-b,1476474225494,15,equal,target,121,41,50,1,1,distr2,257,95,50,2,3,distr1,319,0,50,3,2,29,66,37,true
9741-b,1476474234159,16,further,target,245,44,50,2,1,distr2,128,50,50,3,3,distr1,231,57,50,1,2,5,63,64,true
9741-b,1476474241354,17,equal,target,56,86,50,1,1,distr2,197,68,50,3,2,distr1,157,85,50,2,3,32,58,42,true
9741-b,1476474248384,18,further,target,15,3,50,3,3,distr1,5,13,50,2,1,distr2,34,48,50,1,2,11,22,23,true
9741-b,1476474258196,19,closer,target,294,36,50,3,1,distr2,275,22,50,1,3,distr1,321,59,50,2,2,10,9,17,true
9741-b,1476474278924,20,closer,distr1,254,68,50,2,2,distr2,251,98,50,3,1,target,253,51,50,1,3,5,10,5,false
9741-b,1476474290281,21,further,distr1,166,87,50,3,2,target,171,60,50,2,3,distr2,336,38,50,1,1,11,63,77,false
9741-b,1476474299966,22,further,target,114,89,50,2,2,distr1,137,76,50,1,3,distr2,204,89,50,3,1,7,65,58,true
9741-b,1476474311277,23,closer,distr2,4,11,50,3,3,target,354,21,50,1,1,distr1,15,25,50,2,2,9,9,8,false
9741-b,1476474322505,24,closer,target,181,30,50,3,1,distr2,189,37,50,2,3,distr1,169,15,50,1,2,8,5,10,true
9741-b,1476474338581,25,closer,distr2,159,27,50,2,1,target,143,60,50,1,2,distr1,158,74,50,3,3,7,17,18,false
9741-b,1476474347545,26,equal,target,88,14,50,3,1,distr2,69,66,50,2,2,distr1,331,17,50,1,3,40,26,58,true
9741-b,1476474354071,27,equal,target,317,41,50,2,3,distr2,0,81,50,1,2,distr1,206,71,50,3,1,42,32,51,true
9741-b,1476474360989,28,further,target,124,95,50,1,2,distr1,73,85,50,2,1,distr2,328,10,50,3,3,14,60,55,true
9741-b,1476474371853,29,closer,target,99,20,50,2,3,distr1,59,18,50,1,2,distr2,130,28,50,3,1,10,6,16,true
9741-b,1476474380707,30,equal,target,20,9,50,3,1,distr1,198,71,50,2,2,distr2,94,62,50,1,3,31,38,55,true
9741-b,1476474386108,31,equal,target,359,81,50,1,2,distr2,92,64,50,3,3,distr1,284,12,50,2,1,32,74,60,true
9741-b,1476474397648,32,further,target,72,8,50,2,1,distr1,94,13,50,3,3,distr2,139,57,50,1,2,7,26,21,true
9741-b,1476474409029,33,further,target,328,13,50,2,2,distr1,82,0,50,3,1,distr2,66,83,50,1,3,16,58,40,true
9741-b,1476474419647,34,equal,distr2,166,73,50,1,3,distr1,328,55,50,2,1,target,224,6,50,3,2,27,36,81,false
9741-b,1476474433855,35,closer,distr1,157,52,50,1,2,distr2,125,55,50,2,3,target,162,80,50,3,1,8,15,13,false
9741-b,1476474441337,36,further,distr1,247,18,50,3,3,target,341,7,50,2,1,distr2,135,61,50,1,2,16,46,51,false
9741-b,1476474454884,37,closer,distr2,116,65,50,2,3,distr1,95,72,50,1,1,target,141,63,50,3,2,11,7,5,false
9741-b,1476474466457,38,further,target,127,59,50,1,2,distr1,106,65,50,3,1,distr2,323,17,50,2,3,5,64,65,true
9741-b,1476474474757,39,further,target,282,45,50,1,3,distr2,126,85,50,2,2,distr1,334,36,50,3,1,17,98,83,true
9741-b,1476474481715,40,closer,target,235,40,50,1,3,distr1,287,48,50,2,1,distr2,268,89,50,3,2,17,15,13,true
9741-b,1476474494958,41,further,target,138,9,50,1,2,distr1,132,24,50,2,3,distr2,259,96,50,3,1,12,44,55,true
9741-b,1476474504526,42,further,distr2,245,98,50,1,2,distr1,33,4,50,3,3,target,113,12,50,2,1,18,51,42,false
9741-b,1476474514243,43,further,target,181,37,50,3,3,distr1,198,68,50,1,1,distr2,231,51,50,2,2,17,41,32,true
9741-b,1476474520584,44,further,target,137,76,50,3,1,distr2,277,18,50,1,3,distr1,170,83,50,2,2,19,53,50,true
9741-b,1476474529655,45,equal,target,31,49,50,3,3,distr2,188,27,50,1,1,distr1,352,85,50,2,2,28,36,58,true
9741-b,1476474535354,46,equal,target,60,85,50,2,3,distr1,301,1,50,1,2,distr2,33,72,50,3,1,43,33,29,true
9741-b,1476474543715,47,closer,target,187,75,50,2,1,distr1,185,54,50,1,2,distr2,187,35,50,3,3,5,11,7,true
9741-b,1476474553207,48,closer,target,280,28,50,1,2,distr1,307,34,50,3,1,distr2,283,18,50,2,3,7,6,10,true
9741-b,1476474566691,49,closer,distr1,70,28,50,3,1,distr2,144,24,50,2,3,target,111,40,50,1,2,13,14,15,false
9741-b,1476474574353,50,equal,target,284,98,50,1,1,distr1,204,92,50,2,3,distr2,39,7,50,3,2,40,41,32,true
