gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
9807-5,1449254547597,1,subSuperTrial,distr22,picnicTable,target,2,4,table,furniture,blackStimulus,NA,5,5,NA,NA,wardrobe,distrClass2,4,3,NA,furniture,blackStimulus,NA,1,1,NA,NA,lamp,distrClass2,3,2,NA,furniture
9807-5,1449254557054,2,subSuperTrial,distr23,convertible,target,4,2,car,vehicle,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,firetruck,distrClass2,2,3,NA,vehicle,bathrobe,distrClass3,3,4,NA,clothing
9807-5,1449254565309,3,colorSizeTrial,colorOnly3Distr1Same,small_brown_belt,target,2,3,NA,NA,big_black_belt,distractor,4,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_black_belt,distractor,1,2,NA,NA,big_black_belt,distractor,3,4,NA,NA
9807-5,1449254572083,4,colorSizeTrial,colorOnly3Distr1Same,small_white_phone,target,4,4,NA,NA,big_pink_phone,distractor,3,1,NA,NA,big_pink_phone,distractor,2,3,NA,NA,small_pink_phone,distractor,1,2,NA,NA,blackStimulus,NA,5,5,NA,NA
9807-5,1449254577439,5,subSuperTrial,distr12,blackBear,target,2,3,bear,animal,lobster,distrClass2,4,2,NA,animal,blackStimulus,NA,1,1,NA,NA,koalaBear,distrClass1,3,4,bear,animal,blackStimulus,NA,5,5,NA,NA
9807-5,1449254587626,6,colorSizeTrial,sizeOnly3Distr1Same,big_purple_coathanger,target,4,3,NA,NA,small_orange_coathanger,distractor,3,4,NA,NA,small_orange_coathanger,distractor,2,1,NA,NA,small_purple_coathanger,distractor,1,2,NA,NA,blackStimulus,NA,5,5,NA,NA
9807-5,1449254598824,7,colorSizeTrial,sizeOnly3Distr2Same,big_blue_butterfly,target,3,1,NA,NA,small_blue_butterfly,distractor,2,3,NA,NA,small_blue_butterfly,distractor,1,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_purple_butterfly,distractor,4,4,NA,NA
9807-5,1449254607887,8,colorSizeTrial,sizeOnly3Distr1Same,small_purple_rug,target,4,2,NA,NA,big_purple_rug,distractor,3,3,NA,NA,big_blue_rug,distractor,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_blue_rug,distractor,2,4,NA,NA
9807-5,1449254619925,9,colorSizeTrial,sizeOnly4Distr1Same,big_purple_bike,target,3,4,NA,NA,small_purple_bike,distractor,2,2,NA,NA,small_red_bike,distractor,5,5,NA,NA,small_red_bike,distractor,4,1,NA,NA,small_red_bike,distractor,1,3,NA,NA
9807-5,1449254626007,10,colorSizeTrial,sizeOnly2Distr1Same,small_green_chair,target,4,3,NA,NA,big_red_chair,distractor,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_green_chair,distractor,3,4,NA,NA,blackStimulus,NA,1,1,NA,NA
