gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
5512-7,1449255413533,1,colorSizeTrial,colorOnly4Distr1Same,small_black_comb,target,3,2,NA,NA,big_blue_comb,distractor,1,5,NA,NA,big_blue_comb,distractor,4,1,NA,NA,big_blue_comb,distractor,2,4,NA,NA,small_blue_comb,distractor,5,3,NA,NA
5512-7,1449255423905,2,colorSizeTrial,colorOnly3Distr3Same,small_green_pepper,target,2,1,NA,NA,small_red_pepper,distractor,1,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_red_pepper,distractor,3,2,NA,NA,small_red_pepper,distractor,4,3,NA,NA
5512-7,1449255431620,3,colorSizeTrial,sizeOnly2Distr1Same,big_red_stapler,target,3,2,NA,NA,small_purple_stapler,distractor,2,3,NA,NA,blackStimulus,NA,1,1,NA,NA,small_red_stapler,distractor,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA
5512-7,1449255445470,4,subSuperTrial,distr12,picnicTable,target,4,3,table,furniture,blackStimulus,NA,1,1,NA,NA,bookcase,distrClass2,2,2,NA,furniture,blackStimulus,NA,5,5,NA,NA,sideTable,distrClass1,3,4,table,furniture
5512-7,1449255450839,5,colorSizeTrial,colorOnly3Distr1Same,small_red_bike,target,1,3,NA,NA,big_purple_bike,distractor,2,2,NA,NA,big_purple_bike,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_purple_bike,distractor,4,1,NA,NA
5512-7,1449255455918,6,colorSizeTrial,sizeOnly3Distr3Same,small_purple_coathanger,target,3,1,NA,NA,big_purple_coathanger,distractor,4,4,NA,NA,big_purple_coathanger,distractor,2,2,NA,NA,big_purple_coathanger,distractor,1,3,NA,NA,blackStimulus,NA,5,5,NA,NA
5512-7,1449255462055,7,subSuperTrial,distr22,dressShirt,target,3,2,shirt,clothing,blackStimulus,NA,5,5,NA,NA,dress,distrClass2,2,4,NA,clothing,socks,distrClass2,4,3,NA,clothing,blackStimulus,NA,1,1,NA,NA
5512-7,1449255470764,8,colorSizeTrial,sizeOnly2Distr1Same,small_pink_weddingcake,target,4,4,NA,NA,big_white_weddingcake,distractor,2,3,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_pink_weddingcake,distractor,3,2,NA,NA
5512-7,1449255476581,9,colorSizeTrial,sizeOnly3Distr1Same,big_green_rock,target,4,3,NA,NA,small_green_rock,distractor,1,4,NA,NA,small_purple_rock,distractor,2,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_purple_rock,distractor,3,2,NA,NA
5512-7,1449255484788,10,subSuperTrial,distr23,mnMs,target,3,2,candy,snack,blackStimulus,NA,5,5,NA,NA,chips,distrClass2,2,4,NA,snack,blackStimulus,NA,1,1,NA,NA,wardrobe,distrClass3,4,3,NA,furniture
5512-7,1449255492957,11,subSuperTrial,distr22,clownFish,target,4,4,fish,animal,bison,distrClass2,2,2,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,rabbit,distrClass2,3,3,NA,animal
5512-7,1449255499488,12,subSuperTrial,distr22,diningTable,target,2,4,table,furniture,bookcase,distrClass2,3,3,NA,furniture,wardrobe,distrClass2,4,2,NA,furniture,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
5512-7,1449255505691,13,colorSizeTrial,colorOnly2Distr1Same,big_blue_golfball,target,3,2,NA,NA,blackStimulus,NA,1,1,NA,NA,big_pink_golfball,distractor,4,3,NA,NA,small_pink_golfball,distractor,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA
5512-7,1449255512848,14,subSuperTrial,distr12,minivan,target,2,3,car,vehicle,ambulance,distrClass2,3,4,NA,vehicle,blackStimulus,NA,1,1,NA,NA,sedan,distrClass1,4,2,car,vehicle,blackStimulus,NA,5,5,NA,NA
5512-7,1449255519149,15,subSuperTrial,distr22,daisy,target,2,4,flower,plant,rosemary,distrClass2,3,2,NA,plant,blackStimulus,NA,1,1,NA,NA,pottedPlant,distrClass2,4,3,NA,plant,blackStimulus,NA,5,5,NA,NA
5512-7,1449255525353,16,subSuperTrial,distr23,dalmatian,target,4,2,dog,animal,blackStimulus,NA,5,5,NA,NA,ivy,distrClass3,2,4,NA,plant,blackStimulus,NA,1,1,NA,NA,cow,distrClass2,3,3,NA,animal
5512-7,1449255532707,17,subSuperTrial,distr12,sportsCar,target,2,3,car,vehicle,sedan,distrClass1,3,4,car,vehicle,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,motorcycle,distrClass2,4,2,NA,vehicle
5512-7,1449255537157,18,subSuperTrial,distr33,goldFish,target,4,2,fish,animal,ambulance,distrClass3,2,3,NA,vehicle,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,lamp,distrClass3,3,4,NA,furniture
5512-7,1449255543380,19,colorSizeTrial,sizeOnly4Distr1Same,small_blue_tack,target,2,4,NA,NA,big_red_tack,distractor,5,3,NA,NA,big_red_tack,distractor,4,1,NA,NA,big_red_tack,distractor,3,2,NA,NA,big_blue_tack,distractor,1,5,NA,NA
5512-7,1449255549911,20,colorSizeTrial,sizeOnly4Distr3Same,big_red_yarn,target,1,2,NA,NA,small_red_yarn,distractor,2,5,NA,NA,small_red_yarn,distractor,4,4,NA,NA,small_red_yarn,distractor,5,1,NA,NA,small_purple_yarn,distractor,3,3,NA,NA
5512-7,1449255556223,21,subSuperTrial,distr12,greyhound,distrClass1,4,3,dog,animal,sheep,distrClass2,2,2,NA,animal,pug,target,3,4,dog,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
5512-7,1449255562493,22,colorSizeTrial,colorOnly2Distr1Same,small_red_chair,target,4,2,NA,NA,small_green_chair,distractor,3,3,NA,NA,big_green_chair,distractor,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
5512-7,1449255568675,23,colorSizeTrial,sizeOnly4Distr3Same,small_red_bucket,target,1,3,NA,NA,big_red_bucket,distractor,3,4,NA,NA,big_red_bucket,distractor,5,5,NA,NA,big_pink_bucket,distractor,4,2,NA,NA,big_red_bucket,distractor,2,1,NA,NA
5512-7,1449255573341,24,colorSizeTrial,sizeOnly3Distr3Same,small_purple_rug,target,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_rug,distractor,3,2,NA,NA,big_purple_rug,distractor,4,1,NA,NA,big_purple_rug,distractor,1,3,NA,NA
5512-7,1449255584183,25,colorSizeTrial,sizeOnly4Distr1Same,small_purple_hairdryer,target,5,3,NA,NA,big_purple_hairdryer,distractor,2,4,NA,NA,big_pink_hairdryer,distractor,4,2,NA,NA,big_pink_hairdryer,distractor,3,5,NA,NA,big_pink_hairdryer,distractor,1,1,NA,NA
