iterationName	gameid	time	blueSquare1	blueSquare2	redSquare1	redSquare2	spottedCircle1	spottedCircle2	stripedCircle1	stripedCircle2	label	finalRole	eventType
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083810497	false	false	false	false	false	false	false	false	nani	speaker	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083811973	false	false	false	false	false	false	false	false	nani	listener	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083817619	false	false	false	false	false	false	true	true	niku	speaker	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083819199	false	false	false	false	false	false	true	false	niku	listener	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083825305	false	false	false	false	false	true	false	false	lugi	listener	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083826337	false	false	false	false	false	true	false	false	lugi	speaker	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083828295	false	false	false	false	true	false	false	false	lame	speaker	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083830935	false	false	true	true	false	false	false	false	mahi	speaker	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083832341	false	false	false	false	false	false	false	false	nepi	speaker	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083832524	false	false	false	false	true	false	false	false	lame	listener	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083832739	false	false	false	false	false	false	false	false	mupo	speaker	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083833939	false	false	false	false	false	false	false	false	pola	speaker	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083834779	false	false	false	false	false	false	false	false	puka	speaker	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083835803	false	false	false	true	false	false	false	false	mahi	listener	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083836738	true	true	false	false	false	false	false	false	hana	speaker	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083837136	false	false	false	false	false	false	false	false	kiko	speaker	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083837300	false	false	false	false	false	false	false	false	golu	speaker	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083837470	false	false	false	false	false	false	false	false	nepi	listener	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083837496	false	false	false	false	false	false	false	false	guha	speaker	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083837816	false	false	false	false	false	false	false	false	palo	speaker	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083837936	false	false	false	false	false	false	false	false	giwa	speaker	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083838577	false	false	false	false	false	false	false	false	nohe	speaker	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083838690	false	false	false	false	false	false	false	false	mupo	listener	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083839713	false	false	false	false	false	false	false	false	pola	listener	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083844356	false	false	false	false	false	false	false	false	puka	listener	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083859903	false	false	false	true	false	false	false	false	hana	listener	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083860800	false	false	false	false	false	false	false	false	kiko	listener	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083861266	false	false	false	false	false	false	false	false	golu	listener	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083862343	false	false	false	false	false	false	false	false	guha	listener	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083868042	false	false	true	false	false	false	false	false	palo	listener	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083874129	false	false	false	false	false	false	false	false	giwa	listener	postTestData
pilot0	9882-e1a021bd-456f-49b9-bb2c-ef4cf332e443	1501083878974	false	false	false	false	false	false	false	false	nohe	listener	postTestData
