iterationName	gameid	time	blueSquare1	blueSquare2	redSquare1	redSquare2	spottedCircle1	spottedCircle2	stripedCircle1	stripedCircle2	label	finalRole	eventType
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204420884	true	false	false	false	false	false	false	false	goka	speaker	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204425873	false	false	false	false	false	false	false	true	weku	speaker	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204441336	false	false	false	false	false	false	false	true	loga	speaker	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204445803	false	true	false	false	false	false	false	false	kuno	speaker	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204450960	false	false	false	false	false	true	false	false	puli	speaker	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204455018	true	false	false	false	false	false	false	false	goka	listener	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204459214	false	false	false	false	false	true	false	false	lapa	speaker	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204463425	false	false	false	false	false	false	true	false	pipe	speaker	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204465878	false	false	false	false	false	false	false	true	weku	listener	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204467787	false	false	false	false	false	false	false	false	loga	listener	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204469024	false	false	true	false	false	false	false	false	halu	speaker	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204474955	false	false	false	true	false	false	false	false	kawi	speaker	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204475081	false	true	false	false	false	false	false	false	kuno	listener	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204476666	false	false	false	false	false	false	false	false	puli	listener	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204477358	false	false	false	false	false	false	false	false	lapa	listener	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204477902	false	false	false	false	false	false	false	false	pipe	listener	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204478753	false	false	false	false	true	false	false	false	lelo	speaker	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204482924	false	false	true	false	false	false	false	false	nume	speaker	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204485530	false	false	true	false	false	false	false	false	halu	listener	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204490872	false	false	false	false	false	true	false	false	nepi	speaker	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204492399	false	false	false	true	false	false	false	false	kawi	listener	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204496656	true	false	false	false	false	false	false	false	gene	speaker	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204497936	false	false	false	false	true	false	false	false	lelo	listener	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204499257	false	false	false	false	false	false	false	false	nume	listener	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204499942	false	true	false	false	false	false	false	false	gugo	speaker	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204501647	false	false	false	false	false	true	false	false	nepi	listener	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204502982	false	false	false	false	false	false	false	false	gene	listener	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204503850	false	false	false	false	false	false	false	false	gugo	listener	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204505311	false	false	false	false	false	false	false	false	gala	listener	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204505936	false	false	false	true	false	false	false	false	gala	speaker	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204509605	false	false	false	false	false	false	true	false	hehu	speaker	postTestData
pilot2	1392-39a9bc39-f30e-4174-bf6a-88be0b853259	1502204511140	false	false	false	false	false	false	true	false	hehu	listener	postTestData
