iterationName	gameid	time	blueSquare1	blueSquare2	redSquare1	redSquare2	spottedCircle1	spottedCircle2	stripedCircle1	stripedCircle2	label	finalRole	eventType
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076249228	false	false	false	false	false	true	false	false	hihe	listener	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076260787	false	false	false	false	false	true	false	false	hihe	speaker	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076261882	false	false	true	false	false	false	false	false	gilo	listener	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076264214	false	false	true	false	false	false	false	false	gilo	speaker	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076272114	false	false	false	false	false	true	false	false	hepe	speaker	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076274285	false	false	false	true	false	false	false	false	goku	speaker	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076279409	false	false	false	false	false	true	false	false	hepe	listener	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076280335	false	false	false	false	false	false	true	false	limo	speaker	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076280868	false	false	false	true	false	false	false	false	goku	listener	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076282538	false	false	false	false	false	false	false	false	limo	listener	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076285369	false	false	false	false	false	true	false	false	kihi	speaker	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076285439	false	false	false	false	false	false	false	false	kihi	listener	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076287338	false	false	false	false	true	false	false	false	hoho	listener	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076287852	false	false	false	false	true	false	false	false	hoho	speaker	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076288399	false	false	false	false	false	false	false	false	wawi	listener	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076291106	false	false	false	false	false	false	false	true	wawi	speaker	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076291647	false	false	false	false	false	false	false	false	moni	listener	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076292409	false	false	false	false	false	false	false	false	lowa	listener	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076293645	false	false	false	false	false	false	false	false	wipo	listener	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076293710	false	false	false	false	false	false	true	false	moni	speaker	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076296895	false	false	false	false	false	false	true	false	lowa	speaker	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076296917	false	false	false	false	false	false	false	true	niki	listener	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076298471	false	true	false	false	false	false	false	false	puge	listener	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076299167	false	false	false	false	true	false	false	false	wipo	speaker	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076299428	false	false	false	false	false	false	false	false	woga	listener	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076301215	true	false	false	false	false	false	false	false	penu	listener	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076302200	false	false	false	false	false	false	false	true	niki	speaker	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076304759	false	false	false	false	false	false	true	false	neko	listener	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076305093	false	true	false	false	false	false	false	false	puge	speaker	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076308738	false	false	false	false	false	false	true	false	woga	speaker	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076310870	true	false	false	false	false	false	false	false	penu	speaker	postTestData
pilot0	2787-d447a9ff-cbb6-4e8c-879f-cfe4f1e0d544	1501076313486	false	false	false	false	false	false	true	false	neko	speaker	postTestData
