iterationName	gameid	time	blueSquare1	blueSquare2	redSquare1	redSquare2	spottedCircle1	spottedCircle2	stripedCircle1	stripedCircle2	label	finalRole	eventType
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078287164	true	true	false	false	false	false	false	false	hihu	speaker	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078290059	false	false	false	false	false	false	false	false	mini	speaker	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078291452	false	false	false	false	false	false	false	false	niku	speaker	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078293404	true	true	false	false	false	false	false	false	hihu	listener	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078293597	false	false	false	false	false	false	true	true	lewo	speaker	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078294644	false	false	false	false	false	false	false	false	mini	listener	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078295522	false	false	false	false	true	true	false	false	pipo	speaker	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078295895	false	false	false	false	false	false	false	false	niku	listener	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078296876	false	false	false	false	false	false	false	false	neme	speaker	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078297334	false	false	false	false	false	false	false	false	heka	speaker	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078297560	false	false	false	false	false	false	true	true	lewo	listener	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078300508	false	false	false	false	true	true	false	false	pipo	listener	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078300610	false	false	false	false	true	false	false	false	gipu	speaker	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078301107	false	false	false	false	false	false	false	false	neme	listener	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078301600	false	false	false	false	false	false	false	false	heka	listener	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078301740	false	false	false	false	false	false	false	false	pawe	speaker	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078301795	false	false	false	false	false	false	false	false	gipu	listener	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078301983	false	false	false	false	false	false	false	false	pawe	listener	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078302148	false	false	false	false	false	false	false	false	guha	speaker	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078302163	false	false	false	false	false	false	false	false	guha	listener	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078302354	false	false	false	false	false	false	false	false	pemo	listener	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078302557	false	false	false	false	false	false	false	false	luhi	listener	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078302882	false	false	false	false	false	false	false	false	pemo	speaker	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078302962	false	false	false	false	false	false	false	false	monu	listener	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078303401	false	false	false	false	false	false	false	false	puge	listener	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078303602	false	false	false	false	false	false	false	false	luhi	speaker	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078305745	false	false	true	true	false	false	false	false	wepe	listener	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078306623	false	false	false	true	false	false	false	false	monu	speaker	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078306699	false	false	false	false	false	false	false	false	ligu	listener	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078307632	false	false	false	false	false	false	false	false	puge	speaker	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078309358	false	false	true	true	false	false	false	false	wepe	speaker	postTestData
pilot0	9662-01d17edc-cbca-49fd-b12f-1ce0b68ba53d	1501078309825	false	false	false	false	false	false	false	false	ligu	speaker	postTestData
