iterationName	gameid	time	blueSquare1	blueSquare2	redSquare1	redSquare2	spottedCircle1	spottedCircle2	stripedCircle1	stripedCircle2	label	finalRole	eventType
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204089207	false	false	false	false	false	false	false	false	memi	speaker	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204089228	false	false	false	false	false	false	false	false	pahi	speaker	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204089842	false	false	false	false	false	false	false	false	huwo	speaker	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204089911	false	false	false	false	false	false	false	false	haka	speaker	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204090093	false	false	false	false	false	false	false	false	legu	speaker	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204090437	false	false	false	false	false	false	false	false	lawa	speaker	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204090645	false	false	false	false	false	false	false	false	migi	speaker	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204090975	false	false	false	false	false	false	false	false	niho	speaker	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204091155	false	false	false	false	false	false	false	false	kawe	speaker	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204091347	false	false	false	false	false	false	false	false	gela	speaker	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204091539	false	false	false	false	false	false	false	false	wawi	speaker	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204091812	false	false	false	false	false	false	false	false	wine	speaker	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204091926	false	false	false	false	false	false	false	false	mapi	speaker	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204092118	false	false	false	false	false	false	false	false	lomo	speaker	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204092307	false	false	false	false	false	false	false	false	puge	speaker	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204092642	false	false	false	false	false	false	false	false	nolo	speaker	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204103639	false	false	false	false	false	false	false	false	memi	listener	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204107768	false	false	true	false	false	false	false	false	pahi	listener	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204110564	false	false	false	false	false	false	false	false	huwo	listener	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204111364	false	false	false	false	false	false	false	false	haka	listener	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204118959	false	false	false	false	false	false	true	false	legu	listener	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204122861	false	false	false	false	false	false	false	false	lawa	listener	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204124226	false	false	false	false	false	false	false	true	migi	listener	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204133610	false	false	false	false	true	false	false	false	niho	listener	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204141602	false	false	false	false	false	true	false	false	kawe	listener	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204142482	false	false	false	false	false	false	false	false	gela	listener	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204147621	false	true	false	false	false	false	false	false	wawi	listener	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204154475	false	false	false	true	false	false	false	false	wine	listener	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204160274	false	false	false	false	false	false	true	false	mapi	listener	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204165508	false	false	false	false	false	false	false	true	lomo	listener	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204168628	false	false	false	false	true	false	false	false	puge	listener	postTestData
pilot2	7414-b583ed77-57fa-43ce-a27d-a1a5199a43a2	1502204171097	false	false	false	false	false	true	false	false	nolo	listener	postTestData
