iterationName	gameid	time	blueSquare1	blueSquare2	redSquare1	redSquare2	spottedCircle1	spottedCircle2	stripedCircle1	stripedCircle2	label	finalRole	eventType
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200552035	false	false	false	true	false	false	false	false	momo	listener	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200555843	false	false	false	false	true	false	false	false	poki	listener	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200559409	false	false	false	true	false	false	false	false	momo	speaker	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200561389	true	false	false	false	false	false	false	false	gama	listener	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200562792	false	false	false	false	true	false	false	false	poki	speaker	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200564658	false	false	false	false	false	true	false	false	kopa	listener	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200565494	true	false	false	false	false	false	false	false	gama	speaker	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200565915	false	false	false	false	false	false	false	false	kila	listener	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200566873	false	false	false	false	false	false	false	false	magu	listener	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200567226	false	false	false	false	false	false	false	false	laka	listener	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200568414	false	false	false	false	false	true	false	false	kopa	speaker	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200569482	false	false	true	false	false	false	false	false	nawo	listener	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200572370	false	false	false	false	false	false	false	false	kila	speaker	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200572434	false	false	false	false	false	false	true	false	wemi	listener	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200572949	false	false	false	false	false	false	false	false	magu	speaker	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200573052	false	false	false	false	false	false	false	false	hawi	listener	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200573635	false	false	false	false	false	false	false	false	kuku	listener	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200573804	false	false	false	false	false	false	false	false	laka	speaker	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200576389	false	false	true	false	false	false	false	false	nawo	speaker	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200577122	false	true	false	false	false	false	false	false	gilu	listener	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200579736	false	false	false	false	false	false	true	false	wemi	speaker	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200579954	false	false	false	false	false	false	false	true	pino	listener	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200580707	false	false	false	false	false	false	false	false	hawi	speaker	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200580721	false	false	false	false	false	false	false	false	nega	listener	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200581418	false	false	false	false	false	false	false	false	lihu	listener	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200581557	false	false	false	false	false	false	false	false	kuku	speaker	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200582170	false	false	false	false	false	false	false	false	wuwa	listener	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200584429	false	true	false	false	false	false	false	false	gilu	speaker	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200586969	false	false	false	false	false	false	false	true	pino	speaker	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200587501	false	false	false	false	false	false	false	false	nega	speaker	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200588622	false	false	false	false	false	false	false	false	lihu	speaker	postTestData
pilot2	0234-6e789adc-7489-4d55-b032-287910407ed7	1502200590542	false	false	false	false	false	false	false	false	wuwa	speaker	postTestData
