iterationName	gameid	time	blueSquare1	blueSquare2	redSquare1	redSquare2	spottedCircle1	spottedCircle2	stripedCircle1	stripedCircle2	label	finalRole	eventType
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077127059	false	false	false	false	false	false	false	false	giwu	speaker	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077129180	false	false	false	false	false	false	false	false	mugo	speaker	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077129364	false	false	false	false	false	false	false	false	giwu	listener	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077129878	false	false	false	false	false	false	false	false	neho	speaker	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077130511	false	false	false	false	false	false	false	false	mugo	listener	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077131401	false	false	false	false	false	false	false	false	neho	listener	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077135536	false	false	false	false	true	true	false	false	geke	speaker	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077137040	false	false	false	false	false	false	false	false	wega	speaker	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077141069	false	false	false	false	false	false	false	true	geke	listener	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077142094	false	false	false	false	false	false	false	false	wega	listener	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077143200	false	false	false	false	false	false	false	false	koma	listener	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077144268	false	false	false	false	false	false	true	true	koma	speaker	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077144421	false	false	false	false	false	false	false	false	goka	listener	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077148434	false	false	true	true	false	false	false	false	nuwi	listener	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077149704	false	false	false	false	false	false	false	false	mopa	listener	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077150601	false	false	false	false	false	false	false	false	mapo	listener	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077151686	false	false	false	false	true	true	false	false	goka	speaker	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077151952	false	false	false	false	false	false	false	false	piki	listener	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077154719	false	false	false	false	false	false	false	false	pehu	listener	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077155001	false	false	true	true	false	false	false	false	nuwi	speaker	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077157084	false	false	false	false	false	false	false	false	mopa	speaker	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077157868	false	false	false	false	false	false	false	false	mapo	speaker	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077158600	false	false	false	false	false	false	false	false	piki	speaker	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077159184	false	false	false	false	false	false	false	false	pehu	speaker	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077164350	false	false	false	false	true	false	false	false	kawo	listener	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077164376	false	false	false	false	false	false	true	true	kawo	speaker	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077166852	false	false	false	false	false	false	false	false	minu	speaker	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077167428	false	false	false	false	false	false	false	false	minu	listener	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077170774	true	true	false	false	false	false	false	false	nili	listener	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077171481	false	false	false	false	false	false	false	false	meni	listener	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077174505	true	true	false	false	false	false	false	false	nili	speaker	postTestData
pilot0	2011-0d3347a7-72e4-4d0f-b129-457f9a6a2fb1	1501077176172	false	false	false	false	false	false	false	false	meni	speaker	postTestData
