iterationName	gameid	time	blueSquare1	blueSquare2	redSquare1	redSquare2	spottedCircle1	spottedCircle2	stripedCircle1	stripedCircle2	label	finalRole	eventType
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201178150	false	false	false	false	false	false	false	false	guwo	listener	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201178951	false	false	false	false	false	false	false	false	pige	listener	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201179603	false	false	false	false	false	false	false	false	guwo	speaker	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201180203	false	false	false	false	false	false	false	false	kewe	listener	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201181291	false	false	false	false	false	false	false	false	pige	speaker	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201182406	false	false	false	false	false	true	false	false	meno	listener	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201184400	false	true	false	false	false	false	false	false	wewu	listener	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201184751	false	false	false	false	false	false	false	false	kewe	speaker	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201185194	false	false	false	false	false	false	false	false	paha	listener	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201187592	false	false	false	false	false	false	false	false	mahe	listener	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201188692	false	false	false	false	false	true	false	false	meno	speaker	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201190710	false	false	false	false	true	false	false	false	mohi	listener	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201192042	false	true	false	false	false	false	false	false	wewu	speaker	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201193252	true	false	false	false	false	false	false	false	wowi	listener	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201193726	false	false	false	false	false	false	false	false	mumi	listener	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201195083	false	false	false	false	false	false	false	false	paha	speaker	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201195822	false	false	false	true	false	false	false	false	komu	listener	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201198331	false	false	false	false	false	false	false	false	mahe	speaker	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201198448	false	false	false	false	false	false	false	true	luwa	listener	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201198964	false	false	false	false	false	false	false	false	noke	listener	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201200024	false	false	false	false	false	false	false	false	wipo	listener	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201200344	false	false	false	false	true	false	false	false	mohi	speaker	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201201670	false	false	true	false	false	false	false	false	hipu	listener	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201203144	false	false	false	false	false	false	true	false	waga	listener	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201206235	true	false	false	false	false	false	false	false	wowi	speaker	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201208864	false	false	false	false	false	false	false	false	mumi	speaker	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201212604	false	false	false	true	false	false	false	false	komu	speaker	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201216362	false	false	false	false	false	false	false	true	luwa	speaker	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201221782	false	false	false	false	false	false	false	false	noke	speaker	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201226772	false	false	false	false	false	false	false	false	wipo	speaker	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201232832	false	false	true	false	false	false	false	false	hipu	speaker	postTestData
pilot2	6091-db8d93ff-d198-463d-9f25-43bedb21a29d	1502201235871	false	false	false	false	false	false	true	false	waga	speaker	postTestData
