iterationName	gameid	time	blueSquare1	blueSquare2	redSquare1	redSquare2	spottedCircle1	spottedCircle2	stripedCircle1	stripedCircle2	label	finalRole	eventType
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080095651	false	false	false	false	false	false	false	false	lemu	speaker	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080097473	false	false	false	false	false	false	false	false	muli	speaker	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080103178	false	false	false	false	false	false	true	false	gema	speaker	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080106065	false	false	false	false	false	false	false	false	wimo	speaker	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080110153	false	false	false	true	false	false	false	false	piwa	speaker	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080113657	false	false	false	false	true	false	false	false	maga	speaker	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080116675	false	false	true	false	false	false	false	false	hahi	speaker	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080118034	false	false	false	false	false	false	false	false	kopi	speaker	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080119046	false	false	false	false	false	false	false	false	gane	speaker	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080119771	false	false	false	false	false	false	false	false	guke	speaker	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080128034	false	false	false	false	false	true	false	false	memi	speaker	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080130460	false	false	false	false	false	false	false	false	lipe	speaker	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080132898	false	true	false	false	false	false	false	false	goki	speaker	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080135418	true	false	false	false	false	false	false	false	wuwu	speaker	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080142474	false	false	false	false	true	false	false	false	mome	speaker	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080145210	false	false	false	false	false	false	false	true	milu	speaker	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080147732	false	false	false	false	false	false	false	false	lemu	listener	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080159787	false	false	false	false	false	false	false	false	muli	listener	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080165554	false	false	false	false	false	false	true	false	gema	listener	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080171883	false	false	false	true	false	false	false	false	wimo	listener	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080178709	false	false	false	true	false	false	false	false	piwa	listener	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080186149	false	false	false	false	true	false	false	false	maga	listener	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080188976	false	false	true	false	false	false	false	false	hahi	listener	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080193759	false	false	false	false	false	false	false	false	kopi	listener	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080215499	false	false	false	false	false	false	false	false	gane	listener	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080217649	false	false	false	false	false	false	false	false	guke	listener	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080222538	false	false	false	false	false	true	false	false	memi	listener	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080230272	true	false	false	false	false	false	false	false	lipe	listener	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080237658	false	true	false	false	false	false	false	false	goki	listener	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080246000	true	false	false	false	false	false	false	false	wuwu	listener	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080252116	false	false	false	false	true	false	false	false	mome	listener	postTestData
pilot0	5001-906f6bed-3429-4f6f-92dd-f264e8c49fbe	1501080269688	false	false	false	false	false	false	false	true	milu	listener	postTestData
