iterationName	gameid	time	blueSquare1	blueSquare2	redSquare1	redSquare2	spottedCircle1	spottedCircle2	stripedCircle1	stripedCircle2	label	finalRole	eventType
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082190242	false	false	true	true	false	false	false	false	giha	listener	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082194558	false	false	false	false	true	true	false	false	popu	listener	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082198964	false	false	true	false	false	false	false	false	hihe	listener	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082200007	false	false	false	false	false	false	false	false	munu	listener	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082201048	false	false	false	false	false	false	false	false	keho	listener	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082201879	false	false	false	false	false	false	false	false	wagu	listener	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082203764	false	false	false	false	false	false	false	false	giha	speaker	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082208036	true	true	false	false	false	false	false	false	laki	listener	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082208874	false	false	false	false	false	false	false	false	malo	listener	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082209838	false	false	false	false	false	true	false	false	popu	speaker	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082209956	false	false	false	false	false	false	false	false	nawe	listener	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082214409	false	false	false	false	true	true	false	false	page	listener	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082219698	false	false	true	false	false	false	false	false	hihe	speaker	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082220037	true	true	false	false	false	false	false	false	lugo	listener	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082220586	false	false	false	false	false	false	false	false	munu	speaker	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082220650	false	false	false	false	false	false	false	false	nipo	listener	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082223809	false	false	false	false	false	false	false	false	keho	speaker	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082223906	false	false	false	false	false	false	true	true	pemu	listener	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082224771	false	false	false	false	false	false	false	false	wagu	speaker	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082226828	false	false	false	false	false	false	false	false	gake	listener	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082227185	true	false	false	false	false	false	false	false	laki	speaker	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082227702	false	false	false	false	false	false	false	false	kuwu	listener	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082228267	false	false	false	false	false	false	false	false	malo	speaker	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082229364	false	false	false	false	false	false	false	false	nawe	speaker	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082236902	false	false	false	false	true	false	false	false	page	speaker	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082239966	false	false	false	false	false	false	true	true	hupi	listener	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082242892	false	true	false	false	false	false	false	false	lugo	speaker	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082243963	false	false	false	false	false	false	false	false	nipo	speaker	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082248534	false	false	false	false	false	false	true	false	pemu	speaker	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082261610	false	false	false	false	false	false	false	false	gake	speaker	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082288199	false	false	false	true	false	false	false	true	kuwu	speaker	postTestData
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501082290003	false	false	false	false	false	false	false	false	hupi	speaker	postTestData
