iterationName	gameid	time	blueSquare1	blueSquare2	redSquare1	redSquare2	spottedCircle1	spottedCircle2	stripedCircle1	stripedCircle2	label	finalRole	eventType
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201219441	false	false	false	false	false	false	false	true	miha	listener	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201222476	false	false	false	false	false	false	false	true	miha	speaker	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201223115	false	false	false	false	false	false	false	true	papi	listener	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201226065	false	false	false	false	true	false	false	false	papi	speaker	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201226926	true	false	false	false	false	false	false	false	meko	listener	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201229653	true	false	false	false	false	false	false	false	meko	speaker	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201230017	false	true	false	true	false	false	false	false	muna	listener	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201231726	false	false	false	false	false	false	false	false	hiwa	listener	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201232480	false	false	false	false	false	false	false	false	pewu	listener	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201234014	false	false	false	true	false	false	false	false	muna	speaker	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201234545	false	false	true	false	false	false	false	false	hogu	listener	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201235395	false	false	false	false	false	false	false	false	loku	listener	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201236150	false	false	false	false	false	false	false	false	nulu	listener	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201236826	false	false	false	false	false	false	false	false	hiwa	speaker	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201236899	false	false	false	false	false	false	false	false	kepu	listener	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201237551	false	false	false	false	false	false	false	false	komi	listener	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201237991	false	false	false	false	false	false	false	false	pewu	speaker	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201238457	false	false	false	false	false	false	false	false	luhu	listener	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201238822	false	false	false	false	false	false	false	false	ninu	listener	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201239143	false	false	false	false	false	false	false	false	napo	listener	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201239460	false	false	false	false	false	false	false	false	kime	listener	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201240907	false	false	true	false	false	false	false	false	hepe	listener	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201241079	false	false	false	false	false	true	false	false	hogu	speaker	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201243582	false	false	false	false	false	false	false	false	loku	speaker	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201244900	false	false	false	false	false	false	false	false	nulu	speaker	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201245970	false	false	false	false	false	false	false	false	kepu	speaker	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201246640	false	false	false	false	false	false	false	false	komi	speaker	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201254004	true	false	false	false	false	false	false	false	luhu	speaker	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201255236	false	false	false	false	false	false	false	false	ninu	speaker	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201256223	false	false	false	false	false	false	false	false	napo	speaker	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201257066	false	false	false	false	false	false	false	false	kime	speaker	postTestData
pilot2	8756-06efb9f3-59e1-4afa-a020-de7ead36d7c6	1502201261403	false	false	true	false	false	false	false	false	hepe	speaker	postTestData
