iterationName	gameid	time	blueSquare1	blueSquare2	redSquare1	redSquare2	spottedCircle1	spottedCircle2	stripedCircle1	stripedCircle2	label	finalRole	eventType
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500574928165	false	false	false	false	false	false	false	false	wuwi	listener	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500574929469	false	false	false	false	false	false	false	false	newo	listener	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500574933197	false	false	false	false	false	true	false	false	piwa	listener	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500574934278	false	false	false	false	false	false	false	false	lone	listener	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500574937541	false	false	false	false	false	false	false	false	mupe	listener	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500574939677	false	false	true	false	false	false	false	false	peno	listener	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500574943831	false	false	false	false	false	false	true	true	wuwi	speaker	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500574943951	true	false	false	false	false	false	false	false	hawu	listener	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500574944613	false	false	false	false	false	false	false	false	lalu	listener	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500574946829	false	false	false	false	false	false	false	true	wime	listener	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500574949207	false	true	false	false	false	false	false	false	mohe	listener	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500574950092	false	false	false	false	false	false	false	false	kani	listener	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500574952084	false	false	false	false	false	false	true	false	wagu	listener	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500574955900	false	false	false	false	false	false	false	false	newo	speaker	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500574956348	false	false	false	false	true	false	false	false	poga	listener	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500574959500	false	false	false	true	false	false	false	false	lepa	listener	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500574961309	false	false	false	false	false	false	false	false	guho	listener	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500574962176	false	false	false	false	false	false	true	false	wonu	listener	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500574962268	false	false	false	false	false	true	false	false	piwa	speaker	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500574975512	false	false	false	false	true	false	false	false	lone	speaker	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500574991607	false	false	true	true	false	false	false	false	mupe	speaker	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500574996759	false	false	true	false	false	false	false	false	peno	speaker	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500575006144	false	false	true	false	false	false	false	false	hawu	speaker	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500575011234	false	false	false	true	false	false	false	false	lalu	speaker	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500575017075	false	false	false	false	false	false	false	true	wime	speaker	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500575021330	true	false	false	false	false	false	false	false	mohe	speaker	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500575023771	false	false	false	false	true	false	false	false	kani	speaker	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500575033685	false	false	false	false	true	false	true	false	wagu	speaker	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500575040246	false	false	false	false	false	false	false	false	poga	speaker	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500575043458	false	false	false	true	false	false	false	false	lepa	speaker	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500575054182	false	false	false	false	false	false	false	false	guho	speaker	postTestData
pilot0	2988-81115a81-e4ec-407f-b4d0-183f168c824e	1500575057789	false	false	false	false	false	false	true	false	wonu	speaker	postTestData
