gameid,time,roundNum,sender,contents
6234-e,1461003432105,1,speaker,"Hourglass"
6234-e,1461003442657,2,speaker,"smallest"
6234-e,1461003464232,3,speaker,"not the thickest, but not the thinnest"
6234-e,1461003492419,4,speaker,"Kind of looks like an A "
6234-e,1461003496405,4,speaker,"Without the line"
6234-e,1461003505824,5,speaker,"Long and straight"
6234-e,1461003537154,6,speaker,"Looks like a boomarang but 3D (not flat)"
6234-e,1461003554194,7,speaker,"Biggest"
6234-e,1461003568689,8,speaker,"biggest area"
6234-e,1461003575738,8,speaker,"widest"
6234-e,1461003593449,9,speaker,"kind of like an arrow"
6234-e,1461003622458,10,speaker,"infinity symbol with one big end and one small"
6234-e,1461003639818,11,speaker,"smallest"
6234-e,1461003660550,12,speaker,"looks like a hill"
6234-e,1461003663683,12,speaker,"goes up and down"
6234-e,1461003696258,13,speaker,"figure out looks like on Z plane"
6234-e,1461003703583,13,speaker,"equal sides"
6234-e,1461003707300,13,speaker,"not the smallest"
6234-e,1461003757247,14,speaker,"small"
6234-e,1461003760720,14,speaker,"one side of a figure out"
6234-e,1461003763355,14,speaker,"eight*"
6234-e,1461003800172,15,speaker,"figure eight"
6234-e,1461003840349,16,speaker,"straight line"
6234-e,1461003882052,17,speaker,"figure eight with a giant side"
6234-e,1461003904466,18,speaker,"pointing down and to the right"
6234-e,1461003907522,18,speaker,"biggest"
6234-e,1461003939386,19,speaker,"smallest"
6234-e,1461003960391,20,speaker,"figure eight at the bottom"
6234-e,1461003980511,21,speaker,"flat figure eight"
6234-e,1461004025045,22,speaker,"smallest"
6234-e,1461004058498,23,speaker,"flat moon"
6234-e,1461004060865,23,speaker,"lines dont cross"
6234-e,1461004081080,24,speaker,"squished figure eight"
6234-e,1461004104192,25,speaker,"figure eight again"
6234-e,1461004128782,26,speaker,"smallest"
6234-e,1461004168197,27,speaker,"figure eight one big end one tiny end"
6234-e,1461004198512,28,speaker,"widest"
6234-e,1461004200696,28,speaker,"biggest area"
6234-e,1461004214377,28,speaker,"most like a circle"
6234-e,1461004236649,29,speaker,"sliver of a moon"
6234-e,1461004249984,30,speaker,"moon again!"
6234-e,1461004284259,31,speaker,"widest figure eight"
6234-e,1461004293671,32,speaker,"figure eight"
6234-e,1461004308679,33,speaker,"biggest"
6234-e,1461004310901,33,speaker,"not a figure eight"
6234-e,1461004360716,34,speaker,"no lines cross"
6234-e,1461004384298,35,speaker,"one end is much darker"
6234-e,1461004391103,35,speaker,"crescent shaped"
6234-e,1461004407910,36,speaker,"thinnest"
6234-e,1461004410423,36,speaker,"no figure eight"
6234-e,1461004419206,37,speaker,"biggest"
6234-e,1461004442712,38,speaker,"bigger like a triangle"
6234-e,1461004454858,39,speaker,"figure eight"
6234-e,1461004457665,39,speaker,"one big end one small"
6234-e,1461004469280,40,speaker,"figure eight straight up and down"
6234-e,1461004490489,41,speaker,"big end and one small end"
6234-e,1461004499677,41,speaker,"kind of flat line across"
6234-e,1461004512749,42,speaker,"crescent shaped"
6234-e,1461004538059,43,speaker,"no lines cross"
6234-e,1461004555087,44,speaker,"figure eight"
6234-e,1461004576552,45,speaker,"figure eight with darker lines"
6234-e,1461004591199,46,speaker,"no lines cross"
6234-e,1461004593564,46,speaker,"rounded triangle"
6234-e,1461004605551,47,speaker,"figure eight"
6234-e,1461004617727,48,speaker,"most like circle"
6234-e,1461004626516,49,speaker,"figure eight"
6234-e,1461004628389,49,speaker,"one big end"
6234-e,1461004630084,49,speaker,"one tiny"
6234-e,1461004638068,50,speaker,"figure eight"
