gameid,time,roundNum,sender,contents
9620-5,1461014105431,1,speaker,"The target is shaped like the number 8!"
9620-5,1461014140844,2,speaker,"The target is again shaped like the number 8. However, the bottom loop is less pointy than the other 8 shaped object!"
9620-5,1461014183740,3,speaker,"The object looks like a triangle. It is pointing to the left when you look at it~~~ The edges are all rounded~~~ The sides are straight~~~ "
9620-5,1461014227253,4,speaker,"The object is shaped like an 8. The bottom loop is extremely narrow~~~ "
9620-5,1461014314169,5,speaker,"The object is shaped like an 8. The bottom loop is very small~~~ "
9620-5,1461014365601,6,speaker,"8 shaped object, larger loop is on the left. It is not symmetrical~~~ "
9620-5,1461014391460,7,speaker,"The object is a fat triangle. "
9620-5,1461014436459,8,speaker,"The object looks like a boomerang that is pointing down. "
9620-5,1461014452295,9,listener,"Great descriptions, keep it up :)"
9620-5,1461014478016,9,speaker,"The object is a very wide, squiggly, 8 shaped object. Thanks! "
9620-5,1461014516376,10,speaker,"The object is a sideways 8. Somewhat symmetrical~~~ The most sideways of all the objects~~~ "
9620-5,1461014535263,11,speaker,"Upwards pointing boomerang"
9620-5,1461014554540,12,speaker,"Right pointing boomerang."
9620-5,1461014599493,13,speaker,"Very wide, stretched out, 8 shaped object. Appears to have been quickly drawn~~~ "
9620-5,1461014634816,14,speaker,"A squiggly, 8 shaped object. The top is much smaller than the bottom loop~~~ "
9620-5,1461014664295,15,speaker,"Upside down water drop!"
9620-5,1461014688847,16,speaker,"8 shaped object, right loop is much smaller than left. "
9620-5,1461014728094,17,speaker,"Somewhat of a triangle. The bottom right point is almost a line"
9620-5,1461014747745,18,speaker,"Very thin boomerang. "
9620-5,1461014766106,19,speaker,"8 with very narrow bottom loop"
9620-5,1461014784261,19,listener,"Is the top loop wide?"
9620-5,1461014799239,19,speaker,"It is! Sorry! Wide top, small bottom"
9620-5,1461014812352,20,speaker,"fat boomerang. "
9620-5,1461014847098,21,speaker,"8 with very small, narrow bottom. Very wide top~~~ "
9620-5,1461014872922,22,speaker,"Sideways letter 'v'"
9620-5,1461014896018,23,speaker,"Not a boomerang shape!"
9620-5,1461014919856,24,speaker,"oddly shaped 8. Not symmetrical"
9620-5,1461014934573,25,speaker,"skinny 8"
9620-5,1461014967090,26,speaker,"triangle with very pointy left point. Fat and wide~~~"
9620-5,1461014982154,26,speaker,"right point! Sorry"
9620-5,1461014983494,26,listener,"Right point"
9620-5,1461014985907,26,listener,"ahaha"
9620-5,1461015008803,27,speaker,"8 with skinny top, fat bottom. Very tiny top loop"
9620-5,1461015033970,28,speaker,"looks like a cucumber. not a boomerang or 8 shaped object"
9620-5,1461015053757,29,speaker,"upside down drop of water"
9620-5,1461015092898,30,speaker,"8 shaped object. Both loops are pointing to the bottom, right corner of the box~~~ "
9620-5,1461015108852,31,speaker,"8"
9620-5,1461015126697,32,speaker,"8 with very tiny top loop. Very large bottom loop~~~ "
9620-5,1461015137336,33,speaker,"boomerang"
9620-5,1461015146824,34,speaker,"cucumber"
9620-5,1461015160303,35,speaker,"wide 8. Almost symmetrical"
9620-5,1461015173242,36,speaker,"almost symmetrical 8"
9620-5,1461015186999,37,speaker,"upside down drop of water"
9620-5,1461015195255,37,speaker,"comic text bubble"
9620-5,1461015223049,38,speaker,"exclamation point without the point. Points to bottom left corner of box~~~ "
9620-5,1461015253269,39,speaker,"drop of water. Dropping to the left"
9620-5,1461015269123,40,speaker,"cucumber"
9620-5,1461015291763,41,speaker,"8. Almost symmetrical~~~ Closer to bottom of box than other 8 shaped object"
9620-5,1461015307162,42,speaker,"potato"
9620-5,1461015325373,43,speaker,"8. loops pointing to right~~~ Almost upright~~~ "
9620-5,1461015336570,44,speaker,"8"
9620-5,1461015344941,45,speaker,"8"
9620-5,1461015355692,46,speaker,"Potato"
9620-5,1461015369153,47,speaker,"8. Closer to top of box!"
9620-5,1461015383664,48,speaker,"fat boomerang"
9620-5,1461015400760,49,speaker,"potato"
9620-5,1461015402600,49,listener,"Great job :) thanks so much- you rock!"
9620-5,1461015431798,50,speaker,"Same to you! I bet we got them all right! Potato! Good luck with the rest of your day!"
