gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
7111-e,1449257184903,1,subSuperTrial,distr12,picnicTable,target,3,3,table,furniture,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,bed,distrClass2,2,4,NA,furniture,sideTable,distrClass1,4,2,table,furniture
7111-e,1449257196922,2,subSuperTrial,distr12,polarBear,target,2,3,bear,animal,blackStimulus,NA,1,1,NA,NA,koalaBear,distrClass1,3,2,bear,animal,blackStimulus,NA,5,5,NA,NA,snake,distrClass2,4,4,NA,animal
7111-e,1449257206318,3,colorSizeTrial,colorOnly4Distr1Same,big_purple_stapler,target,2,4,NA,NA,small_red_stapler,distractor,4,5,NA,NA,small_red_stapler,distractor,3,3,NA,NA,small_red_stapler,distractor,1,1,NA,NA,big_red_stapler,distractor,5,2,NA,NA
7111-e,1449257218944,4,subSuperTrial,distr23,tShirt,target,3,4,shirt,clothing,blackStimulus,NA,5,5,NA,NA,popcorn,distrClass3,2,3,NA,snack,blackStimulus,NA,1,1,NA,NA,bathrobe,distrClass2,4,2,NA,clothing
7111-e,1449257231799,5,subSuperTrial,distr12,goldFish,target,4,2,fish,animal,blackStimulus,NA,1,1,NA,NA,horse,distrClass2,2,3,NA,animal,discusFish,distrClass1,3,4,fish,animal,blackStimulus,NA,5,5,NA,NA
7111-e,1449257240718,6,subSuperTrial,distr22,eagle,target,2,4,bird,animal,rhino,distrClass2,4,2,NA,animal,sheep,distrClass2,3,3,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
7111-e,1449257248731,7,subSuperTrial,distr33,minivan,target,2,4,car,vehicle,dress,distrClass3,3,3,NA,clothing,blackStimulus,NA,1,1,NA,NA,grasses,distrClass3,4,2,NA,plant,blackStimulus,NA,5,5,NA,NA
7111-e,1449257266662,8,colorSizeTrial,colorOnly3Distr1Same,small_green_avocado,target,4,4,NA,NA,big_black_avocado,distractor,1,3,NA,NA,blackStimulus,NA,5,5,NA,NA,small_black_avocado,distractor,2,2,NA,NA,big_black_avocado,distractor,3,1,NA,NA
7111-e,1449257276831,9,subSuperTrial,distr12,grizzlyBear,target,2,3,bear,animal,koalaBear,distrClass1,4,2,bear,animal,sheep,distrClass2,3,4,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
7111-e,1449257291140,10,colorSizeTrial,sizeOnly2Distr1Same,small_brown_belt,target,4,3,NA,NA,blackStimulus,NA,1,1,NA,NA,big_black_belt,distractor,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_brown_belt,distractor,3,4,NA,NA
7111-e,1449257305154,11,subSuperTrial,distr23,diningTable,target,2,2,table,furniture,bookcase,distrClass2,3,4,NA,furniture,pretzels,distrClass3,4,3,NA,snack,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
7111-e,1449257314615,12,colorSizeTrial,sizeOnly3Distr1Same,big_purple_hairdryer,target,3,4,NA,NA,small_purple_hairdryer,distractor,1,2,NA,NA,small_pink_hairdryer,distractor,2,3,NA,NA,small_pink_hairdryer,distractor,4,1,NA,NA,blackStimulus,NA,5,5,NA,NA
7111-e,1449257326023,13,subSuperTrial,distr23,clownFish,target,4,2,fish,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,grasses,distrClass3,2,3,NA,plant,pig,distrClass2,3,4,NA,animal
7111-e,1449257334369,14,colorSizeTrial,colorOnly3Distr1Same,small_orange_coathanger,target,1,1,NA,NA,big_purple_coathanger,distractor,4,4,NA,NA,small_purple_coathanger,distractor,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_coathanger,distractor,3,3,NA,NA
7111-e,1449257344218,15,colorSizeTrial,sizeOnly4Distr3Same,big_yellow_shoe,target,1,1,NA,NA,small_white_shoe,distractor,4,4,NA,NA,small_yellow_shoe,distractor,2,2,NA,NA,small_yellow_shoe,distractor,3,3,NA,NA,small_yellow_shoe,distractor,5,5,NA,NA
7111-e,1449257352794,16,colorSizeTrial,colorOnly3Distr3Same,small_yellow_napkin,target,3,3,NA,NA,blackStimulus,NA,5,5,NA,NA,small_orange_napkin,distractor,4,1,NA,NA,small_orange_napkin,distractor,2,4,NA,NA,small_orange_napkin,distractor,1,2,NA,NA
7111-e,1449257361028,17,colorSizeTrial,sizeOnly3Distr1Same,big_purple_yarn,target,4,3,NA,NA,blackStimulus,NA,5,5,NA,NA,small_red_yarn,distractor,3,4,NA,NA,small_purple_yarn,distractor,1,1,NA,NA,small_red_yarn,distractor,2,2,NA,NA
7111-e,1449257373731,18,colorSizeTrial,sizeOnly4Distr3Same,small_red_bike,target,1,3,NA,NA,big_purple_bike,distractor,3,4,NA,NA,big_red_bike,distractor,2,1,NA,NA,big_red_bike,distractor,4,2,NA,NA,big_red_bike,distractor,5,5,NA,NA
7111-e,1449257382087,19,colorSizeTrial,colorOnly3Distr3Same,big_red_flower,target,1,3,NA,NA,big_purple_flower,distractor,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_flower,distractor,4,2,NA,NA,big_purple_flower,distractor,3,1,NA,NA
7111-e,1449257392579,20,subSuperTrial,distr12,mnMs,target,2,2,candy,snack,cookies,distrClass2,3,3,NA,snack,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,candyCorn,distrClass1,4,4,candy,snack
