gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
3293-5,1449256218486,1,subSuperTrial,distr23,clownFish,target,2,2,fish,animal,blackStimulus,NA,1,1,NA,NA,bison,distrClass2,3,3,NA,animal,pottedPlant,distrClass3,4,4,NA,plant,blackStimulus,NA,5,5,NA,NA
3293-5,1449256231686,2,subSuperTrial,distr12,bedsideTable,target,4,4,table,furniture,wardrobe,distrClass2,3,3,NA,furniture,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,sideTable,distrClass1,2,2,table,furniture
3293-5,1449256289570,3,subSuperTrial,distr12,germanShepherd,target,4,3,dog,animal,greyhound,distrClass1,3,2,dog,animal,lion,distrClass2,2,4,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
3293-5,1449256304175,4,subSuperTrial,distr12,pandaBear,target,3,2,bear,animal,blackStimulus,NA,5,5,NA,NA,bison,distrClass2,2,4,NA,animal,blackStimulus,NA,1,1,NA,NA,koalaBear,distrClass1,4,3,bear,animal
3293-5,1449256321964,5,colorSizeTrial,sizeOnly4Distr1Same,small_blue_cap,target,1,3,NA,NA,big_blue_cap,distractor,5,5,NA,NA,big_orange_cap,distractor,2,2,NA,NA,big_orange_cap,distractor,3,4,NA,NA,big_orange_cap,distractor,4,1,NA,NA
3293-5,1449256347861,6,colorSizeTrial,sizeOnly3Distr1Same,big_white_weddingcake,target,4,1,NA,NA,small_pink_weddingcake,distractor,2,2,NA,NA,small_white_weddingcake,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_pink_weddingcake,distractor,1,3,NA,NA
3293-5,1449256364767,7,colorSizeTrial,sizeOnly2Distr1Same,big_purple_rock,target,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_purple_rock,distractor,3,2,NA,NA,small_green_rock,distractor,4,3,NA,NA,blackStimulus,NA,1,1,NA,NA
3293-5,1449256376521,8,subSuperTrial,distr23,tulip,target,2,2,flower,plant,rabbit,distrClass3,3,3,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,ivy,distrClass2,4,4,NA,plant
3293-5,1449256392508,9,subSuperTrial,distr33,swordFish,target,3,4,fish,animal,blackStimulus,NA,5,5,NA,NA,bathrobe,distrClass3,4,2,NA,clothing,blackStimulus,NA,1,1,NA,NA,ambulance,distrClass3,2,3,NA,vehicle
3293-5,1449256406904,10,colorSizeTrial,sizeOnly3Distr2Same,big_pink_bucket,target,2,1,NA,NA,small_red_bucket,distractor,4,2,NA,NA,small_pink_bucket,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_pink_bucket,distractor,1,3,NA,NA
3293-5,1449256419669,11,colorSizeTrial,sizeOnly3Distr3Same,big_green_chair,target,3,3,NA,NA,small_green_chair,distractor,1,2,NA,NA,small_green_chair,distractor,4,4,NA,NA,small_green_chair,distractor,2,1,NA,NA,blackStimulus,NA,5,5,NA,NA
3293-5,1449256432960,12,subSuperTrial,distr22,daisy,target,2,2,flower,plant,rosemary,distrClass2,4,3,NA,plant,grasses,distrClass2,3,4,NA,plant,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
3293-5,1449256449381,13,colorSizeTrial,sizeOnly3Distr2Same,big_purple_yarn,target,1,3,NA,NA,small_red_yarn,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_purple_yarn,distractor,2,2,NA,NA,small_purple_yarn,distractor,4,1,NA,NA
3293-5,1449256463400,14,subSuperTrial,distr23,pug,target,3,3,dog,animal,blackStimulus,NA,5,5,NA,NA,pottedPlant,distrClass3,2,2,NA,plant,blackStimulus,NA,1,1,NA,NA,pig,distrClass2,4,4,NA,animal
3293-5,1449256476521,15,colorSizeTrial,sizeOnly2Distr1Same,small_red_stapler,target,4,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_stapler,distractor,2,3,NA,NA,blackStimulus,NA,1,1,NA,NA,big_red_stapler,distractor,3,4,NA,NA
3293-5,1449256504998,16,colorSizeTrial,colorOnly2Distr1Same,small_black_book,target,2,3,NA,NA,big_blue_book,distractor,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,small_blue_book,distractor,4,4,NA,NA
3293-5,1449256559375,17,subSuperTrial,distr33,hawaiiShirt,target,3,2,shirt,clothing,blackStimulus,NA,1,1,NA,NA,ivy,distrClass3,2,3,NA,plant,blackStimulus,NA,5,5,NA,NA,kitten,distrClass3,4,4,NA,animal
3293-5,1449256601497,18,subSuperTrial,distr12,coffeeTable,target,4,4,table,furniture,sideTable,distrClass1,2,2,table,furniture,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,bed,distrClass2,3,3,NA,furniture
3293-5,1449256617206,19,colorSizeTrial,sizeOnly3Distr3Same,big_brown_belt,target,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_brown_belt,distractor,4,3,NA,NA,small_brown_belt,distractor,1,1,NA,NA,small_brown_belt,distractor,3,4,NA,NA
3293-5,1449256630440,20,colorSizeTrial,sizeOnly3Distr2Same,small_black_comb,target,3,4,NA,NA,big_black_comb,distractor,1,2,NA,NA,big_blue_comb,distractor,4,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_black_comb,distractor,2,3,NA,NA
3293-5,1449256643836,21,colorSizeTrial,sizeOnly3Distr3Same,big_blue_golfball,target,1,4,NA,NA,small_blue_golfball,distractor,2,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_golfball,distractor,4,2,NA,NA,small_blue_golfball,distractor,3,3,NA,NA
3293-5,1449256666742,22,subSuperTrial,distr12,rose,target,4,2,flower,plant,lily,distrClass1,3,3,flower,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,rosemary,distrClass2,2,4,NA,plant
3293-5,1449256680806,23,colorSizeTrial,sizeOnly4Distr1Same,small_red_pepper,target,3,1,NA,NA,big_green_pepper,distractor,2,5,NA,NA,big_red_pepper,distractor,5,2,NA,NA,big_green_pepper,distractor,1,3,NA,NA,big_green_pepper,distractor,4,4,NA,NA
3293-5,1449256696450,24,subSuperTrial,distr22,wardrobe,distrClass2,2,4,NA,furniture,blackStimulus,NA,5,5,NA,NA,lamp,distrClass2,3,2,NA,furniture,blackStimulus,NA,1,1,NA,NA,picnicTable,target,4,3,table,furniture
3293-5,1449256713381,25,subSuperTrial,distr23,jellyBeans,target,2,2,candy,snack,pretzels,distrClass2,4,4,NA,snack,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,socks,distrClass3,3,3,NA,clothing
3293-5,1449256727839,26,subSuperTrial,distr23,suv,target,4,4,car,vehicle,ambulance,distrClass2,3,3,NA,vehicle,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,crocodile,distrClass3,2,2,NA,animal
3293-5,1449256742885,27,subSuperTrial,distr12,minivan,target,3,4,car,vehicle,sedan,distrClass1,4,3,car,vehicle,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,motorcycle,distrClass2,2,2,NA,vehicle
3293-5,1449256757164,28,colorSizeTrial,sizeOnly3Distr1Same,small_purple_flower,target,2,1,NA,NA,big_red_flower,distractor,4,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_red_flower,distractor,1,3,NA,NA,big_purple_flower,distractor,3,4,NA,NA
3293-5,1449256769634,29,colorSizeTrial,colorOnly3Distr3Same,small_green_jacket,target,3,1,NA,NA,small_brown_jacket,distractor,4,4,NA,NA,small_brown_jacket,distractor,2,2,NA,NA,small_brown_jacket,distractor,1,3,NA,NA,blackStimulus,NA,5,5,NA,NA
3293-5,1449256781637,30,colorSizeTrial,sizeOnly4Distr1Same,big_green_binder,target,3,5,NA,NA,small_blue_binder,distractor,2,3,NA,NA,small_green_binder,distractor,1,1,NA,NA,small_blue_binder,distractor,5,2,NA,NA,small_blue_binder,distractor,4,4,NA,NA
3293-5,1449256798075,31,colorSizeTrial,sizeOnly4Distr3Same,big_red_candle,target,3,4,NA,NA,small_blue_candle,distractor,4,1,NA,NA,small_red_candle,distractor,1,3,NA,NA,small_red_candle,distractor,2,5,NA,NA,small_red_candle,distractor,5,2,NA,NA
3293-5,1449256809071,32,subSuperTrial,distr33,sunflower,target,2,4,flower,plant,blackStimulus,NA,1,1,NA,NA,rabbit,distrClass3,3,3,NA,animal,blackStimulus,NA,5,5,NA,NA,socks,distrClass3,4,2,NA,clothing
3293-5,1449256860630,33,colorSizeTrial,colorOnly4Distr1Same,big_purple_hairdryer,target,3,4,NA,NA,big_pink_hairdryer,distractor,4,5,NA,NA,small_pink_hairdryer,distractor,1,3,NA,NA,small_pink_hairdryer,distractor,2,1,NA,NA,small_pink_hairdryer,distractor,5,2,NA,NA
3293-5,1449256873372,34,subSuperTrial,distr23,pigeon,target,3,4,bird,animal,kitten,distrClass2,2,2,NA,animal,train,distrClass3,4,3,NA,vehicle,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA
3293-5,1449256887916,35,colorSizeTrial,sizeOnly3Distr3Same,small_orange_billiardball,target,1,4,NA,NA,big_orange_billiardball,distractor,4,2,NA,NA,big_orange_billiardball,distractor,2,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_orange_billiardball,distractor,3,3,NA,NA
3293-5,1449256897900,36,subSuperTrial,distr33,convertible,target,2,2,car,vehicle,blackStimulus,NA,1,1,NA,NA,socks,distrClass3,3,4,NA,clothing,horse,distrClass3,4,3,NA,animal,blackStimulus,NA,5,5,NA,NA
3293-5,1449256927171,37,colorSizeTrial,sizeOnly2Distr1Same,big_pink_balloon,target,2,4,NA,NA,small_yellow_balloon,distractor,4,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_pink_balloon,distractor,3,3,NA,NA,blackStimulus,NA,1,1,NA,NA
3293-5,1449256948329,38,colorSizeTrial,colorOnly4Distr3Same,big_purple_bike,target,4,1,NA,NA,big_red_bike,distractor,1,3,NA,NA,big_red_bike,distractor,2,2,NA,NA,small_red_bike,distractor,3,4,NA,NA,big_red_bike,distractor,5,5,NA,NA
