gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
5076-0,1449254414703,1,colorSizeTrial,sizeOnly3Distr2Same,small_white_phone,target,1,3,NA,NA,big_pink_phone,distractor,4,1,NA,NA,big_white_phone,distractor,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_white_phone,distractor,3,4,NA,NA
5076-0,1449254435900,2,subSuperTrial,distr12,parrot,target,3,3,bird,animal,blackStimulus,NA,1,1,NA,NA,sparrow,distrClass1,4,2,bird,animal,bison,distrClass2,2,4,NA,animal,blackStimulus,NA,5,5,NA,NA
5076-0,1449254456013,3,subSuperTrial,distr33,coffeeTable,target,4,2,table,furniture,gloves,distrClass3,2,3,NA,clothing,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,rabbit,distrClass3,3,4,NA,animal
5076-0,1449254467808,4,subSuperTrial,distr23,swordFish,target,4,2,fish,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,lion,distrClass2,2,3,NA,animal,dress,distrClass3,3,4,NA,clothing
5076-0,1449254480410,5,subSuperTrial,distr22,tShirt,target,4,2,shirt,clothing,gloves,distrClass2,3,4,NA,clothing,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,bathrobe,distrClass2,2,3,NA,clothing
5076-0,1449254490487,6,colorSizeTrial,sizeOnly2Distr1Same,big_purple_yarn,target,2,3,NA,NA,small_purple_yarn,distractor,3,2,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_red_yarn,distractor,4,4,NA,NA
5076-0,1449254507357,7,subSuperTrial,distr22,germanShepherd,target,4,4,dog,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,pig,distrClass2,2,3,NA,animal,iguana,distrClass2,3,2,NA,animal
5076-0,1449254518698,8,subSuperTrial,distr23,mnMs,target,4,4,candy,snack,snake,distrClass3,3,3,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,pretzels,distrClass2,2,2,NA,snack
5076-0,1449254528068,9,subSuperTrial,distr33,gummyBears,target,4,2,candy,snack,blackStimulus,NA,5,5,NA,NA,snake,distrClass3,3,4,NA,animal,blackStimulus,NA,1,1,NA,NA,rabbit,distrClass3,2,3,NA,animal
5076-0,1449254541098,10,colorSizeTrial,colorOnly3Distr3Same,small_black_comb,target,2,4,NA,NA,small_blue_comb,distractor,3,2,NA,NA,small_blue_comb,distractor,4,3,NA,NA,small_blue_comb,distractor,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
