gameid,time,roundNum,sender,contents
3029-f,1476485821713,1,listener,"Hello"
3029-f,1476485826289,1,speaker,"Hi :-)"
3029-f,1476485836712,1,speaker,"brown"
3029-f,1476485847520,2,speaker,"dark blue"
3029-f,1476485855678,3,speaker,"green"
3029-f,1476485864879,4,speaker,"grey"
3029-f,1476485876839,5,speaker,"pink"
3029-f,1476485888240,6,speaker,"blue"
3029-f,1476485898592,7,speaker,"pink"
3029-f,1476485932855,8,speaker,"dang, 2 look the same >:o   grey one that is a bit lighter"
3029-f,1476485942547,8,speaker,"more purple maybe"
3029-f,1476485957082,9,speaker,"yay, gj!"
3029-f,1476485963268,9,listener,"thanks "
3029-f,1476485971828,9,speaker,"brighter bluish purple one"
3029-f,1476485984102,10,speaker,"purple"
3029-f,1476485991615,11,speaker,"blue"
3029-f,1476486025181,12,speaker,"green"
3029-f,1476486034818,13,speaker,"green"
3029-f,1476486038197,13,speaker,"darker one"
3029-f,1476486055102,14,speaker,"purple pink one"
3029-f,1476486081347,15,speaker,"purple"
3029-f,1476486095492,16,speaker,"grey"
3029-f,1476486104954,17,speaker,"peach"
3029-f,1476486115227,18,speaker,"pink"
3029-f,1476486138134,19,speaker,"blue, not the purple blue"
3029-f,1476486163997,20,speaker,"blue, not the ones that have hint of purple colors"
3029-f,1476486178792,21,speaker,"pink"
3029-f,1476486188834,22,speaker,"blue"
3029-f,1476486196399,23,speaker,"yellow"
3029-f,1476486204627,24,speaker,"grey"
3029-f,1476486228036,25,speaker,"brighter purple one, not the one that has pink color"
3029-f,1476486238035,26,speaker,"grey"
3029-f,1476486257309,27,speaker,"drab olive green one"
3029-f,1476486295315,28,speaker,"medium purple one, not the grey tinted one and not the brighter one"
3029-f,1476486303111,28,speaker,"i hate being speaker lol"
3029-f,1476486323544,29,listener,"It's all good lol "
3029-f,1476486337835,29,speaker,"olive green.  I am bad with descriptions :P"
3029-f,1476486357724,30,speaker,"purple"
3029-f,1476486367002,31,speaker,"purple"
3029-f,1476486376065,32,listener,"You're doing great "
3029-f,1476486386173,32,speaker,"purplish one"
3029-f,1476486401521,33,speaker,"lighter purple one"
3029-f,1476486412709,34,speaker,"pink"
3029-f,1476486423044,35,speaker,"lime green"
3029-f,1476486458765,36,speaker,"ughhh...ummm, not the grey one and not the purple one...its more blue"
3029-f,1476486477698,37,speaker,"awesome!  purple"
3029-f,1476486493490,38,speaker,"pink brown one"
3029-f,1476486506718,39,speaker,"yellow"
3029-f,1476486522323,40,speaker,"blue"
3029-f,1476486537649,41,speaker,"tan"
3029-f,1476486554355,42,speaker,"lime green"
3029-f,1476486587896,43,speaker,"brighter purple one, not pink and not drab purple"
3029-f,1476486605188,44,speaker,"more purple one"
3029-f,1476486627048,44,speaker,"other is more blue"
3029-f,1476486644109,45,speaker,"those look the same?!"
3029-f,1476486673068,45,speaker,"take your pick lol, it's teal colored one"
3029-f,1476486686890,45,speaker,"more blue maybe"
3029-f,1476486707948,46,speaker,"wow, great job :-D  orange!"
3029-f,1476486716567,47,speaker,"green"
3029-f,1476486734191,48,speaker,"brighter purple"
3029-f,1476486745144,49,speaker,"mint green"
3029-f,1476486781717,50,speaker,"Was nice playing with you, you did great!  bluish purple one"
3029-f,1476486791153,50,listener,"Thanks and you too"
