gameid,time,roundNum,sender,contents
6547-7,1476996661688,1,speaker,"bright purple"
6547-7,1476996674189,2,speaker,"yellow green"
6547-7,1476996682482,3,speaker,"purple"
6547-7,1476996692362,4,speaker,"orange "
6547-7,1476996700741,5,speaker,"green"
6547-7,1476996718786,6,speaker,"blue"
6547-7,1476996735582,7,speaker,"bright green"
6547-7,1476996744660,8,speaker,"blue"
6547-7,1476996756609,9,speaker,"dark green"
6547-7,1476996772370,10,speaker,"pink"
6547-7,1476996784981,11,speaker,"teal"
6547-7,1476996798886,12,speaker,"light bright green"
6547-7,1476996809664,13,speaker,"grey purple"
6547-7,1476996819755,14,speaker,"brown"
6547-7,1476996826697,15,speaker,"blue"
6547-7,1476996834932,16,speaker,"orange"
6547-7,1476996851566,17,speaker,"grey"
6547-7,1476996872586,18,speaker,"bright green"
6547-7,1476996890732,19,speaker,"purple"
6547-7,1476996901442,20,speaker,"brown green"
6547-7,1476996914214,21,speaker,"brown green"
6547-7,1476996924518,22,speaker,"grey"
6547-7,1476996933832,23,speaker,"green"
6547-7,1476996953702,24,speaker,"dark purple"
6547-7,1476996967270,25,speaker,"green grey"
6547-7,1476996994696,26,speaker,"dark purple bluish"
6547-7,1476997006442,27,speaker,"green"
6547-7,1476997018331,28,speaker,"blue purple"
6547-7,1476997037479,29,speaker,"green "
6547-7,1476997058022,30,speaker,"dark purple"
6547-7,1476997074750,31,speaker,"green"
6547-7,1476997091609,32,speaker,"brown"
6547-7,1476997110323,33,speaker,"greyblue"
6547-7,1476997136491,34,speaker,"bright blue purple"
6547-7,1476997155337,35,speaker,"red"
6547-7,1476997188624,36,speaker,"blue"
6547-7,1476997200931,37,speaker,"red orange"
6547-7,1476997220440,38,speaker,"dark green\"
6547-7,1476997234914,39,speaker,"dark green"
6547-7,1476997251457,40,speaker,"pink"
6547-7,1476997262807,41,speaker,"green brown"
6547-7,1476997288087,42,speaker,"bright purple pink"
6547-7,1476997300011,43,speaker,"brown grey"
6547-7,1476997321735,44,speaker,"dark purple"
6547-7,1476997336611,45,speaker,"light pinl"
6547-7,1476997372871,46,speaker,"green"
6547-7,1476997382972,47,speaker,"marroon"
6547-7,1476997400065,48,speaker,"dark purple grey"
6547-7,1476997416157,49,speaker,"blue"
6547-7,1476997422176,50,speaker,"blue"
