gameid,time,roundNum,sender,contents
5455-3,1476500792347,1,speaker,"the lightest blue"
5455-3,1476500807113,2,speaker,"the darkest purple"
5455-3,1476500816085,3,speaker,"blue"
5455-3,1476500829382,4,speaker,"the brownest gray"
5455-3,1476500844706,5,speaker,"tge dark purple"
5455-3,1476500856880,6,speaker,"neon purple"
5455-3,1476500892201,7,speaker,"not the greenish, not the sandy brown"
5455-3,1476500905404,8,speaker,"oranfge"
5455-3,1476500912987,9,speaker,"grey"
5455-3,1476500938105,10,speaker,"not neon..instead the brownish of the other 2"
5455-3,1476500949665,11,speaker,"green"
5455-3,1476500956919,12,speaker,"green"
5455-3,1476500964581,13,speaker,"purple"
5455-3,1476500981929,14,speaker,"darker neom green"
5455-3,1476500994345,15,speaker,"yellowish neon"
5455-3,1476501003970,16,speaker,"light blue"
5455-3,1476501012857,17,speaker,"purple"
5455-3,1476501019819,18,speaker,"blue"
5455-3,1476501027584,19,speaker,"neon"
5455-3,1476501040122,20,speaker,"neon purp[le"
5455-3,1476501053090,21,speaker,"darker green"
5455-3,1476501066809,22,speaker,"orange"
5455-3,1476501073768,23,speaker,"green"
5455-3,1476501092817,24,speaker,"not purple, the lighter blue"
5455-3,1476501106546,25,speaker,"purple"
5455-3,1476501114473,26,speaker,"blue"
5455-3,1476501128228,27,speaker,"not blue not yellow"
5455-3,1476501141515,28,speaker,"neon purple"
5455-3,1476501151619,29,speaker,"neon purple"
5455-3,1476501177210,30,speaker,"the one that is not neon"
5455-3,1476501186241,31,speaker,"red"
5455-3,1476501194281,32,speaker,"brown"
5455-3,1476501201907,33,speaker,"blue"
5455-3,1476501210505,34,speaker,"blue"
5455-3,1476501220045,35,speaker,"brown"
5455-3,1476501230195,36,speaker,"blue"
5455-3,1476501240138,37,speaker,"darest"
5455-3,1476501260448,38,speaker,"darkest again"
5455-3,1476501275030,39,speaker,"darker brown"
5455-3,1476501294334,40,speaker,"darker...no greenish tint"
5455-3,1476501332571,41,speaker,"darof the two that are most similar, this brown looks the glossiest"
5455-3,1476501339444,41,speaker,"no gray"
5455-3,1476501349505,42,listener,"sorry"
5455-3,1476501363544,42,speaker,"tough one,,, middle in darkness"
5455-3,1476501382573,43,speaker,"sandy color, not gray"
5455-3,1476501394359,44,speaker,"grey"
5455-3,1476501410951,45,speaker,"most yellow"
5455-3,1476501419850,46,speaker,"blue"
5455-3,1476501427196,47,speaker,"green"
5455-3,1476501438021,48,speaker,"bright blue"
5455-3,1476501445924,49,speaker,"green"
5455-3,1476501458524,50,speaker,"darker yellow"
5455-3,1476501464199,50,listener,"thanks!"
