gameid,time,roundNum,sender,contents
2651-e,1476503430527,1,speaker,"Bluest "
2651-e,1476503441723,2,speaker,"purplest "
2651-e,1476503451683,3,speaker,"darker blue "
2651-e,1476503464447,4,speaker,"drabbest "
2651-e,1476503484323,5,speaker,"grayest..not greenish "
2651-e,1476503498867,6,speaker,"bluish gray "
2651-e,1476503517313,7,speaker,"more gray than neutral "
2651-e,1476503552024,8,speaker,"not the grayish color and not the yellowist "
2651-e,1476503582205,8,listener,"I have yellow green, a pea soup, and old ping pong table"
2651-e,1476503601085,8,speaker,"pea soup "
2651-e,1476503610482,9,speaker,"lol sorry "
2651-e,1476503613549,9,speaker,"bluest of the 3"
2651-e,1476503620693,9,listener,"nothing to apologize for, we all see color differently"
2651-e,1476503632021,10,speaker,":)"
2651-e,1476503636901,10,speaker,"olive green "
2651-e,1476503645695,11,speaker,"green "
2651-e,1476503672776,11,listener,"the last guy said "not magenta, but more fuscia than mauve" and I was like, what language are you speaking?"
2651-e,1476503693970,12,speaker,"HAhahha I had one too"
2651-e,1476503696282,12,speaker,"bluest "
2651-e,1476503712792,13,speaker,"not blue or reddish "
2651-e,1476503725928,13,speaker,"more gray "
2651-e,1476503738427,14,speaker,"pink"
2651-e,1476503743970,14,speaker,"not reddish "
2651-e,1476503764559,15,listener,"good luck"
2651-e,1476503785963,15,speaker,"not bright pink but the one with more blue "
2651-e,1476503796387,16,speaker,"and lol"
2651-e,1476503800748,16,speaker,"teal "
2651-e,1476503810423,17,speaker,"green "
2651-e,1476503820704,18,speaker,"blue "
2651-e,1476503828453,19,speaker,"pink"
2651-e,1476503842188,20,speaker,"gray...no blue tint "
2651-e,1476503860907,20,listener,"are you using a red tint program like f.lux?"
2651-e,1476503862568,20,speaker,"more angry shy than blue sky"
2651-e,1476503871838,20,speaker,"stormy sky "
2651-e,1476503879452,20,speaker,"not purplish "
2651-e,1476503887239,21,speaker,"yes lol"
2651-e,1476503897208,21,speaker,"umm more aqua than blue? "
2651-e,1476503902278,21,speaker,"brighter"
2651-e,1476503911650,21,listener,"yea, you should probably turn that off, it really makes a difference, and is in the instructions"
2651-e,1476503929398,21,listener,"plus, it'll be easier to see grays and blues and purples"
2651-e,1476503934265,21,speaker,"turn what off?"
2651-e,1476503937594,21,listener,"f.lux"
2651-e,1476503951678,21,listener,"red tint program"
2651-e,1476503958689,21,speaker,"I don't have that on"
2651-e,1476503963251,21,listener,"my mistake, sorry"
2651-e,1476503976719,22,speaker,"no problem thanks anyway "
2651-e,1476503981533,22,speaker,"greensih blue "
2651-e,1476504000096,23,speaker,"bluest "
