gameid,time,roundNum,sender,contents
2002-0,1476491164733,1,speaker,"dark grey"
2002-0,1476491181379,2,speaker,"purplish"
2002-0,1476491190881,3,speaker,"green"
2002-0,1476491201619,4,speaker,"neon pink"
2002-0,1476491210869,5,speaker,"brown"
2002-0,1476491221369,6,speaker,"neon pink"
2002-0,1476491232174,7,speaker,"dull pink"
2002-0,1476491242973,8,speaker,"neon green"
2002-0,1476491250833,9,speaker,"red"
2002-0,1476491261128,10,speaker,"neon pink"
2002-0,1476491268285,11,speaker,"blue"
2002-0,1476491276699,12,speaker,"green"
2002-0,1476491290766,13,speaker,"green"
2002-0,1476491301475,14,speaker,"tan"
2002-0,1476491312418,15,speaker,"pinkish"
2002-0,1476491323888,16,speaker,"dull"
2002-0,1476491352773,16,speaker,"orangish"
2002-0,1476491377081,17,speaker,"neon purp"
2002-0,1476491391833,18,speaker,"dull green"
2002-0,1476491408196,19,speaker,"caca"
2002-0,1476491422340,20,speaker,"dull orange"
2002-0,1476491438016,21,speaker,"dull blue"
2002-0,1476491449955,22,speaker,"blue"
2002-0,1476491462344,23,speaker,"not dull"
2002-0,1476491476265,24,speaker,"pink"
2002-0,1476491489593,25,speaker,"brownish"
2002-0,1476491506464,26,speaker,"red"
2002-0,1476491515583,27,speaker,"blue"
2002-0,1476491531535,28,speaker,"dull blue"
2002-0,1476491545905,29,speaker,"pink"
2002-0,1476491560289,30,speaker,"easter pink"
2002-0,1476491580890,31,speaker,"greenish blue"
2002-0,1476491594854,32,speaker,"tan"
2002-0,1476491603865,33,speaker,"red"
2002-0,1476491623478,34,speaker,"not dull grey"
2002-0,1476491639174,35,speaker,"dark green"
2002-0,1476491654359,36,speaker,"dark green"
2002-0,1476491663844,37,speaker,"neon green"
2002-0,1476491677271,38,speaker,"brownish"
2002-0,1476491700454,39,speaker,"pink"
2002-0,1476491727450,40,speaker,"dull pink"
2002-0,1476491740445,41,speaker,"redish pink"
2002-0,1476491757444,42,speaker,"light blue"
2002-0,1476491767904,43,speaker,"lime"
2002-0,1476491779503,44,speaker,"light pink"
2002-0,1476491794723,45,speaker,"grey"
2002-0,1476491804879,46,speaker,"red"
2002-0,1476491812941,47,speaker,"blue"
2002-0,1476491823311,48,speaker,"dull blue"
2002-0,1476491837276,49,speaker,"dull yellow"
2002-0,1476491847084,50,speaker,"greenish"
