gameid,time,roundNum,sender,contents
8782-f,1476489315478,1,speaker,"The target is gray"
8782-f,1476489324788,2,speaker,"The target is gray"
8782-f,1476489333234,3,speaker,"Target is blue"
8782-f,1476489342934,4,speaker,"target is purple"
8782-f,1476489350148,5,speaker,"target is pink"
8782-f,1476489358959,6,speaker,"target is blue"
8782-f,1476489376605,7,speaker,"target is the green that is not lime green"
8782-f,1476489391734,8,speaker,"target is plum"
8782-f,1476489404655,8,speaker,"target is the purple closer to gray"
8782-f,1476489414190,9,speaker,"target is green"
8782-f,1476489421735,10,speaker,"target is yellow"
8782-f,1476489444810,11,speaker,"target is green that is less olive drab"
8782-f,1476489466125,12,speaker,"target is the brighter of the two light blues"
8782-f,1476489487576,13,speaker,"target is the green that looks grayish"
8782-f,1476489503460,14,speaker,"target is the subtle purple"
8782-f,1476489511726,15,speaker,"target is green"
8782-f,1476489520181,16,speaker,"pink"
8782-f,1476489553575,17,listener,"? "
8782-f,1476489574551,18,listener,"lol"
8782-f,1476489574793,18,speaker,"yellow"
8782-f,1476489581671,19,speaker,"green"
8782-f,1476489588298,20,speaker,"purple"
8782-f,1476489596042,21,speaker,"blue"
8782-f,1476489607592,22,speaker,"pick one"
8782-f,1476489615183,23,speaker,"green"
8782-f,1476489626878,24,speaker,"olive green camo"
8782-f,1476489639908,25,speaker,"green that's less brown"
8782-f,1476489651317,26,speaker,"purple that is less pink"
8782-f,1476489661548,27,speaker,"purple"
8782-f,1476489674383,28,speaker,"purple with more pink"
8782-f,1476489681080,29,speaker,"purple"
8782-f,1476489694042,30,speaker,"reddish"
8782-f,1476489700297,31,listener,"l"
8782-f,1476489708089,32,speaker,"blue"
8782-f,1476489716069,33,speaker,"skin tone"
8782-f,1476489723949,34,speaker,"orange"
8782-f,1476489737027,35,listener,"paypal me 15 buck"
8782-f,1476489749309,35,speaker,"haha....sure "
8782-f,1476489756093,35,speaker,"bluish purple"
8782-f,1476489766625,36,speaker,"darker purple"
8782-f,1476489773363,37,speaker,"yellow"
8782-f,1476489780344,38,speaker,"grey"
8782-f,1476489782699,38,listener,"do you have the restaurant hit"
8782-f,1476489789189,39,speaker,"no"
8782-f,1476489794564,39,speaker,"darker green"
8782-f,1476489794862,39,listener,"5 dolar to chat with other "
8782-f,1476489808360,40,speaker,"bllue closer to teal"
8782-f,1476489821814,41,speaker,"the goldish one"
8782-f,1476489843884,42,speaker,"green that looks like an olive"
8782-f,1476489864874,43,speaker,"yellow"
8782-f,1476489908596,44,speaker,"purple that looks grayish"
8782-f,1476489909810,44,listener,"restaurant hit 5 dolars and 1 dollar for each convo up to 7 = 40 mins"
8782-f,1476489931636,45,speaker,"it's not available to me... i looked"
8782-f,1476489932535,45,speaker,"green"
8782-f,1476489951643,46,speaker,"the green in the middle of the spectrum"
8782-f,1476489963447,46,speaker,"bluish hue"
8782-f,1476489971866,47,speaker,"tan"
8782-f,1476489995733,48,speaker,"not the reddest one or the pinkest one"
8782-f,1476490007716,49,speaker,"purple"
8782-f,1476490014557,50,speaker,"purple"
8782-f,1476490017262,50,speaker,"good work"
