gameid,time,roundNum,sender,contents
1070-6,1476991842383,1,speaker,"medium green color"
1070-6,1476991865322,1,listener,"tealish?"
1070-6,1476991875613,1,speaker,"more green than that"
1070-6,1476991895529,2,speaker,"fern color"
1070-6,1476991907072,2,listener,"green?"
1070-6,1476991926643,2,speaker,"yes"
1070-6,1476991938417,3,speaker,"blue"
1070-6,1476991954775,3,listener,"I have a yellow, pink and purple"
1070-6,1476991961809,3,speaker,"purple"
1070-6,1476991973201,4,speaker,"pink"
1070-6,1476991989069,5,speaker,"darkest color"
1070-6,1476992006612,6,speaker,"greenest color"
1070-6,1476992033586,7,speaker,"muted gray very dull"
1070-6,1476992056770,7,listener,"more tanish than true gray"
1070-6,1476992062514,7,speaker,"yes"
1070-6,1476992078872,8,speaker,"yellowish green"
1070-6,1476992096386,9,speaker,"bright green"
1070-6,1476992108438,10,speaker,"greenish gray"
1070-6,1476992126698,11,speaker,"pinkish purple"
1070-6,1476992158894,12,speaker,"orangish red"
1070-6,1476992167471,13,speaker,"gray"
1070-6,1476992177101,14,speaker,"gray"
1070-6,1476992193423,15,speaker,"purple/tan"
1070-6,1476992210343,16,speaker,"darker blue"
1070-6,1476992224380,17,speaker,"purple blue"
1070-6,1476992250737,17,listener,"I have purple, blue and grayish blue"
1070-6,1476992257405,17,speaker,"purple"
1070-6,1476992269697,18,speaker,"yellow"
1070-6,1476992287715,19,speaker,"army green"
1070-6,1476992306288,20,speaker,"army green dull"
1070-6,1476992317861,21,speaker,"purple"
1070-6,1476992329040,21,listener,"dark or light"
1070-6,1476992331639,21,speaker,"dark"
1070-6,1476992343892,22,speaker,"blue"
1070-6,1476992361668,23,speaker,"bright aqua"
1070-6,1476992387045,24,speaker,"medium gray"
1070-6,1476992405030,25,speaker,"red"
1070-6,1476992421877,25,listener,"I have orange, gray and purpleish"
1070-6,1476992427334,25,speaker,"orange"
1070-6,1476992439358,26,speaker,"green"
1070-6,1476992448436,26,listener,"light or dark"
1070-6,1476992452525,26,speaker,"dark"
1070-6,1476992462357,27,speaker,"purple"
1070-6,1476992478302,28,speaker,"green"
1070-6,1476992485842,28,listener,"light or dark"
1070-6,1476992488504,28,speaker,"dark"
1070-6,1476992500068,29,speaker,"dark blue"
1070-6,1476992528055,30,speaker,"the gray that stands out the most"
1070-6,1476992550907,30,speaker,"it looks more green"
1070-6,1476992563389,31,speaker,"light blue"
1070-6,1476992574484,32,speaker,"yellow green"
1070-6,1476992589995,33,speaker,"green "
1070-6,1476992602089,33,speaker,"with yellow"
1070-6,1476992616427,34,speaker,"grey with blue"
1070-6,1476992638343,34,speaker,"bluish gray"
1070-6,1476992650439,35,speaker,"orange/red"
1070-6,1476992662098,36,speaker,"greenish yellow"
1070-6,1476992673317,37,speaker,"blue"
1070-6,1476992688098,38,speaker,"purple medium"
1070-6,1476992698053,39,speaker,"mint green"
1070-6,1476992709891,40,speaker,"dull gray"
1070-6,1476992722962,41,speaker,"purple bright"
1070-6,1476992735170,42,speaker,"aqua dull"
1070-6,1476992755222,43,speaker,"green mint duller in tone"
1070-6,1476992774743,43,listener,"lighter?"
1070-6,1476992782610,43,speaker,"brighter of all 3"
1070-6,1476992799670,44,speaker,"brightest of all 3"
1070-6,1476992813982,44,listener,"almost true blue?"
1070-6,1476992814435,44,speaker,"blue"
1070-6,1476992817268,44,speaker,"yes"
1070-6,1476992823270,45,speaker,"grey"
1070-6,1476992825542,45,speaker,"brown"
1070-6,1476992834744,46,speaker,"purple"
1070-6,1476992844837,47,speaker,"pink dull"
1070-6,1476992853375,48,speaker,"green"
1070-6,1476992863082,49,speaker,"greenish"
1070-6,1476992874971,49,listener,"lighter or darker"
1070-6,1476992878613,49,speaker,"lighter"
1070-6,1476992892440,50,speaker,"purple/pink"
