gameid,time,roundNum,sender,contents
9080-5,1476467697391,1,speaker,"blue"
9080-5,1476467711244,2,speaker,"bright purple"
9080-5,1476467719226,3,speaker,"gray"
9080-5,1476467735737,4,speaker,"blue with a hint of green"
9080-5,1476467744969,5,speaker,"purple gray"
9080-5,1476467754466,6,speaker,"purple bright"
9080-5,1476467762961,7,speaker,"puke"
9080-5,1476467770268,8,speaker,"blue"
9080-5,1476467780036,9,speaker,"bluish purple"
9080-5,1476467794601,10,speaker,"the brighter of the two reds"
9080-5,1476467802506,11,speaker,"purple"
9080-5,1476467814384,12,speaker,"grayish blue"
9080-5,1476467822307,13,speaker,"brown"
9080-5,1476467833527,14,speaker,"grayish blue"
9080-5,1476467848593,15,speaker,"blue with a hint a green"
9080-5,1476467863161,16,speaker,"sorry. muted purple"
9080-5,1476467864234,16,listener,"sorry"
9080-5,1476467872825,17,speaker,"red"
9080-5,1476467880505,18,speaker,"muted blue"
9080-5,1476467889721,19,speaker,"gray"
9080-5,1476467895994,20,speaker,"blue"
9080-5,1476467905564,20,listener,"grey blue?"
9080-5,1476467907873,20,speaker,"yes"
9080-5,1476467917834,21,speaker,"bright blue green"
9080-5,1476467928429,22,speaker,"green straight up"
9080-5,1476467935872,23,speaker,"green"
9080-5,1476467951417,24,speaker,"green typical"
9080-5,1476467960818,25,speaker,"purple pink"
9080-5,1476467969569,26,speaker,"blue"
9080-5,1476467986020,27,speaker,"bright bluish white"
9080-5,1476467995456,28,speaker,"muted green"
9080-5,1476468005937,29,speaker,"orange"
9080-5,1476468012258,30,speaker,"purple"
9080-5,1476468020823,31,speaker,"blue bright"
9080-5,1476468029220,32,speaker,"gray blue"
9080-5,1476468036741,33,speaker,"my bad. blue"
9080-5,1476468049838,34,speaker,"beige"
9080-5,1476468060817,35,speaker,"pinkish purple"
9080-5,1476468071858,36,speaker,"muted purple"
9080-5,1476468082348,37,speaker,"grayish blue"
9080-5,1476468090112,38,speaker,"green"
9080-5,1476468097970,39,speaker,"grayish blue"
9080-5,1476468106129,40,speaker,"p;urple"
9080-5,1476468124499,41,speaker,"in between blue and purple"
9080-5,1476468131656,41,speaker,"not one or the other"
9080-5,1476468145530,42,speaker,"green, a little brighter"
9080-5,1476468155574,43,speaker,"grayest"
9080-5,1476468170850,44,speaker,"raddish"
9080-5,1476468182052,45,speaker,"muted purple"
9080-5,1476468191081,46,speaker,"purple brighter"
9080-5,1476468200068,47,speaker,"gray blue"
9080-5,1476468209565,48,speaker,"bright purple"
9080-5,1476468223912,49,speaker,"gray with a hint of red"
9080-5,1476468238421,50,speaker,"muted green. nice playing with u"
9080-5,1476468245512,50,listener,"u 2"
