iterationName	gameid	time	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	condition	contextType	eventType
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501080959458	redSquare2	2	2	1	2	spottedCircle1	1	2	2	2	stripedCircle1	2	1	1	1	blueSquare1	1	1	2	1	blueSquare1	stripedCircle1	1	false	basic	basic	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501080996214	redSquare1	1	1	2	2	stripedCircle2	2	1	1	2	blueSquare2	2	2	2	1	spottedCircle2	1	2	1	1	spottedCircle2	spottedCircle2	2	true	basic	basic	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081021105	blueSquare1	2	1	1	1	blueSquare2	1	1	2	2	spottedCircle2	2	2	2	1	stripedCircle1	1	2	1	2	stripedCircle1	stripedCircle1	3	true	basic	basic	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081038112	stripedCircle1	1	2	1	1	blueSquare2	2	2	2	1	blueSquare1	2	1	1	2	redSquare1	1	1	2	2	redSquare1	redSquare1	4	true	basic	basic	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081052410	stripedCircle2	2	2	1	2	spottedCircle2	1	1	2	2	stripedCircle1	1	2	2	1	blueSquare2	2	1	1	1	blueSquare2	blueSquare2	5	true	basic	super	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081068385	spottedCircle2	1	1	2	1	blueSquare1	2	1	1	2	stripedCircle2	2	2	2	2	spottedCircle1	1	2	1	1	spottedCircle1	spottedCircle2	6	false	basic	sub	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081081918	stripedCircle1	1	2	1	2	blueSquare2	2	1	2	2	stripedCircle2	2	2	1	1	spottedCircle1	1	1	2	1	spottedCircle1	spottedCircle1	7	true	basic	basic	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081093901	stripedCircle2	2	2	2	2	stripedCircle1	1	2	2	1	redSquare1	2	1	1	1	blueSquare1	1	1	1	2	blueSquare1	blueSquare1	8	true	basic	basic	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081116363	redSquare1	2	2	2	1	redSquare2	1	2	1	2	blueSquare2	1	1	2	2	spottedCircle2	2	1	1	1	spottedCircle2	spottedCircle2	9	true	basic	super	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081126973	redSquare1	2	1	2	2	spottedCircle1	1	1	1	2	spottedCircle2	2	2	1	1	blueSquare2	1	2	2	1	blueSquare2	blueSquare2	10	true	basic	basic	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081150488	blueSquare2	2	2	2	1	spottedCircle2	1	2	1	2	redSquare2	2	1	1	1	redSquare1	1	1	2	2	redSquare1	redSquare1	11	true	basic	sub	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081164968	spottedCircle1	2	2	2	2	blueSquare1	1	1	1	2	spottedCircle2	1	2	1	1	stripedCircle1	2	1	2	1	stripedCircle1	stripedCircle1	12	true	basic	basic	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081205040	spottedCircle1	1	2	1	2	stripedCircle1	2	1	2	1	blueSquare2	2	2	1	1	redSquare1	1	1	2	2	redSquare1	blueSquare2	13	false	basic	basic	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081225975	blueSquare2	2	1	2	2	redSquare2	1	2	1	1	redSquare1	2	2	1	2	stripedCircle1	1	1	2	1	stripedCircle1	redSquare1	14	false	basic	super	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081244387	redSquare1	1	1	1	1	redSquare2	2	2	2	2	spottedCircle1	2	1	1	2	stripedCircle2	1	2	2	1	stripedCircle2	spottedCircle1	15	false	basic	basic	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081256386	spottedCircle1	2	1	1	1	spottedCircle2	2	2	2	2	stripedCircle2	1	1	2	1	blueSquare2	1	2	1	2	blueSquare2	blueSquare2	16	true	basic	super	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081280419	spottedCircle1	2	2	1	1	stripedCircle2	1	2	2	1	stripedCircle1	2	1	2	2	redSquare2	1	1	1	2	redSquare2	redSquare2	17	true	basic	super	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081296563	redSquare2	2	1	1	1	redSquare1	2	2	1	2	blueSquare1	1	1	2	1	spottedCircle2	1	2	2	2	spottedCircle2	spottedCircle2	18	true	basic	super	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081333191	redSquare2	2	2	1	2	blueSquare2	2	1	2	2	spottedCircle1	1	2	1	1	stripedCircle2	1	1	2	1	stripedCircle2	spottedCircle1	19	false	basic	basic	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081346237	redSquare2	2	2	1	2	redSquare1	2	1	2	2	blueSquare2	1	2	1	1	stripedCircle1	1	1	2	1	stripedCircle1	stripedCircle1	20	true	basic	super	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081368114	redSquare2	1	1	1	2	stripedCircle1	2	2	2	2	spottedCircle2	1	2	1	1	blueSquare1	2	1	2	1	blueSquare1	blueSquare1	21	true	basic	basic	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081384737	blueSquare2	2	1	1	2	spottedCircle2	2	2	2	2	redSquare2	1	1	1	1	stripedCircle2	1	2	2	1	stripedCircle2	stripedCircle2	22	true	basic	basic	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081424069	blueSquare2	2	2	1	1	blueSquare1	1	1	2	1	stripedCircle2	1	2	1	2	redSquare2	2	1	2	2	redSquare2	blueSquare2	23	false	basic	basic	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081442775	stripedCircle2	1	2	2	1	blueSquare2	2	1	1	1	stripedCircle1	2	2	2	2	redSquare1	1	1	1	2	redSquare1	redSquare1	24	true	basic	basic	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081457918	redSquare1	1	1	1	1	stripedCircle2	2	1	1	2	redSquare2	2	2	2	2	blueSquare1	1	2	2	1	blueSquare1	blueSquare1	25	true	basic	basic	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081498924	stripedCircle1	2	2	2	2	blueSquare2	1	2	1	1	spottedCircle2	2	1	2	1	redSquare2	1	1	1	2	redSquare2	redSquare2	26	true	basic	basic	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081529245	blueSquare1	2	1	2	1	stripedCircle2	1	1	1	2	blueSquare2	1	2	2	2	spottedCircle2	2	2	1	1	spottedCircle2	stripedCircle2	27	false	basic	basic	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081562985	stripedCircle1	2	2	2	2	spottedCircle2	1	1	1	2	blueSquare2	2	1	1	1	redSquare2	1	2	2	1	redSquare2	redSquare2	28	true	basic	basic	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081583933	stripedCircle2	1	2	1	2	spottedCircle1	2	1	2	1	blueSquare1	2	2	2	2	redSquare1	1	1	1	1	redSquare1	redSquare1	29	true	basic	basic	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081621320	stripedCircle2	1	2	1	2	spottedCircle1	2	2	2	2	redSquare2	2	1	2	1	spottedCircle2	1	1	1	1	spottedCircle2	spottedCircle1	30	false	basic	sub	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081640887	stripedCircle2	1	2	1	1	redSquare2	1	1	1	2	spottedCircle2	2	1	2	1	stripedCircle1	2	2	2	2	stripedCircle1	stripedCircle2	31	false	basic	sub	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081669647	spottedCircle2	1	1	2	1	stripedCircle2	2	1	1	2	spottedCircle1	1	2	1	1	redSquare2	2	2	2	2	redSquare2	redSquare2	32	true	basic	super	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081684128	spottedCircle1	1	2	2	1	redSquare1	2	1	2	2	redSquare2	1	1	1	1	stripedCircle2	2	2	1	2	stripedCircle2	spottedCircle1	33	false	basic	basic	clickedObj
pilot0	2926-ad08451f-ad51-4da2-9c82-3f91a00a485d	1501081711038	stripedCircle1	2	1	2	1	redSquare2	1	2	1	1	stripedCircle2	2	2	1	2	blueSquare2	1	1	2	2	blueSquare2	stripedCircle1	34	false	basic	basic	clickedObj
