iterationName	gameid	time	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	condition	contextType	eventType
pilot0	6563-c15d746c-095c-417d-960b-f64c6121bf1d	1501075279923	blueSquare2	1	2	2	2	stripedCircle1	1	1	1	1	blueSquare1	2	1	2	1	spottedCircle1	2	2	1	2	spottedCircle1	stripedCircle1	1	false	uniform	basic	clickedObj
pilot0	6563-c15d746c-095c-417d-960b-f64c6121bf1d	1501075296170	blueSquare2	1	2	1	1	stripedCircle1	2	1	1	2	blueSquare1	1	1	2	1	spottedCircle1	2	2	2	2	spottedCircle1	blueSquare2	2	false	uniform	basic	clickedObj
pilot0	6563-c15d746c-095c-417d-960b-f64c6121bf1d	1501075309398	redSquare2	1	1	2	1	blueSquare2	1	2	1	2	blueSquare1	2	2	2	2	stripedCircle1	2	1	1	1	stripedCircle1	blueSquare2	3	false	uniform	super	clickedObj
pilot0	6563-c15d746c-095c-417d-960b-f64c6121bf1d	1501075325426	spottedCircle1	1	1	1	2	spottedCircle2	2	2	2	2	redSquare1	2	1	2	1	blueSquare1	1	2	1	1	blueSquare1	blueSquare1	4	true	uniform	basic	clickedObj
pilot0	6563-c15d746c-095c-417d-960b-f64c6121bf1d	1501075339152	stripedCircle1	2	1	1	2	stripedCircle2	1	1	2	1	redSquare2	1	2	2	2	blueSquare1	2	2	1	1	blueSquare1	stripedCircle2	5	false	uniform	basic	clickedObj
pilot0	6563-c15d746c-095c-417d-960b-f64c6121bf1d	1501075348978	redSquare1	1	2	1	1	stripedCircle1	1	1	1	2	redSquare2	2	1	2	2	blueSquare1	2	2	2	1	blueSquare1	blueSquare1	6	true	uniform	basic	clickedObj
pilot0	6563-c15d746c-095c-417d-960b-f64c6121bf1d	1501075362388	blueSquare2	2	1	1	2	spottedCircle1	2	2	2	2	stripedCircle2	1	1	2	1	stripedCircle1	1	2	1	1	stripedCircle1	blueSquare2	7	false	uniform	sub	clickedObj
pilot0	6563-c15d746c-095c-417d-960b-f64c6121bf1d	1501075373470	blueSquare2	1	1	1	2	spottedCircle2	2	1	1	1	spottedCircle1	2	2	2	1	redSquare2	1	2	2	2	redSquare2	redSquare2	8	true	uniform	basic	clickedObj
pilot0	6563-c15d746c-095c-417d-960b-f64c6121bf1d	1501075388849	spottedCircle2	2	2	1	1	blueSquare2	2	1	2	2	blueSquare1	1	1	1	2	redSquare1	1	2	2	1	redSquare1	blueSquare1	9	false	uniform	basic	clickedObj
pilot0	6563-c15d746c-095c-417d-960b-f64c6121bf1d	1501075400911	stripedCircle2	1	2	2	2	stripedCircle1	1	1	1	1	spottedCircle1	2	2	2	1	blueSquare2	2	1	1	2	blueSquare2	blueSquare2	10	true	uniform	super	clickedObj
pilot0	6563-c15d746c-095c-417d-960b-f64c6121bf1d	1501075410483	blueSquare1	1	1	2	2	redSquare2	2	2	1	2	spottedCircle2	1	2	1	1	blueSquare2	2	1	2	1	blueSquare2	blueSquare2	11	true	uniform	sub	clickedObj
pilot0	6563-c15d746c-095c-417d-960b-f64c6121bf1d	1501075431905	spottedCircle1	1	2	2	2	stripedCircle1	2	1	1	1	redSquare1	2	2	2	1	stripedCircle2	1	1	1	2	stripedCircle2	spottedCircle1	12	false	uniform	sub	clickedObj
pilot0	6563-c15d746c-095c-417d-960b-f64c6121bf1d	1501075451309	blueSquare1	2	1	1	2	redSquare1	2	2	2	2	stripedCircle2	1	2	1	1	blueSquare2	1	1	2	1	blueSquare2	blueSquare2	13	true	uniform	sub	clickedObj
pilot0	6563-c15d746c-095c-417d-960b-f64c6121bf1d	1501075460867	stripedCircle1	2	2	1	1	redSquare2	1	2	1	2	redSquare1	2	1	2	1	blueSquare1	1	1	2	2	blueSquare1	blueSquare1	14	true	uniform	basic	clickedObj
