iterationName	gameid	time	object1name	object1speakerX	object1speakerY	object1listenerX	object1listenerY	object2name	object2speakerX	object2speakerY	object2listenerX	object2listenerY	object3name	object3speakerX	object3speakerY	object3listenerX	object3listenerY	object4name	object4speakerX	object4speakerY	object4listenerX	object4listenerY	intendedName	clickedName	trialNum	correct	condition	contextType	eventType
pilot0	9282-338ec381-b636-4f77-bf14-24d78c4ea1e9	1501080099704	redSquare1	1	1	1	1	spottedCircle2	2	1	2	2	redSquare2	2	2	1	2	spottedCircle1	1	2	2	1	spottedCircle1	redSquare1	1	false	over	sub	clickedObj
pilot0	9282-338ec381-b636-4f77-bf14-24d78c4ea1e9	1501080136051	spottedCircle1	1	2	2	1	stripedCircle2	2	1	2	2	redSquare1	1	1	1	2	redSquare2	2	2	1	1	redSquare2	stripedCircle2	2	false	over	sub	clickedObj
pilot0	9282-338ec381-b636-4f77-bf14-24d78c4ea1e9	1501080158466	stripedCircle1	1	2	1	2	blueSquare2	2	2	2	1	redSquare1	1	1	2	2	blueSquare1	2	1	1	1	blueSquare1	redSquare1	3	false	over	sub	clickedObj
pilot0	9282-338ec381-b636-4f77-bf14-24d78c4ea1e9	1501080195092	blueSquare2	1	1	2	1	blueSquare1	2	1	2	2	redSquare2	1	2	1	2	spottedCircle2	2	2	1	1	spottedCircle2	spottedCircle2	4	true	over	super	clickedObj
pilot0	9282-338ec381-b636-4f77-bf14-24d78c4ea1e9	1501080213012	redSquare1	2	2	2	2	spottedCircle1	1	1	2	1	redSquare2	2	1	1	2	blueSquare1	1	2	1	1	blueSquare1	blueSquare1	5	true	over	basic	clickedObj
pilot0	9282-338ec381-b636-4f77-bf14-24d78c4ea1e9	1501080239450	spottedCircle1	1	2	1	1	spottedCircle2	2	1	2	1	stripedCircle1	2	2	2	2	stripedCircle2	1	1	1	2	stripedCircle2	stripedCircle2	6	true	over	sub	clickedObj
pilot0	9282-338ec381-b636-4f77-bf14-24d78c4ea1e9	1501080269854	stripedCircle2	2	2	2	2	blueSquare2	2	1	2	1	redSquare2	1	2	1	1	stripedCircle1	1	1	1	2	stripedCircle1	redSquare2	7	false	over	sub	clickedObj
pilot0	9282-338ec381-b636-4f77-bf14-24d78c4ea1e9	1501080282791	blueSquare2	1	2	2	2	redSquare2	2	2	1	2	spottedCircle2	1	1	2	1	spottedCircle1	2	1	1	1	spottedCircle1	spottedCircle1	8	true	over	sub	clickedObj
pilot0	9282-338ec381-b636-4f77-bf14-24d78c4ea1e9	1501080306702	blueSquare1	1	2	2	1	stripedCircle2	2	2	1	1	redSquare1	2	1	1	2	spottedCircle2	1	1	2	2	spottedCircle2	spottedCircle2	9	true	over	basic	clickedObj
pilot0	9282-338ec381-b636-4f77-bf14-24d78c4ea1e9	1501080327106	stripedCircle1	2	2	1	1	blueSquare2	1	1	1	2	redSquare2	2	1	2	1	blueSquare1	1	2	2	2	blueSquare1	blueSquare2	10	false	over	sub	clickedObj
