gameid,time,roundNum,sender,contents
3659-9,1476466783006,1,speaker,"Hello"
3659-9,1476466786045,1,listener,"hello! "
3659-9,1476466789795,1,speaker,"grass"
3659-9,1476466802995,2,speaker,"grass"
3659-9,1476466804239,2,speaker,"lol"
3659-9,1476466814369,3,speaker,"oranges"
3659-9,1476466823768,4,speaker,"barney"
3659-9,1476466833246,5,speaker,"sky"
3659-9,1476466848856,6,speaker,"brighter one"
3659-9,1476466865214,7,speaker,"darker barney"
3659-9,1476466871742,7,listener,"there are two"
3659-9,1476466874716,7,listener,"brighter or darker?"
3659-9,1476466881162,7,speaker,"not greyish one"
3659-9,1476466890245,8,speaker,"i suck lol"
3659-9,1476466896238,8,listener,"no biggie! lol"
3659-9,1476466901393,8,speaker,"color of ashes"
3659-9,1476466910528,9,speaker,"ashes"
3659-9,1476466918392,10,speaker,"limes"
3659-9,1476466932865,11,speaker,"water...light one"
3659-9,1476466940040,12,listener,"oops"
3659-9,1476466956524,12,speaker,"dang, some are hard grrr"
3659-9,1476466972928,12,speaker,"grass but not darker one"
