gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain
8286-0,1449256147001,1,subSuperTrial,distr12,suv,target,3,3,car,vehicle,blackStimulus,NA,1,1,NA,NA,firetruck,distrClass2,4,4,NA,vehicle,sedan,distrClass1,2,2,car,vehicle,blackStimulus,NA,5,5,NA,NA
8286-0,1449256163290,2,colorSizeTrial,sizeOnly4Distr3Same,small_brown_jacket,target,5,2,NA,NA,big_brown_jacket,distractor,4,4,NA,NA,big_green_jacket,distractor,1,5,NA,NA,big_brown_jacket,distractor,3,1,NA,NA,big_brown_jacket,distractor,2,3,NA,NA
8286-0,1449256170167,3,subSuperTrial,distr12,tulip,target,3,4,flower,plant,blackStimulus,NA,5,5,NA,NA,lily,distrClass1,2,3,flower,plant,blackStimulus,NA,1,1,NA,NA,ivy,distrClass2,4,2,NA,plant
8286-0,1449256177920,4,colorSizeTrial,sizeOnly4Distr1Same,small_red_bucket,target,4,5,NA,NA,big_pink_bucket,distractor,3,3,NA,NA,big_red_bucket,distractor,5,4,NA,NA,big_pink_bucket,distractor,2,1,NA,NA,big_pink_bucket,distractor,1,2,NA,NA
8286-0,1449256189021,5,subSuperTrial,distr23,mnMs,target,3,2,candy,snack,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,cookies,distrClass2,2,4,NA,snack,lobster,distrClass3,4,3,NA,animal
8286-0,1449256197059,6,colorSizeTrial,sizeOnly2Distr1Same,big_green_binder,target,2,2,NA,NA,small_green_binder,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,small_blue_binder,distractor,4,3,NA,NA
8286-0,1449256202398,7,colorSizeTrial,colorOnly4Distr3Same,big_blue_toothbrush,target,5,2,NA,NA,big_red_toothbrush,distractor,1,1,NA,NA,big_red_toothbrush,distractor,2,4,NA,NA,small_red_toothbrush,distractor,3,3,NA,NA,big_red_toothbrush,distractor,4,5,NA,NA
8286-0,1449256206836,8,subSuperTrial,distr33,sportsCar,target,3,2,car,vehicle,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,chips,distrClass3,4,3,NA,snack,squirrel,distrClass3,2,4,NA,animal
8286-0,1449256212695,9,colorSizeTrial,sizeOnly3Distr3Same,small_purple_rock,target,2,3,NA,NA,big_purple_rock,distractor,3,4,NA,NA,big_purple_rock,distractor,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_rock,distractor,4,2,NA,NA
8286-0,1449256221896,10,subSuperTrial,distr22,eagle,target,4,2,bird,animal,blackStimulus,NA,1,1,NA,NA,sheep,distrClass2,2,3,NA,animal,blackStimulus,NA,5,5,NA,NA,elephant,distrClass2,3,4,NA,animal
8286-0,1449256228052,11,subSuperTrial,distr12,poloShirt,target,3,3,shirt,clothing,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,campShirt,distrClass1,2,4,shirt,clothing,dress,distrClass2,4,2,NA,clothing
8286-0,1449256233904,12,subSuperTrial,distr33,dressShirt,target,2,2,shirt,clothing,rhino,distrClass3,4,3,NA,animal,cookies,distrClass3,3,4,NA,snack,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
8286-0,1449256239979,13,colorSizeTrial,sizeOnly3Distr3Same,small_red_stapler,target,2,1,NA,NA,big_red_stapler,distractor,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_red_stapler,distractor,3,2,NA,NA,big_red_stapler,distractor,1,3,NA,NA
8286-0,1449256245902,14,subSuperTrial,distr22,coffeeTable,target,2,2,table,furniture,bookcase,distrClass2,4,3,NA,furniture,bed,distrClass2,3,4,NA,furniture,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
8286-0,1449256251174,15,colorSizeTrial,colorOnly3Distr3Same,small_blue_golfball,target,2,1,NA,NA,small_pink_golfball,distractor,1,2,NA,NA,small_pink_golfball,distractor,3,3,NA,NA,small_pink_golfball,distractor,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA
8286-0,1449256256675,16,subSuperTrial,distr22,jellyBeans,target,2,3,candy,snack,popcorn,distrClass2,4,4,NA,snack,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,cookies,distrClass2,3,2,NA,snack
8286-0,1449256264534,17,subSuperTrial,distr22,swordFish,target,2,4,fish,animal,horse,distrClass2,3,2,NA,animal,bison,distrClass2,4,3,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
8286-0,1449256271476,18,subSuperTrial,distr22,hummingBird,target,4,3,bird,animal,snake,distrClass2,3,4,NA,animal,blackStimulus,NA,1,1,NA,NA,chick,distrClass2,2,2,NA,animal,blackStimulus,NA,5,5,NA,NA
8286-0,1449256286884,19,colorSizeTrial,sizeOnly3Distr2Same,small_pink_balloon,target,3,2,NA,NA,big_pink_balloon,distractor,2,3,NA,NA,blackStimulus,NA,5,5,NA,NA,big_yellow_balloon,distractor,4,4,NA,NA,big_pink_balloon,distractor,1,1,NA,NA
8286-0,1449256299730,20,colorSizeTrial,colorOnly3Distr3Same,small_purple_yarn,target,1,2,NA,NA,small_red_yarn,distractor,4,3,NA,NA,small_red_yarn,distractor,2,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_red_yarn,distractor,3,4,NA,NA
8286-0,1449256317086,21,colorSizeTrial,colorOnly3Distr1Same,small_red_flower,target,2,2,NA,NA,big_purple_flower,distractor,1,4,NA,NA,big_purple_flower,distractor,3,1,NA,NA,small_purple_flower,distractor,4,3,NA,NA,blackStimulus,NA,5,5,NA,NA
8286-0,1449256333298,22,subSuperTrial,distr22,minivan,target,4,3,car,vehicle,motorcycle,distrClass2,3,2,NA,vehicle,ambulance,distrClass2,2,4,NA,vehicle,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
8286-0,1449256339540,23,subSuperTrial,distr33,blackBear,target,2,2,bear,animal,grasses,distrClass3,4,3,NA,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,train,distrClass3,3,4,NA,vehicle
8286-0,1449256346737,24,subSuperTrial,distr33,grizzlyBear,target,2,4,bear,animal,blackStimulus,NA,1,1,NA,NA,train,distrClass3,4,3,NA,vehicle,blackStimulus,NA,5,5,NA,NA,grasses,distrClass3,3,2,NA,plant
8286-0,1449256353313,25,subSuperTrial,distr33,goldFish,target,3,4,fish,animal,grasses,distrClass3,4,3,NA,plant,train,distrClass3,2,2,NA,vehicle,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA
8286-0,1449256362773,26,subSuperTrial,distr23,tShirt,target,4,4,shirt,clothing,blackStimulus,NA,5,5,NA,NA,grasses,distrClass3,3,3,NA,plant,blackStimulus,NA,1,1,NA,NA,bathrobe,distrClass2,2,2,NA,clothing
8286-0,1449256369864,27,colorSizeTrial,colorOnly4Distr1Same,big_blue_book,target,2,3,NA,NA,small_black_book,distractor,5,4,NA,NA,small_black_book,distractor,1,5,NA,NA,small_black_book,distractor,4,1,NA,NA,big_black_book,distractor,3,2,NA,NA
