gameid,time,roundNum,sender,contents
0473-c,1476992363744,1,listener,"I'm ready"
0473-c,1476992375536,1,speaker,"It's a very dull color"
0473-c,1476992409896,2,speaker,"The duller of the two similar colors"
0473-c,1476992431103,3,speaker,"The one that looks most like grass"
0473-c,1476992457665,4,speaker,"It starts with a 'p'"
0473-c,1476992488933,5,speaker,"It looks fluorescent"
0473-c,1476992507320,6,speaker,"Starts with 'p'"
0473-c,1476992539674,7,speaker,"It looks most like blood"
0473-c,1476992555695,8,speaker,"Starts with 'p'"
0473-c,1476992572595,9,speaker,"Looks most like grass"
0473-c,1476992603630,10,speaker,"Sort of like mustard"
0473-c,1476992624096,11,speaker,"Closest to color of sky"
0473-c,1476992647385,12,speaker,"starts with 'p'"
0473-c,1476992673878,13,speaker,"not the dull or bright one"
0473-c,1476992689534,14,speaker,"starts with 'p'"
0473-c,1476992710350,15,speaker,"looks like concrete"
0473-c,1476992747205,16,speaker,"sort of like grass"
0473-c,1476992760900,17,speaker,"like grass"
0473-c,1476992784401,18,speaker,"looks most like grass"
0473-c,1476992802876,19,speaker,"most like the sky"
0473-c,1476992821281,20,speaker,"brightest one"
0473-c,1476992838694,21,speaker,"closest to red"
0473-c,1476992856782,22,speaker,"orangest one"
0473-c,1476992874593,23,speaker,"bright green-yellow"
0473-c,1476992884754,24,speaker,"purple"
0473-c,1476992901919,25,speaker,"more purple one"
0473-c,1476992923090,26,speaker,"green like grass"
0473-c,1476992932928,27,speaker,"purple"
0473-c,1476992951042,28,speaker,"duller purple one"
0473-c,1476992962818,29,speaker,"pinkish one"
0473-c,1476992977909,30,speaker,"brown one"
0473-c,1476993007599,31,speaker,"darker green"
0473-c,1476993016761,32,speaker,"blue"
0473-c,1476993028457,33,speaker,"greyest one"
0473-c,1476993041853,34,speaker,"bright green"
0473-c,1476993050537,35,speaker,"green"
0473-c,1476993067492,36,speaker,"not bright one or dull one"
0473-c,1476993078983,37,speaker,"brown"
0473-c,1476993092825,38,speaker,"duller blue"
0473-c,1476993103303,39,speaker,"pinkish"
0473-c,1476993114475,40,speaker,"least green"
0473-c,1476993124608,41,speaker,"green"
0473-c,1476993144261,42,speaker,"yellowish "
0473-c,1476993155848,43,speaker,"duller blue"
0473-c,1476993168711,44,speaker,"yellow"
0473-c,1476993177339,45,speaker,"dull blue"
0473-c,1476993196815,46,speaker,"least blue"
0473-c,1476993209716,47,speaker,"purplest"
0473-c,1476993223151,48,speaker,"duller blue"
0473-c,1476993234208,49,speaker,"purplish"
0473-c,1476993245044,50,speaker,"purple"
