gameid,time,roundNum,sender,contents
4307-f,1476484569580,1,speaker,"red plus blue = ?"
4307-f,1476484571735,1,listener,"Hello!"
4307-f,1476484576275,1,speaker,"hi :)"
4307-f,1476484580808,1,listener,"no box here"
4307-f,1476484598363,2,listener,"i was looking for the box. excuse me for that"
4307-f,1476484604267,2,speaker,"no worries"
4307-f,1476484606354,2,listener,"barney purple?"
4307-f,1476484608897,2,speaker,"no"
4307-f,1476484609283,2,listener,"teal"
4307-f,1476484610748,2,speaker,"no"
4307-f,1476484620092,3,listener,"mango yellow"
4307-f,1476484624153,3,speaker,"no"
4307-f,1476484625473,3,speaker,"limish"
4307-f,1476484635673,4,speaker,"barney"
4307-f,1476484642202,4,listener,"hot purple"
4307-f,1476484652683,5,listener,"lime green"
4307-f,1476484653803,5,speaker,"fruit juice"
4307-f,1476484671541,6,listener,"sky, water, barney?"
4307-f,1476484672728,6,speaker,"barney"
4307-f,1476484684482,7,listener,"caca green?"
4307-f,1476484691386,7,speaker,"lol no"
4307-f,1476484696618,7,speaker,"dark bright"
4307-f,1476484702642,7,listener,"lime or watermelon"
4307-f,1476484708706,7,speaker,"watermelon"
4307-f,1476484719393,8,listener,"shucks"
4307-f,1476484730963,8,listener,"apricot?"
4307-f,1476484735536,8,speaker,"no"
4307-f,1476484738277,8,listener,"grapes"
4307-f,1476484739929,8,speaker,"no"
4307-f,1476484747369,9,listener,"OJ"
4307-f,1476484748914,9,speaker,"yes"
4307-f,1476484759580,10,listener,"OJ"
4307-f,1476484761234,10,speaker,"y"
4307-f,1476484771470,11,listener,"pink grey?"
4307-f,1476484774057,11,speaker,"y"
4307-f,1476484783424,12,listener,"sky blue"
4307-f,1476484786263,12,listener,"or water blue"
4307-f,1476484790297,12,speaker,"sky"
4307-f,1476484793021,12,listener,"dark?"
4307-f,1476484800202,12,speaker,"light bright"
4307-f,1476484808185,13,speaker,"oj"
4307-f,1476484808592,13,listener,"OJ"
4307-f,1476484815672,14,speaker,"barney"
4307-f,1476484823799,15,listener,"blue"
4307-f,1476484828978,15,speaker,"barney grey"
4307-f,1476484854916,16,listener,"ime green?"
4307-f,1476484857288,16,speaker,"yes"
4307-f,1476484864266,17,speaker,"barney"
4307-f,1476484880291,18,speaker,"blueish barney"
4307-f,1476484898833,19,speaker,"darker sea foam"
4307-f,1476484914216,20,speaker,"concrete"
4307-f,1476484929521,21,speaker,"moss"
4307-f,1476484931491,21,listener,"lime yellow"
4307-f,1476484945191,21,speaker,"mossy camo"
4307-f,1476484965130,22,listener,"green?"
4307-f,1476484967009,22,speaker,"yes"
4307-f,1476484977557,23,listener,"yellow mustard"
4307-f,1476484980234,23,speaker,"no"
4307-f,1476484986203,23,listener,"light barney"
4307-f,1476485000505,23,speaker,"barney barney not bright"
4307-f,1476485035895,24,speaker,"mustard"
4307-f,1476485047163,24,listener,"yellow"
4307-f,1476485049063,24,speaker,"yes"
4307-f,1476485060620,25,listener,"dark blue"
4307-f,1476485065615,25,speaker,"yes"
4307-f,1476485086895,26,speaker,"not lime not camo"
4307-f,1476485095783,27,speaker,"barney"
4307-f,1476485115031,28,speaker,"not lime not sky"
4307-f,1476485137711,29,speaker,"not barney not neon"
4307-f,1476485149464,30,speaker,"concrete"
4307-f,1476485159152,31,speaker,"sky"
4307-f,1476485174377,32,speaker,"pale rose"
4307-f,1476485185254,33,speaker,"dark sky"
4307-f,1476485192687,34,speaker,"sky"
4307-f,1476485199617,35,speaker,"lime"
4307-f,1476485206534,36,speaker,"pale rose"
4307-f,1476485222952,37,speaker,"lighter barney"
4307-f,1476485233672,38,speaker,"bright sky"
4307-f,1476485245302,39,speaker,"sky"
4307-f,1476485255175,40,speaker,"bright sky"
4307-f,1476485267567,41,speaker,"moss"
4307-f,1476485275375,42,speaker,"sun"
4307-f,1476485282270,43,speaker,"sky"
4307-f,1476485292688,44,speaker,"lime"
4307-f,1476485301135,45,speaker,"barney"
4307-f,1476485312518,46,speaker,"seafoam"
4307-f,1476485322983,47,speaker,"sky"
4307-f,1476485338086,48,speaker,"bright barney"
4307-f,1476485347231,49,speaker,"grass"
4307-f,1476485357711,50,speaker,"neon neon"
