gameid,time,roundNum,sender,contents
2921-f,1476991436134,1,speaker,"purple"
2921-f,1476991448166,2,speaker,"purple"
2921-f,1476991460722,3,speaker,"duller green"
2921-f,1476991470506,4,speaker,"blue"
2921-f,1476991485874,5,speaker,"dullest pink"
2921-f,1476991517316,6,speaker,"one with tannish hint"
2921-f,1476991544524,7,speaker,"red"
2921-f,1476991552481,8,speaker,"pink"
2921-f,1476991570323,9,speaker,"purple"
2921-f,1476991582866,10,speaker,"pinkish"
2921-f,1476991596796,11,speaker,"blue"
2921-f,1476991613426,12,speaker,"red"
2921-f,1476991640708,13,speaker,"bright blue"
2921-f,1476991674081,14,speaker,"not the purplish one, not the tan one, the gray one"
2921-f,1476991687712,15,speaker,"light purple"
2921-f,1476991707652,15,speaker,"not thhe purple blue one"
2921-f,1476991717353,16,speaker,"dull yelow"
2921-f,1476991726274,16,speaker,"not bright"
2921-f,1476991734170,17,speaker,"grey"
2921-f,1476991739501,17,speaker,"not tannish"
2921-f,1476991745861,17,speaker,"not green"
2921-f,1476991755569,18,speaker,"bright green"
2921-f,1476991766673,19,listener,"Sorry - misclick"
2921-f,1476991766738,19,speaker,"dull pink"
2921-f,1476991775886,20,speaker,"its ok no worries"
2921-f,1476991784309,20,speaker,"dull light purple"
2921-f,1476991793718,21,speaker,"purple"
2921-f,1476991815188,22,speaker,"not purple, not hot pink"
2921-f,1476991830636,22,listener,"the redder pink?"
2921-f,1476991838783,22,speaker,"no more of a light pink"
2921-f,1476991848703,23,speaker,"duller blue"
2921-f,1476991864079,23,speaker,"not the bright baby blue"
2921-f,1476991873263,24,speaker,"yellow"
2921-f,1476991901984,25,speaker,"not hot pink, and the brighter one of the remaining two"
2921-f,1476991917192,26,speaker,"light green"
2921-f,1476991924727,27,speaker,"red"
2921-f,1476991938616,28,speaker,"tan, not green, not yellow"
2921-f,1476991956306,29,speaker,"the brownish one"
2921-f,1476991976660,30,speaker,"the lightest one, grayish"
2921-f,1476992000247,31,speaker,"not the orangish one, the darker of the remaining"
2921-f,1476992027377,32,speaker,"orangish red, light, not the bright red"
2921-f,1476992040112,33,speaker,"blue"
2921-f,1476992065395,34,speaker,"bright blue"
2921-f,1476992111675,35,speaker,"not pink, the blue that is a little more green and lighter"
2921-f,1476992125531,36,speaker,"bright red"
2921-f,1476992129970,36,speaker,"not pink"
2921-f,1476992175533,37,speaker,"not the blueish one, or the one that is sort of brownish, sorry this one is hard"
2921-f,1476992191743,38,listener,"good description"
2921-f,1476992206589,38,speaker,"out of the 2 similar it is the one that has some grey in it and is lighter"
2921-f,1476992209575,38,speaker,"thanks..lol"
2921-f,1476992233091,39,speaker,"pinkish purple"
2921-f,1476992238620,39,speaker,"lightest"
2921-f,1476992257719,40,speaker,"blue green"
2921-f,1476992274319,41,speaker,"purplish grey"
2921-f,1476992285355,42,speaker,"lightest purple"
2921-f,1476992307412,43,speaker,"purple not pink not grey"
2921-f,1476992318485,44,speaker,"purple"
2921-f,1476992321966,44,speaker,"not pink"
2921-f,1476992341171,45,speaker,"neon green, not dull green, not yellow"
2921-f,1476992384179,46,speaker,"blue"
2921-f,1476992396896,47,speaker,"orange"
2921-f,1476992412302,48,speaker,"pink, not green, not purple"
2921-f,1476992429370,49,speaker,"purple"
2921-f,1476992441072,50,speaker,"red"
