gameid,time,roundNum,sender,contents
0672-a,1476992977366,1,speaker,"It's the green with the most yellow in it"
0672-a,1476992997652,2,speaker,"It's the darkest blue"
0672-a,1476993020421,3,speaker,"Grey"
0672-a,1476993030990,4,speaker,"purple"
0672-a,1476993053188,5,speaker,"The lighter purple"
0672-a,1476993072510,6,speaker,"The brighter blue"
0672-a,1476993087006,7,speaker,"Green"
0672-a,1476993105604,8,speaker,"Purple"
0672-a,1476993130678,9,speaker,"The brightest, most pronounced yellow"
0672-a,1476993192157,10,speaker,"This one is the slightly bluer blue.  They're almost the same, but this one is a bit brighter"
0672-a,1476993211211,11,listener,"good job on the previous description"
0672-a,1476993218133,11,speaker,"purple"
0672-a,1476993231212,12,speaker,"purple again"
0672-a,1476993245005,13,speaker,"still purple"
0672-a,1476993279669,14,speaker,"The duller blue.  I think it has a green or brown tint"
0672-a,1476993328126,15,speaker,"Not the bright blue, and not the bright yellow.  It's the dullest color.  Aqua?"
0672-a,1476993388310,16,speaker,"Not the gray.  It's the yellower of the other two."
0672-a,1476993400101,17,speaker,"purple"
0672-a,1476993414333,18,speaker,"brown"
0672-a,1476993426689,19,listener,"that was my bad on the previous"
0672-a,1476993471069,19,speaker,"Not the green.  The one with a slight blue hue to it.  "
0672-a,1476993495549,20,speaker,"The brighter, more neon blue"
0672-a,1476993513161,21,speaker,"aqua, the bluish one"
0672-a,1476993534895,22,speaker,"the lightest of the 3 purples"
0672-a,1476993560201,23,speaker,"pink"
0672-a,1476993623294,24,speaker,"Oh dear.  Not the purple.  It's a little darker.  Maybe has more of a purplish hue than the other blue."
0672-a,1476993669039,25,speaker,"The green that has more brown in than yellow"
0672-a,1476993715310,25,speaker,"duller"
0672-a,1476993755022,26,speaker,"purple"
0672-a,1476993773382,27,speaker,"bright aqua"
0672-a,1476993793122,28,speaker,"brownest one"
0672-a,1476993803878,29,speaker,"pink"
0672-a,1476993817478,30,speaker,"purplest"
0672-a,1476993838566,31,speaker,"brightest, bolder, green"
0672-a,1476993854992,32,speaker,"bright pink"
0672-a,1476993865513,33,speaker,"orange"
0672-a,1476993883696,34,speaker,"blue"
0672-a,1476993922238,35,speaker,"the purpler one. "
0672-a,1476993938294,36,speaker,"the brighter of the 2 blues"
0672-a,1476993948640,37,speaker,"grey"
0672-a,1476993966261,38,speaker,"the neonest blue.  Bolder"
0672-a,1476993995574,39,speaker,"not the bright green, and not the brownish green.  "
0672-a,1476994028273,40,speaker,"the duller green.  The one that is not the yellowish green"
0672-a,1476994053727,41,speaker,"the brightest orange"
0672-a,1476994067754,42,speaker,"dull green"
0672-a,1476994085640,43,speaker,"the bluer of the 2 purples"
0672-a,1476994112079,44,speaker,"brighter of of the purples"
0672-a,1476994128743,45,speaker,"blue"
0672-a,1476994163835,46,speaker,"Not the bright blue and not the grey"
0672-a,1476994197204,47,speaker,"the more aqua.  Not blue or not grey"
0672-a,1476994207072,48,speaker,"orange"
0672-a,1476994214481,49,speaker,"grey"
0672-a,1476994269837,50,speaker,"not the blue.  It's a little darker than other purple"
