gameid,time,roundNum,sender,contents
8890-2,1476991625245,1,speaker,"teal blue "
8890-2,1476991647566,2,speaker,"the funny green one "
8890-2,1476991653048,2,speaker,"not actual green "
8890-2,1476991655870,2,speaker,"not olive"
8890-2,1476991661270,2,listener,"lime green then"
8890-2,1476991664106,2,speaker,"Yes"
8890-2,1476991673108,3,speaker,"purple one "
8890-2,1476991680481,4,speaker,"brown"
8890-2,1476991691067,5,speaker,"green not neon "
8890-2,1476991694258,5,speaker,"yellowish"
8890-2,1476991709335,5,listener,"the darker lime green or the lighter lime green?"
8890-2,1476991713490,5,speaker,"lighter "
8890-2,1476991721309,6,speaker,"orange"
8890-2,1476991731657,7,speaker,"bright blue "
8890-2,1476991749362,8,speaker,"pink darker one "
8890-2,1476991764877,8,speaker,"not purplish "
8890-2,1476991778094,9,speaker,"green olive "
8890-2,1476991799763,10,speaker,"red"
8890-2,1476991811952,11,speaker,"mauve pink "
8890-2,1476991816779,11,speaker,"darker one "
8890-2,1476991826211,12,speaker,"blue purple one "
8890-2,1476991845864,12,listener,"I've got purple, blue and green"
8890-2,1476991853596,12,speaker,"purple"
8890-2,1476991862527,13,speaker,"green"
8890-2,1476991877165,14,speaker,"purple "
8890-2,1476991883471,15,speaker,"grey "
8890-2,1476991901948,16,speaker,"grey blue one "
8890-2,1476991917726,17,speaker,"purple darker one "
8890-2,1476991929657,18,speaker,"purple "
8890-2,1476991938504,19,speaker,"green "
8890-2,1476991941328,19,speaker,"grey "
8890-2,1476991951187,20,speaker,"green neon"
8890-2,1476991953521,20,speaker,"lime"
8890-2,1476991970123,21,speaker,"purple light one "
8890-2,1476991994573,21,speaker,"the palest one"
8890-2,1476991997203,21,listener,"the brighter one or the more mauve-y one"
8890-2,1476992009632,21,speaker,"It's the one in the middle of that "
8890-2,1476992028869,22,speaker,"green"
8890-2,1476992036687,22,listener,"lime or no?"
8890-2,1476992041016,22,speaker,"yes lime"
8890-2,1476992048871,23,speaker,"grey "
8890-2,1476992059558,24,speaker,"purple pink "
8890-2,1476992074165,24,speaker,"the bright one "
8890-2,1476992086442,25,speaker,"orange red"
8890-2,1476992094675,26,speaker,"pink"
8890-2,1476992106050,27,speaker,"light purple "
8890-2,1476992117909,28,speaker,"dark teal "
8890-2,1476992129476,29,speaker,"light grey "
8890-2,1476992146997,29,listener,"the more blue one or the more grey one"
8890-2,1476992152485,29,speaker,"more grey "
8890-2,1476992165721,30,speaker,"the most purple one "
8890-2,1476992178601,31,speaker,"purple"
8890-2,1476992182310,31,speaker,"bright"
8890-2,1476992192460,32,speaker,"bright blue"
8890-2,1476992206186,33,speaker,"olive yellow green "
8890-2,1476992217782,34,speaker,"pink"
8890-2,1476992229655,35,speaker,"brown "
8890-2,1476992238844,36,speaker,"blue teal "
8890-2,1476992256030,37,speaker,"brown yellow"
8890-2,1476992270074,38,speaker,"periwinkle "
8890-2,1476992274544,38,speaker,"lightest "
8890-2,1476992286493,39,speaker,"sorry grey "
8890-2,1476992298200,39,speaker,"the lighter one"
8890-2,1476992301072,39,listener,"I apparently don't see purples the same as you lol"
8890-2,1476992305140,39,listener,"more blue or more grey"
8890-2,1476992306639,39,speaker,"LOL right "
8890-2,1476992312732,39,speaker,"More grey "
8890-2,1476992327940,40,speaker,"mauve "
8890-2,1476992331949,40,speaker,"purplish"
8890-2,1476992337993,40,speaker,"almost grey "
8890-2,1476992340394,40,listener,"the lighter one"
8890-2,1476992347736,40,listener,"one is more brown and one is more pinky"
8890-2,1476992357886,40,speaker,"the brown one "
8890-2,1476992374831,41,speaker,"dang it lol the blue grey one "
8890-2,1476992383908,41,listener,"lighter or darker?"
8890-2,1476992384117,41,speaker,"almost purple "
8890-2,1476992394523,41,listener,"I'm telling you, its the purples that are our problem"
8890-2,1476992409210,42,speaker,"I agree LOL woohoo got that one "
8890-2,1476992417361,42,speaker,"Orange brown "
8890-2,1476992420106,42,speaker,"Not bright "
8890-2,1476992424090,42,speaker,"more drab"
8890-2,1476992429262,42,listener,"more yellow or more orange?"
8890-2,1476992445653,42,speaker,"almost brown more yellow "
8890-2,1476992457199,43,speaker,"pink "
8890-2,1476992460089,43,speaker,"purple "
8890-2,1476992469389,44,speaker,"grey "
8890-2,1476992480304,45,speaker,"pink purple "
8890-2,1476992490617,46,speaker,"pink "
8890-2,1476992500856,47,speaker,"blue "
8890-2,1476992502872,47,speaker,"bright "
8890-2,1476992513549,48,speaker,"green "
8890-2,1476992528864,49,speaker,"purple lighter "
8890-2,1476992543407,49,listener,"more dull or more pink"
8890-2,1476992550941,49,speaker,"more pink "
8890-2,1476992561083,50,speaker,"grey and thanks "
8890-2,1476992568968,50,speaker,"great job"
8890-2,1476992575334,50,listener,"this is our last one. for the record this is the most fun hit I've ever done."
