gameid,time,roundNum,sender,contents
0495-0,1476471741855,1,speaker,"purple"
0495-0,1476471752856,2,speaker,"green"
0495-0,1476471761069,3,speaker,"greyish"
0495-0,1476471769982,4,speaker,"grey"
0495-0,1476471778175,5,speaker,"grey"
0495-0,1476471798157,6,speaker,"purple"
0495-0,1476471815839,7,speaker,"middle (in color) green"
0495-0,1476471828931,8,speaker,"darkest purple"
0495-0,1476471837025,9,speaker,"purple"
0495-0,1476471848830,10,speaker,"yellow"
0495-0,1476471865020,11,speaker,"lightest color"
0495-0,1476471876702,12,speaker,"neon green"
0495-0,1476471883855,13,speaker,"purple"
0495-0,1476471897229,14,speaker,"brightest green"
0495-0,1476471906205,15,speaker,"dark purple"
0495-0,1476471921564,16,speaker,"dark green"
0495-0,1476471929214,17,speaker,"green"
0495-0,1476471936218,18,speaker,"purple"
0495-0,1476471942892,19,speaker,"green"
0495-0,1476471953726,20,speaker,"blue grey"
0495-0,1476471963909,21,speaker,"dark green"
0495-0,1476471970670,22,speaker,"purple"
0495-0,1476471976539,23,speaker,"grey"
0495-0,1476471985506,24,speaker,"darkest green"
0495-0,1476471994718,25,speaker,"middle pruple"
0495-0,1476472010047,26,speaker,"green blue"
0495-0,1476472018572,27,speaker,"neon green"
0495-0,1476472026777,28,speaker,"dark purple"
0495-0,1476472035541,29,speaker,"purple"
0495-0,1476472043023,30,speaker,"red"
0495-0,1476472048840,31,speaker,"grey"
0495-0,1476472058185,32,speaker,"dark green"
0495-0,1476472065722,33,speaker,"red"
0495-0,1476472072305,34,speaker,"grey"
0495-0,1476472078771,35,speaker,"grey"
0495-0,1476472089350,36,speaker,"grey purple"
0495-0,1476472098720,37,speaker,"dark green"
0495-0,1476472107034,38,speaker,"grey"
0495-0,1476472113995,39,speaker,"red"
0495-0,1476472131050,40,speaker,"most like purple"
0495-0,1476472142117,41,speaker,"darker of the purplish"
0495-0,1476472155946,42,speaker,"true purple"
0495-0,1476472163695,43,speaker,"neon green"
0495-0,1476472173784,44,speaker,"true red"
0495-0,1476472182349,45,speaker,"neon green"
0495-0,1476472188767,46,speaker,"grey"
0495-0,1476472204215,47,speaker,"darker orangish"
0495-0,1476472211326,48,speaker,"red"
0495-0,1476472219916,49,speaker,"neon green"
0495-0,1476472228298,50,speaker,"purple"
