gameid,time,roundNum,sender,contents
0249-2,1476990578868,1,speaker,"purple"
0249-2,1476990606864,2,speaker,"purple"
0249-2,1476990615261,3,speaker,"grey"
0249-2,1476990625575,4,speaker,"green"
0249-2,1476990635259,5,speaker,"purple"
0249-2,1476990644448,6,speaker,"blue"
0249-2,1476990671401,7,speaker,"lighter purple"
0249-2,1476990697744,8,speaker,"lighter grey(cement color)"
0249-2,1476990711819,9,speaker,"grass green"
0249-2,1476990725576,10,speaker,"neon green"
0249-2,1476990770463,11,speaker,"bluish grey (darker)"
0249-2,1476990780461,12,speaker,"dark pink"
0249-2,1476990789012,13,speaker,"purple"
0249-2,1476990796822,14,speaker,"pink"
0249-2,1476990804221,15,speaker,"pink"
0249-2,1476990813979,16,speaker,"brown"
0249-2,1476990827219,17,speaker,"aqua"
0249-2,1476990836637,18,speaker,"aqua"
0249-2,1476990858434,19,speaker,"not proper purple"
0249-2,1476990861113,19,speaker,"not the grey"
0249-2,1476990867877,20,speaker,"the other o"
0249-2,1476990872998,20,listener,"sorry"
0249-2,1476990876839,20,speaker,"green"
0249-2,1476990884917,21,speaker,"aqua"
0249-2,1476990895504,22,speaker,"neon purple"
0249-2,1476990904309,23,speaker,"blue"
0249-2,1476990934253,24,speaker,"2 nd dull green ..... little brighter than the dullest one"
0249-2,1476990956551,25,speaker,"the dullest color on the screen"
0249-2,1476990979190,26,speaker,"grass green"
0249-2,1476990992394,27,speaker,"orange"
0249-2,1476991021183,28,speaker,"the brighter grey"
0249-2,1476991040814,29,speaker,"the brighter blue"
0249-2,1476991049542,30,speaker,"blue"
0249-2,1476991058061,31,speaker,"green"
0249-2,1476991069999,32,speaker,"brighter purple"
0249-2,1476991092213,33,speaker,"duller green"
0249-2,1476991104636,34,speaker,"brown"
0249-2,1476991123359,35,speaker,"cement grey"
0249-2,1476991133518,35,listener,"the purple one or darker one"
0249-2,1476991162582,35,speaker,"not the darker one.... there is no purple on my screen"
0249-2,1476991177669,36,speaker,"pink"
0249-2,1476991210121,37,speaker,"the color of girls foundation(darker) dirty brown"
0249-2,1476991217184,37,speaker,"not the proper brown"
0249-2,1476991232175,38,speaker,"wow u got that right"
0249-2,1476991239893,38,speaker,"blue"
0249-2,1476991249748,38,listener,"trying :)"
0249-2,1476991258188,39,speaker,"neon green"
0249-2,1476991270384,40,speaker,"awesome job :)"
0249-2,1476991293532,40,speaker,"not the proper green .... the lightest green"
0249-2,1476991334981,41,speaker,"not the neon purple.... not the darkest purple"
0249-2,1476991357518,42,speaker,"aqua"
0249-2,1476991373035,43,speaker,"brightest purple"
0249-2,1476991381617,44,speaker,"blue"
0249-2,1476991388834,45,speaker,"aqua"
0249-2,1476991401639,46,speaker,"green"
0249-2,1476991411177,47,speaker,"purple"
0249-2,1476991419312,48,speaker,"grey"
0249-2,1476991439884,49,speaker,"brighter green (marker color)"
0249-2,1476991454261,49,listener,"mint or more like grass?"
0249-2,1476991459668,49,speaker,"mint"
0249-2,1476991484644,50,speaker,"dullest green"
